fitness;aiType;gamesWon;averageRedBulletDifference;averageBulletDifference;redBulletRating;bulletPredominanceRating;placementRating;stickRating
0.9635204081632653;mutantOther;7;6.142857142857143;3.142857142857143;5.100256425190478;0.23689877799214631;5.530442147065916;2.903792463154039
0.6963010204081633;parentAIMutated;5;2.8571428571428568;0.7142857142857143;5.051319648093841;-2.118768328445748;3.365102639296188;-4.860703812316716
0.5595663265306122;childAI;4;0.7142857142857143;-0.4285714285714285;5.105908261978255;2.1282190084509836;3.58173166649609;1.0010698668907345
0.5540816326530612;parentAI;4;0.5714285714285714;-1.1428571428571428;5.105908261978255;-4.9240930817801605;3.58173166649609;-5.518915341372039
0.43545918367346936;parentAI;3;-1.2857142857142856;0.28571428571428564;6.518307708877991;2.1282190084509836;-3.361192834770595;1.0010698668907345
0.4295918367346939;parentAIMutated;3;-0.8571428571428573;-1.1428571428571428;6.561583577712609;0.6964809384164212;-3.2624633431085046;5.373900293255131
0.29987244897959187;childAIMutated;2;-2.142857142857143;-2.142857142857143;6.282991202346041;-4.142228739002933;-3.174486803519062;-5.051319648093841
0.06160714285714286;mutantOther;0;-6.0;0.7142857142857143;-5.160701058747788;5.777706617159616;-1.066536098651497;-2.2008194953668356
