fitness;aiType;gamesWon;averageRedBulletDifference;averageBulletDifference;redBulletRating;bulletPredominanceRating;placementRating;stickRating
0.8172193877551021;parentAIMutated;6;3.2857142857142856;1.2857142857142856;8.577712609970675;14.516129032258064;6.392961876832844;1.7008797653958942
0.5681122448979592;mutantOther;4;1.2857142857142856;0.28571428571428575;10.549385688366257;8.445226980046854;10.853025181089412;12.777636383414722
0.5645408163265305;parentAI;4;0.2857142857142856;0.8571428571428569;8.709677419354838;14.70674486803519;5.821114369501466;1.7888563049853372
0.44272959183673466;mutantOther;3;-0.1428571428571428;0.14285714285714274;7.873900293255132;12.917888563049853;0.029325513196480937;0.30791788856304986
0.44094387755102044;childAIMutated;3;-1.1428571428571428;0.9999999999999999;4.956011730205279;14.736070381231672;5.747800586510263;0.5425219941348973
0.43660714285714286;parentAIMutated;3;0.0;-1.0;5.102639296187683;11.906158357771261;6.774193548387096;2.7419354838709675
0.4340561224489796;childAI;3;-0.857142857142857;-0.4285714285714285;8.709677419354838;11.608002473674162;6.8252527665339295;1.7888563049853372
0.2957908163265306;parentAI;2;-2.7142857142857144;-2.142857142857143;5.494173416764729;11.608002473674162;6.8252527665339295;1.6451554388002598
