fitness;aiType;gamesWon;averageRedBulletDifference;averageBulletDifference;redBulletRating;bulletPredominanceRating;placementRating;stickRating
0.824234693877551;childAI;6;4.142857142857142;1.4285714285714288;4.948680351906157;1.209677419354838;4.640762463343108;-2.3240469208211145
0.7107142857142857;mutantOther;5;3.0;2.857142857142857;7.3240469208211145;1.370967741935484;4.2595307917888565;4.552785923753666
0.6811224489795918;parentAI;5;1.8571428571428572;-0.5714285714285714;4.37683284457478;1.0630498533724335;4.640762463343108;-2.3240469208211145
0.5557397959183673;mutantOther;4;-0.5714285714285716;0.4285714285714287;4.640762463343108;1.4296187683284458;-1.8401759530791795;5.359237536656892
0.45931122448979594;parentAI;3;1.4285714285714288;1.0;4.948680351906157;1.209677419354838;4.640762463343108;-2.3240469208211145
0.4289540816326531;childAIMutated;3;-1.5714285714285712;-0.4285714285714286;4.406158357771261;0.403225806451613;6.297653958944281;-2.7492668621700878
0.18826530612244902;parentAIMutated;1;-4.142857142857142;0.5714285714285714;-3.0278592375366573;1.0337243401759526;5.593841642228739;5.227272727272727
0.15165816326530612;parentAIMutated;1;-4.142857142857142;-5.285714285714286;4.963343108504398;-6.341642228739003;0.44721407624633436;-2.0601173020527863
