MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110033010223300220;g7-f7;0;0;19665;20000;335
3;2;2200033220103300111000111110001110003310223300220;a6-b6;0;0;19665;19282;718
4;3;2000033220103302111000111110001110003310223300220;b1-b2;0;0;18692;19282;973
5;2;2000033220103302111000111110001110000331223300220;b6-c6;0;0;18692;16987;2295
6;3;2000033220103302111000111110001110200331203300220;g6-g5;0;0;18409;16987;283
7;2;2000033220133002111000111110001110200331203300220;g2-f2;0;0;18409;16230;757
8;3;2000333220113002111000111110001110200332203300020;e7-e6;0;0;17711;16230;698
9;2;2000333220113002111000111110001110200033223300020;c6-d6;0;0;17711;15900;330
10;3;2000333220113002111000111110001112200033223300000;f7-f6;0;0;15070;15900;2641
11;3;2000333220113002111000111110001112200003323300000;d6-e6x;0;0;15070;15749;151
12;3;2000333220113002111000111110001112200000333300000;e6-f6x;0;0;15070;15592;157
13;2;2000033220133002111000111110001112200001333300000;e1-e2;0;0;15070;15262;330
14;3;2000033220133000211100111110001112200001333300000;b3-c3;0;0;13739;15262;1331
15;2;2000003220133000211300111110001111200001233300030;f1-f2;0;0;13739;14862;400
16;3;2000003220133000211300111110001111000001223300033;g5-g6;0;0;12964;14862;775
17;2;2000003220133002113000111110001111000001223300033;f3-e3;0;0;12964;14636;226
18;3;2000003220133002113000111110001111000012203300033;g6-f6;0;0;12796;14636;168
19;2;2000003220133002113000111110001111000012203300330;g7-f7;0;0;12796;14464;172
20;3;2000003220133000211300111110001111000012203300330;b3-c3;0;0;12555;14464;241
21;2;2000003220133000211300111110001111000012200330330;a7-b7;0;0;12555;12873;1591
22;3;2000003220133000021130111110001111000012200330330;c3-d3;0;0;12247;12873;308
23;2;2000003220133000021100111113001111000012200330330;g3-g4;0;0;12247;12644;229
24;3;2000003220133000002110111113001111000012200330330;d3-e3;0;0;11950;12644;297
25;2;2000303220123000001110111113001121000013200330030;e7-e6;0;0;11950;12588;56
26;3;2000303022123000001110111113001121000013200330030;a2-b2;0;0;11834;12588;116
27;2;2000303022123000001111111130001121000013200330030;g4-f4;0;0;11834;12055;533
28;3;2000303002212300001111111130001121000013200330030;b2-c2;0;0;11784;12055;50
29;3;2000303002212300001111111300001121000013200330030;f4-e4x;0;1;11784;11866;189
30;3;2000303002212300001111113000001121000013200330030;e4-d4x;0;2;11784;11659;207
31;3;2000303002212300001111130000001121000013200330030;d4-c4x;0;3;11784;11093;566
32;3;2000303002212300001111300000001121000013200330030;c4-b4x;0;4;11784;9919;1174
33;3;2000303002212300001113000000001121000013200330030;b4-a4x;0;5;11784;7935;1984
34;2;2000303022123000001113000000001121000013200330030;g2-f2;0;5;11784;7514;421
35;3;2000303022123000001113000000001101000012200330330;e5-e6;0;5;9814;7514;1970
36;2;2000303022123000001113000000001101000012200330033;e7-f7;0;5;9814;7083;431
37;3;2000303022123000001113000000001101000122000330033;f6-e6;0;5;7851;7083;1963
38;2;2000303022123000001110300000001101000122000330033;a4-b4;0;5;7851;5666;1417
39;3;2000303022123000001110300000001101000120000330233;e6-e7;0;5;6280;5666;1571
40;2;2000303022123000001110300000001101000120300330203;f7-f6;0;5;6280;5525;141
41;3;2000303002212300001110300000001101000120300330203;b2-c2;0;5;5154;5525;1126
42;2;2000303002212303001110000000001101000120300330203;b4-b3;0;5;5154;5323;202
43;3;2000303002212303001110000000001101000120300330023;e7-f7;0;5;4123;5323;1031
44;2;2000303002212303001110000000001101000120300330230;g7-f7;0;5;4123;5251;72
45;3;2020303000212303001110000000001101000120300330230;c2-c1;0;5;3959;5251;164
46;2;2020303000212300301110000000001101000120300330230;b3-c3;0;5;3959;5049;202
47;3;2020303000212300301110000000001101000120300330023;e7-f7;0;5;3870;5049;89
48;2;2020303002123000301110000000001101000120300330023;g2-f2;0;5;3870;5010;39
49;3;2000303002123000201110030000001101000120300330023;c1-c2;0;5;3837;5010;33
50;2;2020303002123000301110010000001101000320300300023;c7-c6;0;5;3837;4968;42
51;3;2020303000212300301110010000001101000320300300023;c2-d2;0;5;3794;4968;43
52;2;2020303000212300301110010000001101000320300300230;g7-f7;0;5;3794;4890;78
53;3;2020303000212300301110010000001101003200300300230;d6-c6;0;5;3707;4890;87
54;2;2020303000212300301110010010001103003200300300200;f7-f6;0;5;3707;4673;217
55;3;2020303000212300301110010010001103032000300300200;c6-b6;0;5;3603;4673;104
56;2;2020303000212300301110010010021103033000300000200;b7-b6;0;5;3603;3738;935
57;3;2020303000212300301110010010021103033002300000000;e7-e6;0;5;3000;3738;603
58;2;2020303000212300301110010010021103033023000000000;f6-e6;0;5;3000;2990;748
59;2;2020303000021200301110010010021103033023000000000;d2-e2x;0;5;2399;2990;601
60;3;2020303000212000301110010010021103033023000000000;g2-f2;0;5;1919;2990;480
61;2;2020303000212000301110010010021133033020000000000;e6-e5;0;5;1919;2391;599
62;3;2020303000212000301110010010001133032020000300000;b5-b6;0;5;1836;2391;83
63;2;2020303000212000301110010010001133032020000030000;b7-c7;0;5;1836;1912;479
64;3;2020303000210000301210010010001131032020300030000;f2-f3;0;5;1727;1912;109
65;2;2020303000210000301210010310001101032020300030000;e5-e4;0;5;1727;1554;358
66;3;2020303000210000301010010320001101032020100030030;f3-f4;0;5;1634;1554;93
67;2;2020303000210000301010010032001101032020100030030;e4-f4;0;5;1634;1469;85
68;3;2020303000210100301020010030001101032020100030030;g4-g3;0;5;1565;1469;69
69;2;2020303000210100301020010003001101032020100030030;f4-g4;0;5;1565;1175;294
70;3;0020303200210100301020010003001101032020100030030;a1-a2;0;5;1251;1175;314
71;2;0020303200210100301020010003001101032020100030003;f7-g7;0;5;1251;939;236
72;3;0020303020210100301020010003001101032020100030003;a2-b2;0;5;1000;939;251
73;2;0020303020210100301020010003001101032020130030000;g7-g6;0;5;1000;751;188
74;3;0020303020210100301020010003001101032002130030000;d6-e6;0;5;799;751;201
75;2;0020303020210100301020010003001101032021300030000;g6-f6;0;5;799;712;39
76;3;0020303020210100301200010003001101032021300030000;g3-f3;0;5;674;712;125
77;2;0020303020210100301200010013001103032021000030000;f6-f5;0;5;674;569;143
78;3;0020303020210100301200010013021103030021000030000;b6-b5;0;5;539;569;135
79;2;0020303020210100301200010013021103030321000000000;c7-c6;0;5;539;455;114
80;3;0020303020210100301200011013021203030301000000000;d6-d5;0;5;431;455;108
81;2;0020303020210100301200011013021203033001000000000;c6-b6;0;5;431;363;92
82;3;0020303020210100301200011013001203032001000300000;b5-b6;0;5;344;363;87
83;2;0020303020210100301200011013001203003201000300000;a6-b6;0;5;344;331;32
84;3;0020303002210100301200011013001203003201000300000;b2-c2;0;5;275;331;69
85;2;0020300002210300301210011013001203003201000300000;g1-g2;0;5;275;313;18
86;3;0020300002210300301010011023001201003201300300000;f3-f4;0;5;262;313;13
87;2;0020000002230300301010011123001201003201300300000;e1-e2;0;5;262;302;11
88;3;0020000000223300301010011123001201003201300300000;c2-d2;0;5;235;302;27
89;2;0020000002233000301010011123001201003201300300000;g2-f2;0;5;235;274;28
90;3;0020000002233000301010011123001201032001300300000;c6-b6;0;5;200;274;35
91;2;0020000002233000301010011123021201033001300000000;b7-b6;0;5;200;268;6
92;3;0000000002233000201010031123021201033101300000000;c1-c2;0;5;174;268;26
93;2;0000030002230000201010031123021201033101300000000;f2-f1;0;5;174;214;54
94;3;0000030000230000201010021123023201033101300010000;c2-c3;0;5;140;214;34
95;2;0000030000230000201010221123033201030101300010000;b6-b5;0;5;140;182;32
96;3;0000030000230000211010222123033001030101300010000;d5-d4;0;5;111;182;29
97;2;0000030000230000211010222123330001030101300010000;c5-b5;0;5;111;148;34
98;3;0000030000230000011010222123332001030101300010000;c3-c4;0;5;88;148;23
99;2;0000030000230000011210222113332003030101000010000;f6-f5;0;5;88;118;30
100;2;0000030000230000011210022211332003030101000010000;b4-c4x;0;5;70;118;18
