MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033022103300111000111110001110033010223300022;a2-b2;0;0;19636;20000;364
3;2;2200003022103300111300111110001110033010223300022;f1-f2;0;0;19636;18166;1834
4;3;2200003002213300111300111110001110033010223300022;b2-c2;0;0;18249;18166;1387
5;2;2200003022133000111300111110001110033010223300022;g2-f2;0;0;18249;17105;1061
6;3;2200003022133000111300111110001110033012203300022;g6-f6;0;0;16714;17105;1535
7;2;2200003022130000111300111130001111033012203300022;f2-f3;0;0;16714;16225;880
8;3;2200003022133000111300111110001112033012203300002;f7-f6;0;0;16463;16225;251
9;2;2200003022103000113300111110001112033011203300202;e2-e3;0;0;16463;15248;977
10;3;2200003002213000113300111110001112033011203300202;b2-c2;0;0;16011;15248;452
11;2;2200003002210000113300111130001111033011203300222;f2-f3;0;0;16011;13923;1325
12;3;2200003000221000113300111130001111033011203300222;c2-d2;0;0;15860;13923;151
13;2;2200003000221000113300111130031111033011203000222;b7-b6;0;0;15860;13312;611
14;3;2200013000223000113300111110031112033011203000202;f7-f6;0;0;14304;13312;1556
15;2;2200013000223001133000111110031112033011203000202;f3-e3;0;0;14304;10649;2663
16;3;2200213000233001131000111110031112033012203000002;e7-e6;0;0;12802;10649;1502
17;3;2200233000230001131000111110031112033012203000002;f2-f1x;0;1;12802;10551;98
18;2;2200233000230001131000111110003111233012203000002;b5-c5;0;1;12802;10242;309
19;2;2200023000230001131000111110003111233012203000002;e1-f1x;0;1;12350;10242;452
20;2;2200002000230001131000111110003111233012203000002;f1-g1x;0;1;11803;10242;547
21;3;2200002000230001131000111112003111033012203000002;g5-g4;0;1;11170;10242;633
22;2;2200002000200001133000111112003111033011203000202;e2-e3;0;1;11170;9955;287
23;3;2200002000200001133000111112003111033011203002002;e7-d7;0;1;10352;9955;818
24;2;2200002000200001133000111112000311133011203002002;c5-d5;0;1;10352;9527;428
25;3;2200002000200001133000111112000311133011203002020;g7-f7;0;1;9904;9527;448
26;3;2200002000200001133000111112000031133011203002020;d5-e5x;0;2;9904;9489;38
27;3;2200002000200001133000111112000003133011203002020;e5-f5x;0;3;9904;9458;31
28;3;2200002000200001133000111112000000333011203002020;f5-g5x;0;4;9904;9358;100
29;2;2200002000200001133020111113000000033011203002020;g5-g4;0;4;9904;8892;466
30;3;2200002000200001133020111113000002033011203002000;f7-f6;0;4;7923;8892;1981
31;2;2200002000200001133020111113000002003311203002000;a6-b6;0;4;7923;8433;459
32;3;2200002000200001133020111113000002033112003002000;f6-e6;0;4;7730;8433;193
33;2;2200002000200001133020111113030002030112003002000;b6-b5;0;4;7730;8294;139
34;3;2200002000200001133020111113030002031120003002000;e6-d6;0;4;7122;8294;608
35;2;2200002000200001133020111113030002003112003002000;a6-b6;0;4;7122;8170;124
36;3;2200002000200001133000111112030002303112003002000;g3-g4;0;4;6883;8170;239
37;2;2200002000200001130000111312030012303112003002000;e3-e4;0;4;6883;8092;78
38;3;2200002000200001130000111312030012331120003002000;e6-d6;0;4;6690;8092;193
39;2;2200002000200001130000111012030032331121003002000;e4-e5;0;4;6690;7973;119
40;3;2200002000200001130000111012030232331121003000000;d7-d6;0;4;6561;7973;129
41;2;2200002000200001130020111013030232031121003000000;g5-g4;0;4;6561;7848;125
42;3;2202002000300001110020112013030232031101003000000;d6-d5;0;4;6313;7848;248
43;2;2202002003000001110020112013030232031101003000000;d2-c2;0;4;6313;7135;713
44;3;0222002003000001110020112013030232031101003000000;a1-b1;0;4;5876;7135;437
