MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033022103300111000111110001110033010223300022;a2-b2;0;0;19635;20000;365
3;2;2200003022103300111300111110001110033010223300022;f1-f2;0;0;19635;18131;1869
4;3;2200003022103300111300111110001110033012203300022;g6-f6;0;0;18424;18131;1211
5;2;2200003022103300111300111110031110033012203000022;b7-b6;0;0;18424;17237;894
6;3;2000003022103302111300111110031110033012203000022;b1-b2;0;0;17121;17237;1303
7;2;2200003022103301111300311110031110030012203000022;b6-b5;0;0;17121;16570;667
8;3;2200003002213301111300311110031110030012203000022;b2-c2;0;0;16303;16570;818
9;2;2200003022133001111300311110031110030012203000022;g2-f2;0;0;16303;15821;749
10;3;2000003022133002111300111110031110033012203000022;b1-b2;0;0;14920;15821;1383
11;2;2000003022103002113300111110031110033011203000222;e2-e3;0;0;14920;14735;1086
12;3;2000003002213002113300111110031110033011203000222;b2-c2;0;0;14247;14735;673
13;2;2000003002210002113300111130031111033011203000222;f2-f3;0;0;14247;14095;640
14;3;2000003002213002113300111110031112033011203000202;f7-f6;0;0;13835;14095;412
15;2;2000003002213002113300111110003111233011203000202;b5-c5;0;0;13835;12937;1158
16;3;2000003002213000113300211110013111233011203000202;b3-b4;0;0;13267;12937;568
17;2;2000003002210000113300211130013111233011103000222;f2-f3;0;0;13267;12484;453
18;3;2000003000221000113300211130013111233011103000222;c2-d2;0;0;13128;12484;139
19;2;2000003000221001133000211130013111233011103000222;f3-e3;0;0;13128;11882;602
20;3;2000003000221001133000021113013111233011103000222;b4-c4;0;0;12727;11882;401
21;2;2000003001221001233000031113010111233011103000222;c5-c4;0;0;12727;11503;379
22;3;2000003001221001233100031113010111233011203000202;f7-f6;0;0;12315;11503;412
23;2;2010003002221001333100001113010111233011203000202;c4-c3;0;0;12315;10590;913
24;3;2010013002221001333100001113010112233011003000202;f6-f5;0;0;11841;10590;474
25;2;2010013002221001333100001110010112333011023000202;g4-g5;0;0;11841;10294;296
26;2;2010013002221001333100001120010110333011023000202;f5-f4x;1;0;11818;10294;23
27;2;2010013002221001333200001100010110333011023000202;f4-f3x;2;0;11796;10294;22
28;2;2010013002222001333000001100010110333011023000202;f3-f2x;3;0;11770;10294;26
29;2;2010023002220001333000001100010110333011023000202;f2-f1x;4;0;11734;10294;36
30;2;2010002002220001333000001100010110333011023000202;f1-g1x;4;0;10977;10294;757
31;3;2010002002220001333000001100010110333011203000202;g6-f6;4;0;9725;10294;1252
32;2;2010002002220001333000001100010110303311203000202;a6-b6;4;0;9725;9503;791
33;3;2010002000222001333000001100010110303311203000202;c2-d2;4;0;7779;9503;1946
34;2;2010002000222001333000001100010110300331123000202;b6-c6;4;0;7779;7844;1659
35;3;2010002000222001333000001103010110200331123000200;g7-g6;4;0;7715;7844;64
36;3;2010002000222001333000001103010110200033113000200;c6-d6x;4;0;7715;7595;249
37;3;2010002000222001333000001103010110200003313000200;d6-e6x;4;1;7715;7390;205
38;2;2010002000222001333000001100010110300003323000201;g4-g5;4;1;7715;6960;430
39;3;2010002000222001333000001100010110300033203000201;g6-f6;4;1;7628;6960;87
40;2;2012002000322001313000001100010310300003203000201;d6-d5;4;1;7628;6787;173
41;3;2012002000322001313000001100010310300003003000221;f6-f7;4;1;7454;6787;174
42;3;2013002000122001313000003100010010300003003000221;d5-d4x;4;1;7454;6600;187
43;2;2013002000122001313000003100010010300000303000221;e6-f6;4;1;7454;6007;593
44;2;2013002000122001313000003100010010300000303000022;e7-f7x;5;1;6886;6007;568
45;3;2013002000122001313000003100010013300000203000002;f7-f6;5;1;5508;6007;1378
46;2;2013002003122001013000003100010013300000203000002;c3-c2;5;1;5508;4805;1202
47;3;2013002003122001013000003100010013300002003000002;f6-e6;5;1;4939;4805;569
48;3;2033002000122001013000003100010013300002003000002;c2-c1x;5;2;4939;4679;126
49;2;2033002000122001013000003130010010300002003000002;f5-f4;5;2;4939;3743;936
50;3;2033002000122001013000003130010010300002003000020;g7-f7;5;2;3951;3743;988
51;2;2033002000122001013000003130010013000002003000020;g5-f5;5;2;3951;3614;129
52;3;0033002200122001013000003130010013000002003000020;a1-a2;5;2;3160;3614;791
53;2;0003002203122001013000003130010013000002003000020;c1-c2;5;2;3160;3495;119
54;3;0003002023122001013000003130010013000002003000020;a2-b2;5;2;3013;3495;147
55;2;0003002023122001013000031300010013000002003000020;f4-e4;5;2;3013;3397;98
56;3;0003002023120001013200031300010013000002003000020;f2-f3;5;2;2845;3397;168
57;2;0003002023120001013200031300010130000002003000020;f5-e5;5;2;2845;3295;102
58;3;0003002023120001013200031300010130000002203000000;f7-f6;5;2;2804;3295;41
59;2;0003002023120001013200031300011300000002203000000;e5-d5;5;2;2804;3137;158
60;3;0003002023120001013200031300011300000022003000000;f6-e6;5;2;2583;3137;221
61;2;0000002023320001013200031300011100000032003002000;d1-d2;5;2;2583;3012;125
62;3;0000002023320001013200031300011100000032003000200;d7-e7;5;2;2066;3012;517
63;2;0000002023320001013200031300011100000032000300200;a7-b7;5;2;2066;2409;603
64;3;0000002023320001013200031300011120000032000300000;e7-e6;5;2;1652;2409;414
65;2;0000002023320001013200031300011120000032000030000;b7-c7;5;2;1652;1927;482
66;3;0000002023320001013200031300111200000032000030000;e5-d5;5;2;1624;1927;28
67;2;0000002023020001033200031300111100000022000033000;d2-d3;5;2;1624;1909;18
68;3;0000002023020001033200031300111120000020000033000;e6-e5;5;2;1600;1909;24
69;2;0000002023320001013200031300111220000030000030000;d7-d6;5;2;1600;1884;25
70;2;0000002023320001013200031300112200000030000030000;e5-d5x;6;2;1591;1884;9
71;2;0000002023320001013200031300122000000030000030000;d5-c5x;7;2;1588;1884;3
