MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0200033220103320111000111110001110033010223300022;a1-a2;0;0;19695;20000;305
3;2;0200033220103320111000111110031110033010223000022;b7-b6;0;0;19695;18357;1643
4;3;0200033022103320111000111110031110033010223000022;a2-b2;0;0;16935;18357;2760
5;2;0200003022103320111300111110031110033010223000022;f1-f2;0;0;16935;16432;1925
6;3;2000003022103320111300111110031110033010223000022;b1-a1;0;0;15222;16432;1713
7;2;2000003022103320111300111110331110033010220000022;a7-a6;0;0;15222;14764;1668
8;3;2000003022103320111300111110331110033012200000022;g6-f6;0;0;14484;14764;738
9;2;2000003022100320111300111130331111033012200000022;f2-f3;0;0;14484;14063;701
10;3;2000003022100320111300111130331111033122000000022;f6-e6;0;0;14288;14063;196
11;2;2000003022100320111300111130331111003312200000022;a6-b6;0;0;14288;13697;366
12;3;2000003022103320111300111110331112003312200000002;f7-f6;0;0;14089;13697;199
13;2;2000003022103320111300111110033111203312200000002;a5-b5;0;0;14089;13379;318
14;3;2000003022103320111300111112033111003312200000002;g5-g4;0;0;13680;13379;409
15;2;2000003022100320111300111132033111003312100000022;f2-f3;0;0;13680;11465;1914
16;3;2000003020100320211300111132031111003312100030022;c2-c3;0;0;12790;11465;890
17;3;2000003020100320211000111132031113003312100030012;f3-f4x;0;0;12790;10716;749
18;3;2000003020100320211000111102031113003312300030012;f4-f5x;0;1;12790;10575;141
19;3;2000003020100320211000111102031110003312300030032;f5-f6x;0;2;12790;10507;68
20;3;2000003020100320211000111102031110003312300030003;f7-g7x;0;2;12790;10403;104
21;2;2000003022100320111000111102033110003312300000003;c7-c6;0;2;12790;10114;289
22;3;2000003022100320111020111100033110003312300000003;g4-g3;0;2;12196;10114;594
23;2;2000003022103020111020111100033110003312300000003;g2-f2;0;2;12196;9420;694
24;3;2000003022113020111020111100033120003310300000003;e6-e5;0;2;10813;9420;1383
25;2;2000003221130020111020111100033120003310300000003;f2-e2;0;2;10813;8873;547
26;3;2000303221110020111020111200033100003310300000003;e5-e4;0;2;10509;8873;304
27;2;2000303221110020111020111200003310003310300000003;b5-c5;0;2;10509;8560;313
28;3;2000303022111020111020111200003310003310300000003;a2-b2;0;2;9597;8560;912
29;2;2020303021111020111020131200003310003010300000003;c6-c5;0;2;9597;7695;865
30;3;2002303021111020111020131200003310003010300000003;c1-d1;0;2;8952;7695;645
31;2;2002303021111020111020131200003310003010030000003;f6-g6;0;2;8952;6155;1540
32;3;2002303002111120111020131200003310003010030000003;b2-c2;0;2;8013;6155;939
33;2;2022303001111120311020131200000310003010030000003;c5-c4;0;2;8013;5967;188
34;3;2022303001111120311021312000000310003010030000003;e4-d4;0;2;7607;5967;406
35;2;2022300001111320311011312002000310003010030000003;g1-g2;0;2;7607;5855;112
36;3;2002300002111320111011332002001310003010030000003;c1-c2;0;2;7021;5855;586
37;2;2002300021113020111011332002001310003010030000003;g2-f2;0;2;7021;5686;169
38;2;2002300021113020111013320002001310003010030000003;d4-c4x;1;2;6361;5686;660
39;2;2002300021113020111013200002001310003010030000003;c4-b4x;1;2;5702;5686;659
40;2;2002300021113020111012000002001310003010030000003;b4-a4x;1;2;5315;5686;387
41;3;2002300021113120111022000000001310003010030000003;g4-g3;1;2;4994;5686;321
42;2;2002300021110120111322000000001310003010030000003;f2-f3;1;2;4994;5593;93
43;3;2002300002111120111322000000001310003010030000003;b2-c2;1;2;4478;5593;516
44;2;2002300002111120111322000000001010003030030001003;d5-d6;1;2;4478;5573;20
45;2;2002300000211120111322000000001010003030030001003;c2-d2x;2;2;4458;5573;20
46;2;2002300000021120111322000000001010003030030001003;d2-e2x;3;2;4415;5573;43
47;2;2002300000002120111322000000001010003030030001003;e2-f2x;4;2;4174;5573;241
48;2;2002300000000220111322000000001010003030030001003;f2-g2x;5;2;3339;5573;835
49;3;2002300200000220111320000000001010003030030001003;a4-a3;5;2;2671;5573;668
50;2;2002300200000220111320000000001010003030300001003;g6-f6;5;2;2671;5336;237
51;3;2002300020000220111320000000001010003030300001003;a2-b2;5;2;2635;5336;36
52;3;2002300020000220111320000000001010003000300003003;d6-d7x;5;3;2635;4268;1068
53;2;2002300020000220111320000000001010003000300030003;d7-c7;5;3;2635;3414;854
54;3;2002300020000020111320000002001010003000300030003;g2-g3;5;3;2388;3414;247
55;2;2002300020000020111320000002001010003300300000003;c7-c6;5;3;2388;3347;67
56;3;2002300020000020111320000020001010003300300000003;g4-f4;5;3;2323;3347;65
57;2;2002300020000020111320000020001013003300000000003;f6-f5;5;3;2323;3207;140
58;3;2000300020200020111320000020001013003300000000003;d1-d2;5;3;2232;3207;91
59;2;2000300020200020111320010020003013003000000000003;c6-c5;5;3;2232;2565;642
60;3;0000300220200020111320010020003013003000000000003;a1-a2;5;3;2004;2565;228
61;2;0000300220203020111220010030003010003000000000003;f5-f4;5;3;2004;2051;514
62;3;0000300220203021112200010030003010003000000000003;g3-f3;5;3;1603;2051;401
63;2;0000300220203021112200010030003010030000000000003;b6-a6;5;3;1603;1640;411
64;3;0000300220023021112200010030003010030000000000003;d2-e2;5;3;1416;1640;187
65;2;0000030220023021112200010030003010030000000000003;e1-f1;5;3;1416;1311;329
66;3;0000230220023021110200010030003010030000000000003;e3-e2;5;3;1199;1311;217
67;2;0000230220023021110200010030303010000000000000003;a6-a5;5;3;1199;1048;263
68;3;0000023220023021110200010030303010000000000000003;e1-f1;5;3;1011;1048;188
69;3;0000033220022021110300010000303010000000000000003;f4-f3x;5;3;1011;1027;21
70;2;0000033221022021110300030000300010000000000000003;c5-c4;5;3;1011;910;117
71;3;0000033221022002111300030000300010000000000000003;a3-b3;5;3;959;910;52
72;2;0000330221022002111300030000300010000000000000003;g1-f1;5;3;959;798;112
73;3;0000330201022002111300230000300010000000000000003;b2-b3;5;3;873;798;86
74;2;0000330201022021113000230000300010000000000000003;f3-e3;5;3;873;724;74
75;2;0000320201020021113000230000300010000000000000003;f2-f1x;5;3;868;724;5
76;3;0000320201020002111300230000300010000000000000003;a3-b3;5;3;841;724;27
77;2;0000320201020002111302300000300010000000000000003;c4-b4;5;3;841;595;129
78;3;0000320201020000211132300000300010000000000000003;b3-c3;5;3;785;595;56
79;3;0000320201020000211133000000300010000000000000003;b4-a4x;5;3;785;589;6
80;2;0000320201020002111303000000300010000000000000003;g3-f3;5;3;785;549;40
81;3;0000320201020000111303200000300010000000000000003;b3-b4;5;3;739;549;46
82;2;0000320201020030111303200000000010000000000000003;a5-a4;5;3;739;439;110
83;2;0000320201020030111302000000000010000000000000003;b4-a4x;5;3;728;439;11
84;3;0000320021020030111302000000000010000000000000003;a2-b2;5;3;661;439;67
