MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001112033010223300002;f7-f6;0;0;19691;20000;309
3;2;2200033220133000111000111110001112033010223300002;g2-f2;0;0;19691;18602;1398
4;3;2000033220133002111000111110001112033010223300002;b1-b2;0;0;18868;18602;823
5;2;2000033220133002111000111110001112003310223300002;a6-b6;0;0;18868;17767;835
6;3;2000033220133002111100111120001112003310023300002;f6-f5;0;0;16264;17767;2604
7;2;2000003220133002111300111110001112003310223300002;f1-f2;0;0;16264;17288;479
8;3;2000003220133002111300111110001112003312203300002;g6-f6;0;0;15844;17288;420
9;2;2000003221133002111300111110003112003012203300002;c6-c5;0;0;15844;16128;1160
10;3;2000003201133002111300211110013112003012203300002;b2-b3;0;0;14799;16128;1045
11;2;2000003221133002111300111110033112003012203000002;b7-b6;0;0;14799;15272;856
12;3;2000003022113302111300111110033112003012203000002;a2-b2;0;0;13078;15272;1721
13;2;2000003022110302111300111130033111003012203000022;f2-f3;0;0;13078;14507;765
14;3;2000003002211302111300111130033111003012203000022;b2-c2;0;0;12671;14507;407
15;2;2000003022113002111300111130033111003012203000022;g2-f2;0;0;12671;13919;588
16;3;2000033022113002111300111110033112003012203000002;f7-f6;0;0;12355;13919;316
17;2;2000033022113021113000111110033112003012203000002;f3-e3;0;0;12355;12905;1014
18;3;2000133022133021111000111110033122003010203000002;e6-e5;0;0;11215;12905;1140
19;2;2000133022133021111000111110003312203010203000002;b5-c5;0;0;11215;12284;621
20;3;2000133002133022111000111110013312203010203000002;b2-b3;0;0;10250;12284;965
21;2;2020133001133022111000131110010312203010203000002;c5-c4;0;0;10250;11308;976
22;3;2020133001133022111000131110013122003010203000002;g5-f5;0;0;9292;11308;958
23;3;2010133001133022311000131110010122003010203000002;c5-c4x;0;0;9292;11296;12
24;2;2011330001133022311000131110010122003010203000002;g1-f1;0;0;9292;11166;130
25;3;2011330001133020311000231110010122001010203300002;b3-b4;0;0;9135;11166;157
26;2;2011030001133020313000231110010112001012203300002;e1-e2;0;0;9135;10969;197
