MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0200033220103320111000111110001110033010223300022;a1-a2;0;0;19646;20000;354
3;2;0200003220103320111300111110001110033010223300022;f1-f2;0;0;19646;18139;1861
4;3;0200003022103320111300111110001110033010223300022;a2-b2;0;0;18692;18139;954
5;2;0200003022103320111300111110031110033010223000022;b7-b6;0;0;18692;17071;1068
6;3;2000003022103320111300111110031110033010223000022;b1-a1;0;0;16727;17071;1965
7;2;2000003022100320111300111130031111033010223000022;f2-f3;0;0;16727;15314;1757
8;3;2000003022103320111300111110031112033010223000002;f7-f6;0;0;16323;15314;404
9;2;2000003022133020111300111110031112033010223000002;g2-f2;0;0;16323;13753;1561
10;3;2000003002213320111300111110031112033010223000002;b2-c2;0;0;14260;13753;2063
11;2;2000003002210320111300111130031111033010223000022;f2-f3;0;0;14260;11520;2233
12;3;2000003000221320111300111130031111033010223000022;c2-d2;0;0;13948;11520;312
13;2;2000003000221320111300111130003111133010223000022;b5-c5;0;0;13948;10719;801
14;2;2000003000022120111300111130003111133010223000022;d2-e2x;0;0;13947;10719;1
15;3;2000003000022120111300111130003111133010223000220;g7-f7;0;0;13935;10719;12
16;3;2000003000022120111300111130000311133010223000220;c5-d5x;0;1;13935;10680;39
17;3;2000003000022120111300111130000031133010223000220;d5-e5x;0;2;13935;10639;41
18;3;2000003000022120111300111130000003133010223000220;e5-f5x;0;3;13935;10586;53
19;2;2000003000022120111301111300000003133010223000220;f4-e4;0;3;13935;10489;97
20;3;2000003000002120112301111100000033133010223000220;e2-e3;0;3;13766;10489;169
21;3;2000003000002120112301111100000003333010223000220;e5-f5x;0;4;13766;10248;241
22;3;2000003000002120112301111100000000333010323000220;f5-f6x;0;4;13766;10065;183
23;3;2000003000002120112301111100000000333010033000220;f6-g6x;0;4;13766;9856;209
24;2;2000030000002120112301111100000000333010033000220;g1-f1;0;4;13766;8695;1161
25;3;2000030000002120112301111100000000333010233000200;f7-f6;0;4;11012;8695;2754
26;2;2000000000003120112201111130000000333010233000200;f1-f2;0;4;11012;8030;665
27;3;2000000000003100112202111130100000333010233000200;a3-a4;0;4;10919;8030;93
28;3;2000000000003100112201111300100000333010233000200;f4-e4x;0;4;10919;8013;17
29;3;2000000000000300112201111300100000333010233000200;f2-g2x;0;5;10919;7988;25
30;3;2000000000000300112201113000100000333010233000200;e4-d4x;0;6;10919;7977;11
31;3;2000000000000300112201130000100000333010233000200;d4-c4x;0;7;10919;7972;5
