MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0200033220103320111000111110001110033010223300022;a1-a2;0;0;19622;20000;378
3;2;0200033220103320111000111110031110033010223000022;b7-b6;0;0;19622;17688;2312
4;3;0200033022103320111000111110031110033010223000022;a2-b2;0;0;15797;17688;3825
5;2;0200003022103320111300111110031110033010223000022;f1-f2;0;0;15797;14969;2719
6;3;2000003022103320111300111110031110033010223000022;b1-a1;0;0;13284;14969;2513
7;2;2000003022103320111300111110331110033010220000022;a7-a6;0;0;13284;12927;2042
8;3;2000003002213320111300111110331110033010220000022;b2-c2;0;0;12248;12927;1036
9;2;2000003022133020111300111110331110033010220000022;g2-f2;0;0;12248;12491;436
10;3;2000003020133020211300111110331110033110220000022;c2-c3;0;0;10743;12491;1505
11;2;2000003020130020211300111130331111033110220000022;f2-f3;0;0;10743;10692;1799
12;3;2000003020130020021130111130331111033110220000022;c3-d3;0;0;10329;10692;414
13;2;2000003020130020021100111133331111033110220000022;g3-g4;0;0;10329;10514;178
14;3;2000003020130020002110111133331111033110220000022;d3-e3;0;0;9806;10514;523
15;2;2000003020130020002110111133033111133110220000022;a5-b5;0;0;9806;10242;272
16;3;2000003020130020002110111133033111133112200000022;g6-f6;0;0;9695;10242;111
17;2;2000003020130020002110111133033111103311220000022;a6-b6;0;0;9695;10137;105
18;2;2000003020130020000210111133033111103311220000022;e3-f3x;1;0;9660;10137;35
19;3;2000003020130020000210111133033111133112200000022;g6-f6;1;0;9405;10137;255
20;3;2000003020130020000210111133003311133112200000022;b5-c5x;1;1;9405;9958;179
21;3;2000003020130020000210111133000331133112200000022;c5-d5x;1;2;9405;9582;376
22;3;2000003020130020000210111133000033133112200000022;d5-e5x;1;3;9405;9014;568
23;3;2000003020130020000210111133000003333112200000022;e5-f5x;1;4;9405;8356;658
24;2;2000003020130020000210111133000003303311220000022;a6-b6;1;4;9405;7865;491
25;2;2000003020130020000020111133000003303311220000022;f3-g3x;2;4;9179;7865;226
26;3;2000003020130020000020111133000003333112200000022;g6-f6;2;4;8466;7865;713
27;3;2000003020130020000020111103000003333112300000022;f4-f5x;2;4;8466;7315;550
28;3;2000003020130020000020111103000000333112300000032;f5-f6x;2;4;8466;6945;370
29;3;2000003020130020000020111103000000333112300000003;f7-g7x;2;4;8466;5868;1077
30;2;2000003020130020000020111103030000330112300000003;b6-b5;2;4;8466;4694;1174
31;3;2000003020130020000020111103030020330110300000003;e6-e5;2;4;6772;4694;1694
32;2;2000003020130020000020111103030020330110300000030;g7-f7;2;4;6772;3755;939
33;3;2000003020130002000020111103030020330110300000030;a3-b3;2;4;5523;3755;1249
