MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0220033220103300111000111110001110033010223300022;a1-b1;0;0;19682;20000;318
3;2;0220033220133000111000111110001110033010223300022;g2-f2;0;0;19682;16232;3768
4;3;0220033020133020111000111110001110033010223300022;a2-a3;0;0;17536;16232;2146
5;2;0220003020133020111300111110001110033010223300022;f1-f2;0;0;17536;12985;3247
6;3;0022003020133020111300111110001110033010223300022;b1-c1;0;0;15421;12985;2115
7;2;0022003020130020111300111130001111033010223300022;f2-f3;0;0;15421;12038;947
8;3;0022003020133020111300111110001112033010223300002;f7-f6;0;0;14983;12038;438
9;2;0022003021330020111300111110001112033010223300002;f2-e2;0;0;14983;11656;382
10;3;0022003021330020111300111110011120033010223300002;f5-e5;0;0;13518;11656;1465
11;2;0022003021330021111300111110031120033010223000002;b7-b6;0;0;13518;11236;420
12;3;0022303021310021111300111210031100033010223000002;e5-e4;0;0;10814;11236;2704
13;3;0022303021310011113000111210031100033010223000002;f3-e3x;0;0;10814;10973;263
14;3;0022303021310011130000111210031100033010223000002;e3-d3x;0;1;10814;10632;341
15;3;0022303021310011300000111210031100033010223000002;d3-c3x;0;2;10814;9768;864
16;3;0023303021010011300000111210031100033010223000002;d2-d1x;0;2;10814;9260;508
17;3;0023303021010013000000111210031100033010223000002;c3-b3x;0;3;10814;8923;337
18;3;0023303021010030000000111210031100033010223000002;b3-a3x;0;4;10814;8739;184
19;2;0023303021010003000000111210031100033010223000002;a3-b3;0;4;10814;8226;513
20;3;0023303021010003000000111210031102033010023000002;f6-f5;0;4;10418;8226;396
21;2;0023303021010003000000111210031102003310023000002;a6-b6;0;4;10418;7958;268
22;3;0023303021010003000100111220031100003310023000002;f5-f4;0;4;10097;7958;321
23;2;0023303021010003100100111220033100003010023000002;c6-c5;0;4;10097;7762;196
24;3;0003303022010003100100111220031100003310023000002;c1-c2;0;4;10005;7762;92
25;2;0203303032010001100100311220031100000310023000002;b6-b5;0;4;10005;7654;108
26;3;0203303032010001100103112200031100000310023000002;f4-e4;0;4;9874;7654;131
27;3;0303303012010001100103312200001100000310023000002;b5-b4x;0;4;9874;7589;65
28;2;0303303012010001100100331220001100000310023000002;a4-b4;0;4;9874;7519;70
29;3;0303303010010001200100311220003100000110023030002;c2-c3;0;4;9741;7519;133
30;2;0303303010010001200100311220000310000110023030002;c5-d5;0;4;9741;7414;105
31;3;0303303010010001200103112200000310000110023030002;f4-e4;0;4;9226;7414;515
32;2;0303303010010001200100112200300310000110023030002;a4-a5;0;4;9226;7360;54
33;3;0303303010010001200101122000300310000110023030002;e4-d4;0;4;8904;7360;322
34;2;0303303010010001200101122000030310000110023030002;a5-b5;0;4;8904;7322;38
35;3;0303303010010001000101122000032310000110023030002;c3-c4;0;4;8649;7322;255
36;2;0303303010010001200101122000031310000310023000002;c7-c6;0;4;8649;7310;12
