MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001112033010223300002;f7-f6;0;0;19860;20000;140
3;2;2200033220103300111000111110001112033010220330002;a7-b7;0;0;19860;19102;898
4;3;2200033022103300111000111110001112033010220330002;a2-b2;0;0;19212;19102;648
5;2;2200033022103300111000111110031112033010220030002;b7-b6;0;0;19212;15281;3821
6;3;2200033022103300111000111110031112033012200030002;g6-f6;0;0;15795;15281;3417
7;2;2200033022103300111000111110031112003012203030002;a6-a7;0;0;15795;12224;3057
8;3;2200033022103300111000111110311120003012203030002;f5-e5;0;0;12685;12224;3110
9;2;2200033022103301111000111110331120000012203030002;b6-b5;0;0;12685;10696;1528
10;2;2200033022103301111000111110311200000012203030002;e5-d5x;0;0;11007;10696;1678
11;2;2200033022103301111000111110112000000012203030002;d5-c5x;0;0;10213;10696;794
12;2;2200033022103301111000111110120000000012203030002;c5-b5x;1;0;9770;10696;443
13;2;2200033022103301111000111110200000000012203030002;b5-a5x;2;0;9177;10696;593
14;3;2200033022103301111002111110000000000012203030002;a5-a4;2;0;8141;10696;1036
15;2;2200030022103301111032111110000000000012203030002;g1-g2;2;0;8141;10177;519
16;3;2200030022103301111030211111000000000012203030002;a4-b4;2;0;6512;10177;1629
17;2;2200030022103001111030211113000000100012203030002;g2-g3;2;0;6512;9898;279
18;2;2200030022103001111030021111000000100012203030002;b4-c4x;2;0;6396;9898;116
19;2;2200030022103001111030002111000000100012203030002;c4-d4x;3;0;6309;9898;87
20;2;2200030022103001111030000211000000100012203030002;d4-e4x;4;0;6214;9898;95
21;2;2200030022103001111030000021000000100012203030002;e4-f4x;5;0;6145;9898;69
22;2;2200030022103001111030000002000000100012203030002;f4-g4x;6;0;6092;9898;53
23;3;2200030022103001111030000002000002100012003030002;f6-f5;6;0;6014;9898;78
24;2;2200030022103001111000000003000002200012013030002;g3-g4;6;0;6014;9883;15
25;3;2200030022103001111030000002000002100012023030000;g7-g6;6;0;6001;9883;13
26;2;2200030022103001111030000002000002100312023000000;c7-c6;6;0;6001;9855;28
27;2;2200030022103001111030000002000000200312023000000;f5-g5x;7;0;5988;9855;13
