MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0220033220103300111000111110001110033010223300022;a1-b1;0;0;19640;20000;360
3;2;0220033220133000111000111110001110033010223300022;g2-f2;0;0;19640;16494;3506
4;3;0020033220133002111000111110001110033010223300022;b1-b2;0;0;17338;16494;2302
5;2;0020033220133002111000111110001110003310223300022;a6-b6;0;0;17338;14674;1820
6;3;0200033220133002111000111110001110003310223300022;c1-b1;0;0;15508;14674;1830
7;2;0200033221330002111000111110001110003310223300022;f2-e2;0;0;15508;12292;2382
8;3;0200033022133002111000111110001110003310223300022;a2-b2;0;0;13219;12292;2289
9;2;0220033021133002111000111110003110003010223300022;c6-c5;0;0;13219;11061;1231
10;3;2200033021133002111000111110003110003010223300022;c1-b1;0;0;11790;11061;1429
11;2;2200033211330002111000111110003110003010223300022;f2-e2;0;0;11790;9042;2019
12;3;2200033211330002111000111110003110203010223300020;g7-g6;0;0;9431;9042;2359
13;3;2200033113300002111000111110003110203010223300020;e2-d2x;0;0;9431;7233;1809
14;2;2200033113000002131000111110003110203010223301020;d2-d3;0;0;9431;5786;1447
15;3;2200033113000000213100111110003110203010223301020;b3-c3;0;0;8017;5786;1414
16;3;2200033130000000213100111110003110203010223301020;c2-b2x;0;1;8017;5560;226
17;3;2200033300000000213100111110003110203010223301020;b2-a2x;0;2;8017;5499;61
18;3;3200033000000000213100111110003110203010223301020;a2-a1x;0;2;8017;5454;45
19;2;0320033000000000213100111110003110203010223301020;a1-b1;0;2;8017;5406;48
20;3;0320033000000000021310111110003110203010223301020;c3-d3;0;2;7751;5406;266
21;2;0320033000000000121310131110000110203010223301020;c5-c4;0;2;7751;5380;26
22;3;0300033002000000121310131110000110203010223301020;c1-c2;0;2;7228;5380;523
23;2;0320033001000000321310101110000110203010223301020;c4-c3;0;2;7228;5365;15
24;2;0320033001000000301310102110000110203010223301020;d3-d4x;1;2;7219;5365;9
25;3;0300033002000000101310132110000110203010223301020;c1-c2;1;2;7185;5365;34
26;2;0300033002000000101010132130000111203010223301020;f3-f4;1;2;7185;5354;11
27;3;0300033002000000101310132110000112203010223301000;f7-f6;1;2;7143;5354;42
28;2;0320033001000000301310102110000112203010223301000;c4-c3;1;2;7143;5338;16
29;2;0320033001000000301310100110000212203010223301000;d4-d5x;2;2;7082;5338;61
30;3;0300033002000000101310130110000212203010223301000;c1-c2;2;2;7021;5338;61
31;2;0300033002000000101010130130000211203010223301020;f3-f4;2;2;7021;5302;36
32;2;0300033002000000101010130130000011203020223301020;d5-d6x;3;2;6972;5302;49
33;3;0300033002000000101310130110000012203020223301000;f7-f6;3;2;6848;5302;124
34;2;0320033001000000301310100110000012203020223301000;c4-c3;3;2;6848;5273;29
35;2;0320033001000000301310100110000012203000223302000;d6-d7x;4;2;6803;5273;45
36;3;0300033002000000101310130110000012203000223302000;c1-c2;4;2;6569;5273;234
37;2;0300033002000000101310130110000012203000220332000;a7-b7;4;2;6569;5164;109
38;3;0300033002003000101110130120000012203000020332000;f6-f5;4;2;6336;5164;233
39;2;0300003002003000101310130110000012203000220332000;f1-f2;4;2;6336;5133;31
40;3;0300003020003000101310130110000012203000220332000;c2-b2;4;2;6176;5133;160
