MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0220033220103300111000111110001110033010223300022;a1-b1;0;0;19638;20000;362
3;2;0220033220133000111000111110001110033010223300022;g2-f2;0;0;19638;17028;2972
4;3;0020033220133002111000111110001110033010223300022;b1-b2;0;0;17790;17028;1848
5;2;0020033220133002111000111110001110003310223300022;a6-b6;0;0;17790;15478;1550
6;3;0200033220133002111000111110001110003310223300022;c1-b1;0;0;16337;15478;1453
7;2;0200033221330002111000111110001110003310223300022;f2-e2;0;0;16337;13490;1988
8;3;0200033022133002111000111110001110003310223300022;a2-b2;0;0;14344;13490;1993
9;2;0220033021133002111000111110003110003010223300022;c6-c5;0;0;14344;12510;980
10;3;2200033021133002111000111110003110003010223300022;c1-b1;0;0;13018;12510;1326
11;2;2200033211330002111000111110003110003010223300022;f2-e2;0;0;13018;10721;1789
12;3;2200033211330002111000111110003110203010223300020;g7-g6;0;0;10414;10721;2604
13;3;2200033113300002111000111110003110203010223300020;e2-d2x;0;0;10414;8576;2145
14;2;2200033113000002131000111110003110203010223301020;d2-d3;0;0;10414;6860;1716
15;3;2200033113000000213100111110003110203010223301020;b3-c3;0;0;9387;6860;1027
16;3;2200033130000000213100111110003110203010223301020;c2-b2x;0;1;9387;6605;255
17;3;2200033300000000213100111110003110203010223301020;b2-a2x;0;2;9387;6527;78
18;3;3200033000000000213100111110003110203010223301020;a2-a1x;0;2;9387;6482;45
19;2;3200033000000000213100111110000311203010223301020;c5-d5;0;2;9387;6437;45
20;2;2000033000000000213100111110000311203010223301020;b1-a1x;0;2;9275;6437;112
21;3;2000033000000000213100111110003112003010223301020;g5-f5;0;2;9171;6437;104
22;2;2000033000000000213100111110003112033010220301020;a7-a6;0;2;9171;6380;57
23;3;2000033000000000013100121110001112033310220301020;c3-c4;0;2;8813;6380;358
24;2;2000033000000000013100121110001112003331220301020;a6-b6;0;2;8813;6349;31
25;3;2000033000000000013100121110001112033312200301020;g6-f6;0;2;8785;6349;28
26;2;2000033000000000213100111110003112033012200301020;c6-c5;0;2;8785;6334;15
27;3;2000033000000000213100111110003112033122000301020;f6-e6;0;2;8668;6334;117
28;2;2000033000000000210100111310003112033121000301220;e3-e4;0;2;8668;6314;20
29;3;2000033000000000021100111310003112033121000301220;c3-d3;0;2;8649;6314;19
30;2;2000033000000000021100111310000311233121000301220;c5-d5;0;2;8649;6296;18
31;3;2000033000000000021100111312000311033121000301220;g5-g4;0;2;8593;6296;56
32;2;2000033000000000021100111312000031133121000301220;d5-e5;0;2;8593;6266;30
33;3;2000033000000000001100112312000131133121000301220;d3-d4;0;2;8536;6266;57
34;2;2000330000000000001100112312000131133121000301220;g1-f1;0;2;8536;6259;7
35;2;2000330000000000001100110312000231133111000302220;d4-d5x;1;2;8448;6259;88
36;2;2000330000000000001100110312000023133111000302220;d5-e5x;2;2;8438;6259;10
37;2;2000330000000000001100110312000002333111000302220;e5-f5x;3;2;8398;6259;40
38;2;2000330000000000001100110312000000233111000302220;f5-g5x;3;2;8354;6259;44
39;3;2000330000000000001100113120000000233111000302220;g4-f4;3;2;8232;6259;122
40;2;2000330000000000001100110120000300233111000302220;d4-d5;3;2;8232;6206;53
41;3;2000330000000000001100111200000300233111000302220;f4-e4;3;2;8146;6206;86
42;2;2000030000030000001100111200000300233111000302220;e1-e2;3;2;8146;6154;52
43;3;2000030000030000001100111200000300033111020302220;g5-g6;3;2;6516;6154;1630
44;2;2000000000033000001100111200000300033111020302220;f1-f2;3;2;6516;6080;74
45;3;2000300000013000002100111000000300033111020302220;e4-e3;3;2;6377;6080;139
