MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110033010223300220;g7-f7;0;0;19641;20000;359
3;2;2200033220133000111000111110001110033010223300220;g2-f2;0;0;19641;19192;808
4;3;2200033220133000111000111110001112033010223300200;f7-f6;0;0;18545;19192;1096
5;2;2200033220103000113000111110001112033011223300200;e2-e3;0;0;18545;16079;3113
6;3;2200033220133000111000111110001112033012223300000;e7-e6;0;0;18347;16079;198
7;2;2200033220133000111000111110031112033012223000000;b7-b6;0;0;18347;15669;410
8;3;2200033022133000111000111110031112033012223000000;a2-b2;0;0;14677;15669;3670
9;2;2200033221330000111000111110031112033012223000000;f2-e2;0;0;14677;14535;1134
10;3;2200333221310000111000111110031122033010223000000;e6-e5;0;0;12783;14535;1894
11;2;2200333221310000111000111110003112233010223000000;b5-c5;0;0;12783;13887;648
12;3;2200333022131000111000111110003112233010223000000;a2-b2;0;0;12181;13887;602
13;3;2200333022131000111000111110000311233010223000000;c5-d5x;0;0;12181;13829;58
14;3;2200333022131000111000111110000031133010223000000;d5-e5x;0;0;12181;13787;42
15;3;2200333022131000111000111110000003133010223000000;e5-f5x;0;1;12181;13693;94
16;3;2200333022131000111000111110000000333010223000000;f5-g5x;0;2;12181;13448;245
17;2;2200303022133000111100111110000000333010223000000;f1-f2;0;2;12181;11673;1775
18;3;2200303002213300111100111110000000333010223000000;b2-c2;0;2;10765;11673;1416
19;2;2200303002210300111300111110000001333010223000000;f2-f3;0;2;10765;11283;390
20;3;2200303002213300111100111110000002333010023000000;f6-f5;0;2;10416;11283;349
21;2;2200303022133000111100111110000002333010023000000;g2-f2;0;2;10416;10844;439
22;3;2200333022131000111100111120000000333010023000000;f5-f4;0;2;9720;10844;696
23;2;2200333022131000111100111120000003033010023000000;g5-f5;0;2;9720;10336;508
24;3;2200333002213100111100111120000003033010023000000;b2-c2;0;2;9073;10336;647
25;2;2200303002213100111300111110000002033010323000000;f1-f2;0;2;9073;9441;895
26;2;2200303000221300111300111110000002033010323000000;c2-d2x;1;2;8852;9441;221
27;3;2200303000221300111300111110000020033010323000000;f5-e5;1;2;8483;9441;369
28;3;2200303000221300111300111110000020033010033000000;f6-g6x;1;2;8483;9331;110
29;2;2203003000221300111300111110000020033010033000000;e1-d1;1;2;8483;8932;399
30;3;2003003020221300111300111110000020033010033000000;b1-b2;1;2;8071;8932;412
31;2;2003030020221300111300111110000020033010033000000;g1-f1;1;2;8071;7951;981
32;3;2003030020221300111300111110000002033010033000000;e5-f5;1;2;6919;7951;1152
33;2;2003030020221300111300111110000002033010303000000;g6-f6;1;2;6919;7613;338
34;2;2003030020022100111300111110000002033010303000000;d2-e2x;1;2;6406;7613;513
35;3;2003030020022100111300111110000020033010303000000;f5-e5;1;2;5124;7613;1282
36;2;2003030020022100111300111110000020033013003000000;f6-e6;1;2;5124;6574;1039
37;3;2003030020022100111300111110000002033013003000000;e5-f5;1;2;4989;6574;135
38;2;2003300020022100111300111110000002033013003000000;f1-e1;1;2;4989;6107;467
39;2;2003300020002200111300111110000002033013003000000;e2-f2x;2;2;4714;6107;275
40;3;2003300020002000111320111110000002033013003000000;g2-g3;2;2;4511;6107;203
41;2;2003000020032000111320111110000002033013003000000;e1-e2;2;2;4511;5294;813
42;3;2003000020032000111300111112000002033013003000000;g3-g4;2;2;4391;5294;120
43;2;2003000020003200111300111112000002033013003000000;e2-f2;2;2;4391;4273;1021
44;3;2003030020003200111100111122000000033013003000000;f5-f4;2;2;4350;4273;41
45;3;2003030020000300111100111122000000033013003000000;f2-g2x;2;2;4350;4100;173
46;2;2003030020000000111130111122000000033013003000000;g2-g3;2;2;4350;3279;821
47;3;2003030020000300111120111120000000033013003000000;g4-g3;2;2;4235;3279;115
48;2;2003030020000300111120111120000030033010003000000;e6-e5;2;2;4235;3245;34
49;3;2003030020001300111220111100000030033010003000000;f4-f3;2;2;4184;3245;51
50;2;2003000020003300111120111120000030033010003000000;f1-f2;2;2;4184;3181;64
51;3;2003003020003200111100111120000030033010003000000;g3-g2;2;2;4140;3181;44
52;3;2003003020000300111100111120000030033010003000000;f2-g2x;2;2;4140;3155;26
53;2;2003000020000300111130111120000030033010003000000;g1-g2;2;2;4140;2972;183
54;3;2003000000000302111130111120000030033010003000000;b2-b3;2;2;4053;2972;87
55;2;2003000000000321111300111120000030033010003000000;g3-f3;2;2;4053;2948;24
56;3;2003000000003321111200111100000030033010003000000;f4-f3;2;2;3885;2948;168
57;2;2003000000013321111200111300000000033010003000000;e5-e4;2;2;3885;2841;107
58;3;2003030000012321111000111300000000033010003000000;f3-f2;2;2;3644;2841;241
59;2;2003300000012321111000111300000000033010003000000;f1-e1;2;2;3644;2821;20
60;3;2003300200012301111000111300000000033010003000000;a3-a2;2;2;2915;2821;729
61;2;2003300200012301111000111300030000030010003000000;b6-b5;2;2;2915;2497;324
62;3;2003300200010301111200111300030000030010003000000;f2-f3;2;2;2331;2497;584
63;2;2003300200010301111200111300030000030010000300000;a7-b7;2;2;2331;1997;500
64;3;2003300200012301111000111300030000030010000300000;f3-f2;2;2;1864;1997;467
65;2;2003300200012301111001113000030000030010000300000;e4-d4;2;2;1864;1877;120
66;3;0003300200012321111001113000030000030010000300000;a1-a2;2;2;1757;1877;107
67;3;0003300200012321111001130000030000030010000300000;d4-c4x;2;3;1757;1851;26
68;3;0003300200012321111001300000030000030010000300000;c4-b4x;2;4;1757;1822;29
69;3;0003300200012321111003000000030000030010000300000;b4-a4x;2;5;1757;1791;31
70;2;0003300200012321111000300000030000030010000300000;a4-b4;2;5;1757;1643;148
71;3;0003300020012321111000300000030000030010000300000;a2-b2;2;5;1696;1643;61
72;2;0003300020123021111000300000030000030010000300000;g2-f2;2;5;1696;1314;329
73;3;0003300020123002111100300000030000030010000300000;a3-b3;2;5;1664;1314;32
74;2;0203300020123003111100300000000000030010000300000;b5-b4;2;5;1664;1292;22
75;3;0203300002123003111100300000000000030010000300000;b2-c2;2;5;1627;1292;37
76;2;0203300002123000311110300000000000030010000300000;b3-c3;2;5;1627;1241;51
77;3;0203300000123000211110330000000000030010000300000;c2-c3;2;5;1624;1241;3
78;2;0203300000123003211110030000000000030010000300000;b4-b3;2;5;1624;1229;12
79;3;0203300000123003011110020000003000030010000300000;c3-c4;2;5;1605;1229;19
80;2;0203300000123000311110020000003000030010000300000;b3-c3;2;5;1605;1153;76
81;3;0203300000123000311110200000003000030010000300000;c4-b4;2;5;1586;1153;19
82;3;0203300000123000031110200000003000030010000300000;c3-d3x;2;6;1586;1147;6
83;3;0203300000123000003110200000003000030010000300000;d3-e3x;2;7;1586;1141;6
