MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001112033010223300002;f7-f6;0;0;19637;20000;363
3;2;2200033220133000111000111110001112033010223300002;g2-f2;0;0;19637;18166;1834
4;3;2200033220133000111000111110001112233010223300000;g7-g6;0;0;18596;18166;1041
5;2;2200033220133000111000111110001112203310223300000;a6-b6;0;0;18596;17294;872
6;3;2200033220133000111000111110011122003310223300000;g5-f5;0;0;18057;17294;539
7;2;2200033220133000111000111110011122000331223300000;b6-c6;0;0;18057;15784;1510
8;3;2200033220133000111000111110011122003312203300000;g6-f6;0;0;17840;15784;217
9;2;2200033220103000113000111110011112003312203300200;e2-e3;0;0;17840;15696;88
10;3;2200033220103000113000111110011112003312203302000;e7-d7;0;0;17549;15696;291
11;2;2200033220103000113000111110011112000331223302000;b6-c6;0;0;17549;15427;269
12;3;2200033220103000113100111120011112000331023302000;f6-f5;0;0;14039;15427;3510
13;2;2200003220103000113300111110011112000331223302000;f1-f2;0;0;14039;14849;578
14;3;2200003220103000113300111110011112003312203302000;g6-f6;0;0;13821;14849;218
15;2;2200003220100000113300111130011111003312203302020;f2-f3;0;0;13821;14496;353
16;3;2200003220100000113300111130011111033122003302020;f6-e6;0;0;13508;14496;313
17;2;2200003220100000110300111330011111033121003302220;e3-e4;0;0;13508;14371;125
18;3;0200003220100020110300111330011111033121003302220;a1-a2;0;0;13379;14371;129
19;3;0200003220100020110300111030011131033121003302120;e4-e5x;0;0;13379;13696;675
20;3;0200003220100020110300111030011101033123003302120;e5-e6x;0;1;13379;13132;564
21;2;0200003220100020110300111030011101033123000332120;a7-b7;0;1;13379;12976;156
22;3;0201003220100020110300111030011201033123000330120;d7-d6;0;1;13297;12976;82
23;2;0201003220100020110300111030011201033123000033120;b7-c7;0;1;13297;12835;141
24;3;0201003220100020110300111030112001033123000033120;d5-c5;0;1;12987;12835;310
25;2;0201003220100020110300111030112201033133000030120;d7-d6;0;1;12987;12773;62
26;3;0201003220100020110300111030112201033133000031200;f7-e7;0;1;12867;12773;120
27;3;0201003220100020110300111030112201033130000031300;e6-e7x;0;1;12867;12541;232
28;2;0201003220100020110300111030112201033130000003130;c7-d7;0;1;12867;11916;625
29;2;0201003220100020110300111030122001033130000003130;d5-c5x;1;1;12656;11916;211
30;2;0201003220100020110300111030220001033130000003130;c5-b5x;2;1;11775;11916;881
31;3;0021003220100020110300111030220001033130000003130;b1-c1;2;1;9419;11916;2356
32;2;0021003220100020110300111030220301033130000000130;d7-d6;2;1;9419;9532;2384
33;3;0021003220100020110300111030020301023130003000130;a5-a6;2;1;9334;9532;85
34;3;0021003220100020110300111030020301031300003000130;d6-c6x;2;1;9334;8645;887
35;3;0021003220100020110300113030020001031300003000130;d5-d4x;2;2;9334;8188;457
36;3;0021003220100020130300110030020001031300003000130;d4-d3x;2;3;9334;7778;410
37;3;0021003220300020100300110030020001031300003000130;d3-d2x;2;4;9334;7446;332
38;3;0023003220000020100300110030020001031300003000130;d2-d1x;2;5;9334;7339;107
39;2;0023003220000020100300110300020001031300003000130;f4-e4;2;5;9334;5871;1468
40;3;0023003220000020100300110300200001031300003000130;b5-a5;2;5;7467;5871;1867
41;2;0023003220000020100300110300200001003130003000130;a6-b6;2;5;7467;5772;99
42;3;0023003200000022100300110300200001003130003000130;b2-b3;2;5;5973;5772;1494
43;2;0020003200300022100300110300200001003130003000130;d1-d2;2;5;5973;5511;261
44;3;0020003200300020100300210300210001003130003000130;b3-b4;2;5;5556;5511;417
45;2;0020003200300020100300210300210001000313003000130;b6-c6;2;5;5556;5416;95
46;3;0000003202300020100300210300210001000313003000130;c1-c2;2;5;4855;5416;701
47;2;0000003202300020100300210000210031000313003000130;e4-e5;2;5;4855;5188;228
48;3;0000003202300020100300210000010031020313003000130;a5-a6;2;5;4377;5188;478
49;2;0000003202300020100300210000210031030313000000130;a7-a6;2;5;4377;5116;72
50;3;0000003202300020100300021000210031030313000000130;b4-c4;2;5;4052;5116;325
51;2;0000003202300020100300021000210003130313000000130;e5-f5;2;5;4052;4994;122
52;3;0000003202300002100300021000210003130313000000130;a3-b3;2;5;3993;4994;59
53;3;0000003202300002100300021000210000330313000000130;f5-g5x;2;6;3993;4925;69
54;3;0000003202300002100300021000210000330310000000330;e6-e7x;2;7;3993;4826;99
