MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2000033220103302111000111110001110033010223300022;b1-b2;0;0;19736;20000;264
3;2;2000033220103302111000111110001110003310223300022;a6-b6;0;0;19736;16479;3521
4;3;0000033220103322111000111110001110003310223300022;a1-a2;0;0;16918;16479;2818
5;2;0000030220103322111030111110001110003310223300022;g1-g2;0;0;16918;13183;3296
6;3;0000030220103322111030111110001112003310223300002;f7-f6;0;0;13534;13183;3384
7;2;0000030220103322111300111110001112003310223300002;g3-f3;0;0;13534;10546;2637
8;2;0000030220103322111100111120001112003310023300002;f6-f5x;0;0;12896;10546;638
9;3;0000030220103322111101111200001112003310023300002;f4-e4;0;0;11146;10546;1750
10;2;0000030220103322111101111200031112003310023000002;b7-b6;0;0;11146;10222;324
11;2;0000030220103322111101112000031112003310023000002;e4-d4x;1;0;10971;10222;175
12;2;0000030220103322111101120000031112003310023000002;d4-c4x;2;0;10830;10222;141
13;2;0000030220103322111101200000031112003310023000002;c4-b4x;3;0;10743;10222;87
14;2;0000030220103322111102000000031112003310023000002;b4-a4x;4;0;10520;10222;223
15;3;0000030220103302211112000000031112003310023000002;a3-b3;4;0;9811;10222;709
16;2;0000000220103302211312000010031112003310023000002;f1-f2;4;0;9811;10177;45
17;2;0000000220103300221132000010031112003310023000002;b3-c3x;5;0;9674;10177;137
18;2;0000000220103300022112000010031112003310023000002;c3-d3x;5;0;9551;10177;123
19;2;0000000220103300002212000010031112003310023000002;d3-e3x;6;0;9473;10177;78
20;2;0000000220103300000222000010031112003310023000002;e3-f3x;7;0;9450;10177;23
