MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110033012203300022;g6-f6;0;0;19647;20000;353
3;2;2200033220103300111000111110031110033012203000022;b7-b6;0;0;19647;19227;773
4;3;2200033220103300111000111110031110033012203000220;g7-f7;0;0;18182;19227;1465
5;2;2200003220103300111300111110031110033012203000220;f1-f2;0;0;18182;16997;2230
6;3;2200003220113300111300111110031120033012203000020;e7-e6;0;0;17645;16997;537
7;2;2200003220110300111300111130031121033012203000020;f2-f3;0;0;17645;16234;763
8;3;2200003220113300111300111110031122033012203000000;f7-f6;0;0;17458;16234;187
9;2;2200003220113300111300111110003112233012203000000;b5-c5;0;0;17458;15676;558
10;3;2200003220113300111300111112003112033012203000000;g5-g4;0;0;17076;15676;382
11;2;2200003220110300111300111132003111033012203000020;f2-f3;0;0;17076;14628;1048
12;3;2200003220110300111300111132003111033122003000020;f6-e6;0;0;15280;14628;1796
13;2;2200003220110300111300111132003111003312203000020;a6-b6;0;0;15280;14171;457
14;3;2200003220113300111300111112003112003312203000000;f7-f6;0;0;14925;14171;355
15;2;2200003220113300111300111112003112000331223000000;b6-c6;0;0;14925;13468;703
16;3;2200033220113300111100111122003112000331023000000;f6-f5;0;0;14637;13468;288
17;2;2200033220113300111100111122000311200331023000000;c5-d5;0;0;14637;13240;228
18;3;2000033220113302111100111122000311200331023000000;b1-b2;0;0;14537;13240;100
19;3;2000033220113302111100111122000031100331023000000;d5-e5x;0;0;14537;13062;178
20;2;2000003220113302111300111112000032100331123000000;f1-f2;0;0;14537;12764;298
21;3;2000003220113302111320111111000032200331103000000;g6-g5;0;0;14458;12764;79
22;3;2000003220113302111320111111000003200331103000000;e5-f5x;0;0;14458;12706;58
23;3;2000003220113302111320111111000000300331103000000;f5-g5x;0;0;14458;12581;125
24;2;2000003220113302111320111111000000300033113000000;c6-d6;0;0;14458;12195;386
25;3;2000003022113302111320111111000000300033113000000;a2-b2;0;0;13192;12195;1266
26;3;2000003022113302111320111111000000300003313000000;d6-e6x;0;1;13192;12155;40
27;3;2000003022113302111320111111000000300000333000000;e6-f6x;0;2;13192;12086;69
28;2;2000003221133002111320111111000000300000333000000;g2-f2;0;2;13192;11908;178
29;3;2000003201133002111320211111010000300000333000000;b2-b3;0;2;12126;11908;1066
30;2;2000003201133002111320211111010003000000333000000;g5-f5;0;2;12126;11053;855
31;2;2000003201133002111320021111010003000000333000000;b4-c4x;1;2;9803;11053;2323
32;3;2000003201133000111320221111010003000000333000000;b3-b4;1;2;8889;11053;914
33;2;2000003201133000111320221111010003300000303000000;g6-g5;1;2;8889;8842;2211
34;2;2000003201133000111320022111010003300000303000000;b4-c4x;2;2;8755;8842;134
35;2;2000003201133000111320002211010003300000303000000;c4-d4x;3;2;8628;8842;127
36;3;2001003201133000121320000211010003300000303000000;d4-d3;3;2;8444;8842;184
37;2;2001003201103000123320000111010023300000303000000;e2-e3;3;2;8444;8262;580
38;2;2001003201203000103320000111010023300000303000000;d3-d2x;4;2;8353;8262;91
39;2;2002003201003000103320000111010023300000303000000;d2-d1x;5;2;8297;8262;56
40;3;2002003201033000101320000211010003300000303000000;e5-e4;5;2;8199;8262;98
41;2;2002033201033000101120000231010003300000003000000;f6-f5;5;2;8199;7852;410
42;2;2002033201033000101120000023010003300000003000000;e4-f4x;6;2;7064;7852;1135
43;2;2002033201033000101120000002010003300000003000000;f4-g4x;6;2;6082;7852;982
44;3;2002033021033000101120000002010003300000003000000;a2-b2;6;2;4865;7852;1217
45;2;2002033021033000101120000002010003330000000000000;a7-a6;6;2;4865;6281;1571
46;3;2002033021033000101120000020010003330000000000000;g4-f4;6;2;4082;6281;783
47;2;2002033021033000101120000020010003300000003000000;a6-a7;6;2;4082;5024;1257
48;3;2002033021033000101120000200010003300000003000000;f4-e4;6;2;3505;5024;577
49;2;2002033021033000101120000200010033000000003000000;g5-f5;6;2;3505;4019;1005
50;3;2002033021033000101120002000010033000000003000000;e4-d4;6;2;2803;4019;702
51;2;2002033021033000101120002000010330000000003000000;f5-e5;6;2;2803;3229;790
52;3;2002033021033200101100002000010330000000003000000;g3-g2;6;2;2242;3229;561
53;3;2002033021003300101100002000010330000000003000000;e2-f2x;6;2;2242;3189;40
54;2;2002003021003300101300002010010330000000003000000;f1-f2;6;2;2242;2551;638
55;3;2000003021203300101300002010010330000000003000000;d1-d2;6;2;2172;2551;70
56;2;2000003021203300121300003010010030000000003000000;d5-d4;6;2;2172;2528;23
57;3;2000003021003300121300002010010330000000003000000;d2-d3;6;2;2155;2528;17
58;2;2000003021033000121300002010010330000000003000000;g2-f2;6;2;2155;2508;20
59;3;2000003021033000101300002010010230000030003000000;d3-d4;6;2;2100;2508;55
60;2;2000003021033000113000002010010230000030003000000;f3-e3;6;2;2100;2487;21
61;3;0200003021033000113000002010010230000030003000000;a1-b1;6;2;2003;2487;97
62;2;0200003021033000113000002010010230000003003000000;d6-e6;6;2;2003;1989;498
63;3;0200003021033000113000002010010023000003003000000;d5-e5;6;2;1905;1989;98
64;2;0200003021033000113000002010010023000030003000000;e6-d6;6;2;1905;1591;398
65;3;0200003021033000113000002010010002300030003000000;e5-f5;6;2;1813;1591;92
66;2;0200003021033000113000002013010002000030003000000;g5-g4;6;2;1813;1350;241
67;3;0000003021033002113000002013010002000030003000000;b1-b2;6;2;1589;1350;224
68;2;0000003021033002113030002010010002000030003000000;g4-g3;6;2;1589;1079;271
69;3;0000003021033002113130002020010000000030003000000;f5-f4;6;2;1535;1079;54
70;2;0000003021033021131300002020010000000030003000000;g3-f3;6;2;1535;1017;62
71;3;0000033021033021131200002000010000000030003000000;f4-f3;6;2;1520;1017;15
72;2;0000033021330021131200002000010000000030003000000;f2-e2;6;2;1520;961;56
73;3;0000033002133021131200002000010000000030003000000;b2-c2;6;2;1444;961;76
74;2;0000033002133021131200002000010300000000003000000;d6-d5;6;2;1444;932;29
75;2;0000033002132021131000002000010300000000003000000;f3-f2x;6;2;1422;932;22
