MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0200033220103320111000111110001110033010223300022;a1-a2;0;0;19666;20000;334
3;2;0200033220103320111000111110031110033010223000022;b7-b6;0;0;19666;18200;1800
4;3;0200033022103320111000111110031110033010223000022;a2-b2;0;0;16673;18200;2993
5;2;0200003022103320111300111110031110033010223000022;f1-f2;0;0;16673;16141;2059
6;3;2000003022103320111300111110031110033010223000022;b1-a1;0;0;14583;16141;2090
7;2;2000003022103320111300111110331110033010220000022;a7-a6;0;0;14583;14452;1689
8;3;2000003020103320211300111110331110033110220000022;c2-c3;0;0;13770;14452;813
9;2;2000003020103322113000111110331110033110220000022;f3-e3;0;0;13770;13536;916
10;3;2000003020103302113002111110331110033110220000022;a3-a4;0;0;12563;13536;1207
11;2;2200003020103301113002311110331110030110220000022;b6-b5;0;0;12563;12185;1351
12;3;2200003020103301113000311110231110030110223000022;a4-a5;0;0;11436;12185;1127
13;3;2200003010103303113000311110201110030110223000022;b5-b4x;0;0;11436;12021;164
14;3;2100003030103303113000011110201110030110223000022;b4-b3x;0;0;11436;11787;234
15;3;2300003030103300113000011110201110030110223000022;b3-b2x;0;1;11436;11676;111
16;3;3000003030103300113000011110201110030110223000022;b1-a1x;0;1;11436;11558;118
17;2;3000003030103300113000011110201110003110223000022;a6-b6;0;1;11436;11036;522
18;3;3000003030103300113000011110001110023110223000022;a5-a6;0;1;10621;11036;815
19;2;3000003030103300113000011110001110023110220300022;a7-b7;0;1;10621;10762;274
20;3;3000003030103300113000011110001110223110220300020;g7-g6;0;1;10304;10762;317
21;2;3000003030133000113000011110001110223110220300020;g2-f2;0;1;10304;9943;819
22;3;3000003030133000113000011110001110223112200300020;g6-f6;0;1;9655;9943;649
23;2;3000003030103000113000011310001110223111200300220;e2-e3;0;1;9655;9560;383
24;3;3000003030103000113000011310001110223111200300022;e7-f7;0;1;9532;9560;123
25;2;3000003030103000110000011310001130223111200300122;e3-e4;0;1;9532;9277;283
26;3;3000003030103000110000011310001132223111200300102;f7-f6;0;1;9207;9277;325
27;3;3000003030103000110000011010001132223113200300102;e4-e5x;0;2;9207;8835;442
28;3;3000003030103000110000011010001102223113200300302;e5-e6x;0;3;9207;8377;458
29;2;3000003030103000110000011010031102223113200000302;b7-b6;0;3;9207;7841;536
30;3;3000003030103000110000011012031102023113200000302;g5-g4;0;3;8830;7841;377
31;2;3000003030103000110000011012031102023113200003002;e7-d7;0;3;8830;7429;412
32;3;3000003030103000110000011012031102002311320003002;a6-b6;0;3;8502;7429;328
33;2;3000003030103000110000011012001102003311320203002;b5-b6;0;3;8502;6986;443
34;3;3000003030103000110000011012001102003311320023002;b7-c7;0;3;8275;6986;227
35;3;3000003030103000110000011012001102000331130023002;b6-c6x;0;3;8275;6669;317
36;3;3000003030103000110000011012001102000331100023003;g6-g7x;0;3;8275;6493;176
37;2;3001003030103000110000011012001302000331100020003;d7-d6;0;3;8275;6372;121
38;3;3001003030103000110000011012001302000331100002003;c7-d7;0;3;8193;6372;82
39;2;3001003030103000110000011012013002000331100002003;d5-c5;0;3;8193;6298;74
40;3;3001003030103000110000011120013002000331100002003;g4-f4;0;3;7880;6298;313
41;3;3001003030103000110000011120013002000301100003003;d6-d7x;0;3;7880;5842;456
42;2;3001003030100000110300011120013002000301100003003;f2-f3;0;3;7880;5531;311
43;3;3001003030100000110300111200013002000301100003003;f4-e4;0;3;7409;5531;471
44;2;3001003030100000110000111230013002000301100003003;f3-f4;0;3;7409;5480;51
45;3;3001003030100000112000111030013002000301100003003;e4-e3;0;3;6209;5480;1200
46;2;3001003030100000112000111000013003000301200003013;f4-f5;0;3;6209;5389;91
47;3;3001003030100000112000111000013003000312000003013;f6-e6;0;3;4967;5389;1242
48;2;3001003030100000112000111000013003000031200003013;c6-d6;0;3;4967;5227;162
49;3;3001003030100000110000111200013003000031200003013;e3-e4;0;3;4849;5227;118
50;3;3001003030100000110000111200013000000031300003023;f5-f6x;0;4;4849;5170;57
51;3;3001003030100000110000111200013000000031000003033;f6-f7x;0;4;4849;5133;37
52;2;3001003030100000110000111200013300000031000000033;d7-d6;0;4;4849;4886;247
53;3;3001003030100000112000111000013300000031000000033;e4-e3;0;4;4498;4886;351
54;3;3001003030100000112000113000013300000001000000033;d6-d5x;0;5;4498;3908;978
55;3;3001003030100000132000113000013000000001000000033;d5-d4x;0;6;4498;3685;223
56;3;3001003030300000132000110000013000000001000000033;d4-d3x;0;7;4498;3594;91
