MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2000033220103302111000111110001110033010223300022;b1-b2;0;0;19640;20000;360
3;2;2000033220103302111000111110001110003310223300022;a6-b6;0;0;19640;18994;1006
4;3;2000033220103302111000111110001112003310223300002;f7-f6;0;0;18646;18994;994
5;2;2000033220133002111000111110001112003310223300002;g2-f2;0;0;18646;18216;778
6;3;2000033022133002111000111110001112003310223300002;a2-b2;0;0;17808;18216;838
7;2;2000033221330002111000111110001112003310223300002;f2-e2;0;0;17808;17474;742
8;3;2000033201330002111000211110011112003310223300002;b2-b3;0;0;16836;17474;972
9;2;2000033201330002111000211110011112000331223300002;b6-c6;0;0;16836;16169;1305
10;3;2000033201330002111000211110011112003312203300002;g6-f6;0;0;16620;16169;216
11;2;2000033221330002111000111110031112003312203000002;b7-b6;0;0;16620;15613;556
12;3;2000033022133002111000111110031112003312203000002;a2-b2;0;0;14112;15613;2508
13;2;2000033022133002111000111110031112000331223000002;b6-c6;0;0;14112;14201;1412
14;3;2000033022133002111100111120031112000331023000002;f6-f5;0;0;12932;14201;1180
15;2;2000033022133002111100111120031112000033123000002;c6-d6;0;0;12932;13103;1098
16;3;2000033022133002111100111120031112000331203000002;g6-f6;0;0;12354;13103;578
17;2;2000003022133002111300111110031112000331203000022;f1-f2;0;0;12354;12250;853
18;3;2000003022133002111300111110031112003312003000022;f6-e6;0;0;11257;12250;1097
19;2;2000003221330002111300111110031112003312003000022;f2-e2;0;0;11257;9799;2451
20;3;2000003221330002111300111110031112003312023000020;g7-g6;0;0;9005;9799;2252
21;3;2000003213300002111300111110031112003312023000020;e2-d2x;0;0;9005;8373;1426
22;3;2000003133000002111300111110031112003312023000020;d2-c2x;0;0;9005;7509;864
23;3;2000003330000002111300111110031112003312023000020;c2-b2x;0;1;9005;7089;420
24;3;3000003030000002111300111110031112003312023000020;a2-a1x;0;1;9005;6947;142
25;2;3000003030000002111300111110003111203312023000020;b5-c5;0;1;9005;6696;251
26;3;3000003030010002111300111110003121203310023000020;e6-e5;0;1;8921;6696;84
27;3;3000003030010002111300111110000312103310023000020;c5-d5x;0;1;8921;6584;112
28;3;3000003030010002111300111110000031203310023000020;d5-e5x;0;2;8921;6480;104
29;3;3000003030010002111300111110000003103310023000020;e5-f5x;0;2;8921;6386;94
30;3;3000003030010002111300111110000000303310023000020;f5-g5x;0;3;8921;6329;57
31;2;3000003030010021113000111110000000303310023000020;f3-e3;0;3;8921;6091;238
32;3;3000003030010001113002111110000000303310023000020;a3-a4;0;3;8850;6091;71
33;2;3000003030010011130002111110000000303310023000020;e3-d3;0;3;8850;5905;186
34;3;3000003030010011130002111110000000303310223000000;f7-f6;0;3;8804;5905;46
35;3;3000003030010011300002111110000000303310223000000;d3-c3x;0;4;8804;5826;79
36;3;3000003030010013000002111110000000303310223000000;c3-b3x;0;5;8804;5765;61
37;3;3000003030010030000002111110000000303310223000000;b3-a3x;0;6;8804;5716;49
38;2;3000003030010003000002111110000000303310223000000;a3-b3;0;6;8804;5604;112
39;3;3000003030010003000002111110000002303310023000000;f6-f5;0;6;8760;5604;44
40;2;3000003030010003000002111110000002003310033000002;g5-g6;0;6;8760;5570;34
41;3;3000003030010003000002111110000002003310033000020;g7-f7;0;6;8665;5570;95
42;2;3000003030010003000002111110000002003310303000020;g6-f6;0;6;8665;5481;89
43;3;3000003030010003000002111110000002003310303000200;f7-e7;0;6;6931;5481;1734
44;2;3000003030010003000102111120000003003310003000200;f6-f5;0;6;6931;5393;88
45;3;3000003030010003000100111120200003003310003000200;a4-a5;0;6;5544;5393;1387
46;2;3000003030010003000100111120230003000310003000200;b6-b5;0;6;5544;5267;126
47;3;3000003030010003000100111120030003020310003000200;a5-a6;0;6;5486;5267;58
48;2;3000003030010003000100111120230003030310000000200;a7-a6;0;6;5486;5247;20
49;3;3000003030010003000100111120023003030310000000200;a5-b5;0;6;5443;5247;43
50;2;3000003030011003000200111130023000030310000000200;f5-f4;0;6;5443;5190;57
51;3;3300003030011001000200211130003000030310000000200;b5-b4;0;6;5147;5190;296
52;2;3300003030011001000202111300003000030310000000200;f4-e4;0;6;5147;4992;198
53;3;3300003030011021000200111300003000030310000000200;a4-a3;0;6;4504;4992;643
54;2;3300003030011021000201113000003000030310000000200;e4-d4;0;6;4504;4216;776
55;3;3300003030011001000202113000103000030310000000200;a3-a4;0;6;3603;4216;901
56;3;3300003030011001000201130000103000030310000000200;d4-c4x;0;6;3603;3505;711
57;3;3300003030011001000201300000103000030310000000200;c4-b4x;0;7;3603;3205;300
