MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001112033010223300002;f7-f6;0;0;19696;20000;304
3;2;2200033220133000111000111110001112033010223300002;g2-f2;0;0;19696;18745;1255
4;3;2200033220133000111100111120001112033010023300002;f6-f5;0;0;18954;18745;742
5;2;2200003220133000111300111110001112033010223300002;f1-f2;0;0;18954;18054;691
6;3;2200003220133000111300111110011120033010223300002;f5-e5;0;0;16633;18054;2321
7;2;2200003220103000113300111110011110033012223300002;e2-e3;0;0;16633;16651;1403
8;3;2200003220103000113300111110011110033122203300002;g6-f6;0;0;16023;16651;610
9;2;2200003220103000113300111110011110003312223300002;a6-b6;0;0;16023;16542;109
10;3;2200003220133000111300111110011120003310223300002;e6-e5;0;0;15733;16542;290
11;2;2200003220133000111300111110011120000331223300002;b6-c6;0;0;15733;14624;1918
12;3;2200003220133000111300111110011120003312203300002;g6-f6;0;0;15454;14624;279
13;2;2200003220103000113300111110011110003312203300202;e2-e3;0;0;15454;13408;1216
14;3;2200003220103000113300111110011110003312203302002;e7-d7;0;0;14991;13408;463
15;2;2200003220103000113300111110011110000331223302002;b6-c6;0;0;14991;12279;1129
16;3;2200003220103000113300111110011110000331023302022;f6-f7;0;0;14782;12279;209
17;2;2200003220103000110300111310011110000331023302122;e3-e4;0;0;14782;11504;775
18;3;2200003220103000110300111310011110200331023302120;g7-g6;0;0;14340;11504;442
19;3;2200003220103000110300111010011130200331023302120;e4-e5x;0;1;14340;10157;1347
20;2;2200003220103000110300111010111300200331023302120;e5-d5;0;1;14340;8491;1666
21;3;2200003220103000110300111010111300200331223302100;f7-f6;0;1;11471;8491;2869
22;3;2200003220103000110300111010113000200331223302100;d5-c5x;0;2;11471;6792;1699
23;3;2200003220103000110300111010130000200331223302100;c5-b5x;0;3;11471;6535;257
24;3;2200003220103000110300111010300000200331223302100;b5-a5x;0;4;11471;6271;264
25;3;2200003220103000110300111010300000200033123302100;c6-d6x;0;4;11471;6148;123
26;3;2200003220103000110300111010300000200003313302100;d6-e6x;0;4;11471;6092;56
27;3;2200003220103000110300111010300000200000333302100;e6-f6x;0;5;11471;6034;58
28;2;2200003220103000110300111010300000200003303302100;g6-f6;0;5;11471;5944;90
29;3;2200003220103000110300111010300002000003303302100;g5-f5;0;5;9909;5944;1562
30;3;2200003220103000110300111010300002000000303302300;e6-e7x;0;6;9909;5886;58
31;2;2200030220103000110300111010300002000000303302300;g1-f1;0;6;9909;4967;919
32;3;2200030220103000110300111010300002000020303300300;d7-d6;0;6;7927;4967;1982
33;2;2200030220103000110300111010300002000020303303000;e7-d7;0;6;7927;4330;637
34;3;2200030220103000110300111010300020000020303303000;f5-e5;0;6;7758;4330;169
35;2;2200030220103000110300111010300020003020303003000;b7-b6;0;6;7758;3463;867
36;3;2200030220103000110300111010300020003200303003000;d6-c6;0;6;7520;3463;238
37;2;2200030220103000110300111010300020003230303000000;d7-d6;0;6;7520;3413;50
38;3;2000030220103002110300111010300020003230303000000;b1-b2;0;6;6382;3413;1138
39;2;2000030220103002110303111010000020003230303000000;a5-a4;0;6;6382;3203;210
40;3;2000030220103002110303111010000000003232303000000;e5-e6;0;6;5105;3203;1277
41;2;2000030220103032110300111010000000003232303000000;a4-a3;0;6;5105;3089;114
42;3;2000030022103032110300111010000000003232303000000;a2-b2;0;6;5065;3089;40
43;2;2000000022103032110300111030000001003232303000000;f1-f2;0;6;5065;2956;133
44;3;2000000020103032210300111030001001003232303000000;c2-c3;0;6;5002;2956;63
45;2;2000000020103032210300111300001001003232303000000;f4-e4;0;6;5002;2915;41
46;3;0000000220103032210300111300001001003232303000000;a1-a2;0;6;4926;2915;76
47;2;0000000220103032213000111300001001003232303000000;f3-e3;0;6;4926;2841;74
48;3;0000000220103032213000111300001021003230303000000;e6-e5;0;6;4876;2841;50
49;2;0000000220103032213000111300001021003233003000000;f6-e6;0;6;4876;2815;26
50;3;0000000220103032013000121300001021003133003020000;c3-c4;0;6;4838;2815;38
51;2;0000000220103032013001213000001021003133003020000;e4-d4;0;6;4838;2802;13
52;3;0200000220103032013001013000001021003133003020000;b4-b3;0;6;4827;2802;11
53;2;0201000220103032033001010000001021003133003020000;d4-d3;0;6;4827;2793;9
54;3;0201000220103032033001010000001002103133003020000;e5-f5;0;6;4796;2793;31
55;3;0201000220303032003001010000001002103133003020000;d3-d2x;0;7;4796;2792;1
