MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001112033010223300002;f7-f6;0;0;19861;20000;139
3;2;2200033220103300111000111110001112003310223300002;a6-b6;0;0;19861;19292;708
4;3;2000033220103302111000111110001112003310223300002;b1-b2;0;0;19256;19292;605
5;2;2000033221103302111000111110003112003010223300002;c6-c5;0;0;19256;16059;3233
6;3;2000033221103300211100111110003112003010223300002;b3-c3;0;0;15404;16059;3852
7;2;2000003221103300211300111110003111003010223300022;f1-f2;0;0;15404;14739;1320
8;3;2000003221103300021130111110003111003010223300022;c3-d3;0;0;15192;14739;212
9;3;2000003221100300021330111110003111003010123300022;f2-f3x;0;0;15192;14656;83
10;3;2000003221100300021030111130003111003010123300012;f3-f4x;0;0;15192;14344;312
11;2;2000003221100300021031111300003111003010123300012;f4-e4;0;0;15192;13585;759
12;3;2000003221100300002131111300003111003010123300012;d3-e3;0;0;14718;13585;474
13;3;2000003221100300002131113000003111003010123300012;e4-d4x;0;1;14718;13255;330
14;3;2000003221100300002131130000003111003010123300012;d4-c4x;0;2;14718;12923;332
15;3;2000003221100300002131300000003111003010123300012;c4-b4x;0;3;14718;12719;204
16;3;2000003221100300002133000000003111003010123300012;b4-a4x;0;4;14718;12567;152
17;2;2000003221100300002133000000000311103010123300012;c5-d5;0;4;14718;12233;334
18;3;2000003221100300002133000001000311203010123300010;g7-g6;0;4;14716;12233;2
19;3;2000003221100300002133000001000031103010123300010;d5-e5x;0;4;14716;12230;3
20;3;2000003221100300002133000001000003103010123300010;e5-f5x;0;5;14716;12228;2
21;3;2000003221100300002133000001000000103010323300010;f5-f6x;0;6;14716;12225;3
22;3;2000003221100300002133000001000000103010023300030;f6-f7x;0;7;14716;12223;2
