MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110033012203300022;g6-f6;0;0;19645;20000;355
3;2;2200033220103300111000111110031110033012203000022;b7-b6;0;0;19645;19249;751
4;3;2200033022103300111000111110031110033012203000022;a2-b2;0;0;18239;19249;1406
5;2;2200330022103300111000111110031110033012203000022;g1-f1;0;0;18239;15399;3850
6;3;2200330002213300111000111110031110033012203000022;b2-c2;0;0;14965;15399;3274
7;2;2200330002213300111000111110003111033012203000022;b5-c5;0;0;14965;12319;3080
8;2;2200130002213300111000111110003121033010203000022;e6-e5x;0;0;11971;12319;2994
9;2;2200130002213300111000111210003101033010203000022;e5-e4x;1;0;11329;12319;642
10;2;2200130002213300112000111010003101033010203000022;e4-e3x;2;0;10752;12319;577
11;2;2200130000221300112000111010003101033010203000022;c2-d2x;2;0;10221;12319;531
12;2;2200230000221300110000111010003101033010203000022;e3-e2x;3;0;9781;12319;440
13;3;2200230000021300120000111010003101033010203001022;d2-d3;3;0;8584;12319;1197
14;2;2200230000021300120000111010000311033010203001022;c5-d5;3;0;8584;11616;703
15;2;2200230000021300100000112010000111033030203001022;d3-d4x;4;0;8150;11616;434
16;2;2200230000002100100000112010000111033030203001022;e2-f2x;4;0;8082;11616;68
17;2;2200230000002100100000110010000211033010203003022;d4-d5x;5;0;8037;11616;45
18;2;2200230000000200100000110010000211033010203003022;f2-g2x;6;0;7990;11616;47
19;2;2200230000000200100000110010000011033020203001022;d5-d6x;6;0;7978;11616;12
20;2;2200230000000200100000110010000011033000203002022;d6-d7x;7;0;7966;11616;12
