MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110033010223300220;g7-f7;0;0;19625;20000;375
3;2;2200033220103300111000111110001110003310223300220;a6-b6;0;0;19625;18941;1059
4;3;2000033220103302111000111110001110003310223300220;b1-b2;0;0;18367;18941;1258
5;2;2000033220133002111000111110001110003310223300220;g2-f2;0;0;18367;17722;1219
6;3;2000033220133002111000111110001110003310223300022;e7-f7;0;0;17538;17722;829
7;2;2000033221330002111000111110001110003310223300022;f2-e2;0;0;17538;16256;1466
8;3;2000033022133002111000111110001110003310223300022;a2-b2;0;0;15938;16256;1600
9;2;2020033021133002111000111110003110003010223300022;c6-c5;0;0;15938;15474;782
10;3;2002033021133002111000111110003110003010223300022;c1-d1;0;0;14497;15474;1441
11;2;2002033211330002111000111110003110003010223300022;f2-e2;0;0;14497;13212;2262
12;3;2000233211330002111000111110003110003010223300022;d1-e1;0;0;11597;13212;2900
13;3;2000233113300002111000111110003110003010223300022;e2-d2x;0;0;11597;11865;1347
14;3;2000233133000002111000111110003110003010223300022;d2-c2x;0;1;11597;10737;1128
15;3;2000233330000002111000111110003110003010223300022;c2-b2x;0;2;11597;10093;644
16;3;3000233030000002111000111110003110003010223300022;a2-a1x;0;2;11597;9376;717
17;2;3000203030003002111000111110003110003010223300022;f1-f2;0;2;11597;7500;1876
18;3;3000203030003002111000111110003110203010223300020;g7-g6;0;2;11031;7500;566
19;2;3000200030003302111000111110003110203010223300020;g1-g2;0;2;11031;5999;1501
20;3;3000000030023302111000111110003110203010223300020;e1-e2;0;2;10221;5999;810
21;2;3000000030233002111000111110003110203010223300020;g2-f2;0;2;10221;5872;127
22;3;3000000030233002111000111112003110203010203300020;g6-g5;0;2;9576;5872;645
23;2;3000000000233003111000211112013110203010203300020;b2-b3;0;2;9576;5645;227
24;3;3000000000023303111000211112013110203010203300020;d2-e2;0;2;9010;5645;566
25;2;3000000000020303111300211112013110203010203300020;f2-f3;0;2;9010;5540;105
26;3;3000000000000303112300211112013110203011203300020;e2-e3;0;2;7688;5540;1322
27;2;3000000000000303112300211112013110233011200300020;a7-a6;0;2;7688;5441;99
28;3;3000000000000303112300211112013112233011200300000;f7-f6;0;2;7623;5441;65
29;2;3000000000000303112300211112013112233011203000000;b7-a7;0;2;7623;5416;25
30;3;3000000000000303112300211112131122033011203000000;g5-f5;0;2;7559;5416;64
31;2;3000000000000303112000211132131121033011203000020;f3-f4;0;2;7559;5401;15
32;3;3000000000000303112002111320131121033011203000020;g4-f4;0;2;7505;5401;54
33;2;3000000000000303112002111320131121033011200300020;a7-b7;0;2;7505;5389;12
34;3;3000000000000331120002111320131121033011200300020;e3-d3;0;2;7412;5389;93
35;2;3000000000003031120002111320131121033011200300020;g2-f2;0;2;7412;5380;9
36;2;3000000000003011200002111320131121033011200300020;d3-c3x;0;2;7379;5380;33
37;2;3000000000003012000002111320131121033011200300020;c3-b3x;1;2;7364;5380;15
38;2;3000000000003020000002111320131121033011200300020;b3-a3x;2;2;7357;5380;7
39;3;3000000000003020000202111310131122033011200300000;f7-f6;2;2;7351;5380;6
40;2;3000000000000020000302111320131121033011200300020;f2-f3;2;2;7351;5378;2
41;3;3000000000000020000302111320131121033112000300020;f6-e6;2;2;7336;5378;15
42;2;3000000000000020000302111320131121033112003000020;b7-a7;2;2;7336;5369;9
43;3;3000000000000000000302111320231121013112003000020;a3-a4x;2;2;7306;5369;30
44;2;3000000000000001000302311320231121010112003000020;b6-b5;2;2;7306;5366;3
45;3;3000000000000001000302311320231121011120003000020;e6-d6;2;2;7185;5366;121
46;2;3000000000000021000302311320131121031120000000020;a7-a6;2;2;7185;5364;2
47;2;3000000000000021000302311320131121011200000000020;d6-c6x;2;2;6984;5364;201
48;3;3000000000000002100302311320131121011200000000020;a3-b3;2;2;6216;5364;768
49;2;0000000300000002100302311320131121011200000000020;a1-a2;2;2;6216;5344;20
50;3;0000000300000002100302311320131121011200200000000;f7-f6;2;2;4972;5344;1244
51;2;0000000000000032100302311320131121011200200000000;a2-a3;2;2;4972;5315;29
52;2;0000000000000032100302311320131121012000200000000;c6-b6x;3;2;4752;5315;220
53;2;0000000000000032100302311320131121020000200000000;b6-a6x;4;2;4258;5315;494
54;3;0000000000000032100302311320131121002000200000000;a6-b6;4;2;3406;5315;852
55;2;0000000000000032100032311320131121002000200000000;f3-g3;4;2;3406;5277;38
56;3;0000000000000032100232311310131122002000000000000;f6-f5;4;2;3216;5277;190
57;2;0000000000000002100233311310231122012000000000000;a3-a4;4;2;3216;5093;184
58;2;0000000000000002100023311310231122012000000000000;f3-g3x;4;2;2768;5093;448
59;2;0000000000000002100023311310231122020000000000000;b6-a6x;5;2;2354;5093;414
60;3;0000000000000002100023311310231122002000000000000;a6-b6;5;2;1883;5093;471
61;2;0000000000000002100023311010231132002002000000000;e4-e5;5;2;1883;4074;1019
62;3;0000000000000002100003311012231132002002000000000;g3-g4;5;2;1809;4074;74
63;2;0000000000000002100003311012231102002003000000200;e5-e6;5;2;1809;3259;815
64;3;0000000000000002100003311012231120002003000000200;f5-e5;5;2;1766;3259;43
65;2;0000000000000002100003311012231120002030000000200;e6-d6;5;2;1766;2607;652
66;3;0000000000000002100003311012231120002032000000000;e7-e6;5;2;1734;2607;32
67;2;0000000000000002100003311012231120002003200000000;d6-e6;5;2;1734;2085;522
68;3;0000000000000002100003311012231120020003200000000;b6-a6;5;2;1684;2085;50
69;2;0000000000000002100003311012231120020000320000000;e6-f6;5;2;1684;1667;418
70;3;0000000000000002100003311012231120020000300000002;g6-g7;5;2;1664;1667;20
71;2;0000000020000003100003311012201120020000300000002;b5-b4;5;2;1664;1598;69
