MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110233010223300020;g7-g6;0;0;19690;20000;310
3;2;2200003220103300111300111110001110233010223300020;f1-f2;0;0;19690;18688;1312
4;3;2200003022103300111300111110001110233010223300020;a2-b2;0;0;18575;18688;1115
5;2;2200003022103300111300111110001110203310223300020;a6-b6;0;0;18575;17846;842
6;3;2200003020103300211300111110001110203110223330020;c2-c3;0;0;18142;17846;433
7;2;2200003020103302113000111110001110203110223330020;f3-e3;0;0;18142;17607;239
8;3;2200003020103302113000111112001110203110203330020;g6-g5;0;0;17414;17607;728
9;2;2200003020103302113000111112031110203110203030020;b7-b6;0;0;17414;15510;2097
10;3;2000003020103302113000211112011110203110203330020;b1-b2;0;0;14121;15510;3293
11;2;2000003020103302113000211112011110200311203330020;b6-c6;0;0;14121;15345;165
12;3;2000003020103302113000211112011110203112003330020;f6-e6;0;0;13666;15345;455
13;2;2200003020103302113000111112031110203112003030020;b7-b6;0;0;13666;14864;481
14;3;2200003020103302113000111112031110231120003030020;e6-d6;0;0;12726;14864;940
15;2;2200003020103302113000111112003111231120003030020;b5-c5;0;0;12726;14480;384
16;2;2200003020103302113000111112003111211200003030020;d6-c6x;0;0;12361;14480;365
17;3;2200003020103302113000111112031112011200003030020;g5-f5;0;0;12254;14480;107
18;2;2200003021103302113000111112032112011300003000020;c7-c6;0;0;12254;14295;185
19;3;2000003021103302113000211112012112013300003100020;b1-b2;0;0;11831;14295;423
20;2;2000003021103302113000211112012112013300000310020;a7-b7;0;0;11831;14185;110
21;2;2000003001103302113000211112022112011300000310020;b2-b3x;0;0;11797;14185;34
22;2;2000003001103300113000211112022112012300000110020;b3-b4x;0;0;11774;14185;23
23;2;2000003001103300113000011112022112012300000210020;b4-b5x;1;0;11744;14185;30
24;3;2000003001103300113000011112022112012300000021020;b7-c7;1;0;11497;14185;247
25;3;2000003001103300113000011112022112023000000021020;c6-b6x;1;1;11497;13429;756
26;2;2000003001103300113000211112032112020000000021020;b6-b5;1;1;11497;10743;2686
27;3;2010003001103300113000221112030112020000000021020;c5-c4;1;1;11045;10743;452
28;2;2010003001103302113000321112000112020000000021020;b5-b4;1;1;11045;10701;42
29;2;2010003001103302213000301112000112020000000021020;c4-c3x;2;1;10826;10701;219
30;2;2010003002103302013000301112000112020000000021020;c3-c2x;3;1;10454;10701;372
31;2;2020003000103302013000301112000112020000000021020;c2-c1x;4;1;9083;10701;1371
32;3;2020003000103302013000301112000112020200000001020;c7-c6;4;1;7266;10701;1817
33;2;2020003020103303013000001112000112020200000001020;b4-b3;4;1;7266;8560;2141
34;3;2020003020103303013000001112000112020200000001200;f7-e7;4;1;7129;8560;137
35;2;2220003030103300013000001112000112020200000001200;b3-b2;4;1;7129;7910;650
36;3;2220003030103300013000001112000112002200000001200;a6-b6;4;1;6940;7910;189
37;2;2220003030103300010000001312000112002201000001200;e3-e4;4;1;6940;7039;871
38;3;2220003030103300010000013120000112002201000001200;g4-f4;4;1;6872;7039;68
39;2;2220003030100300010300013120000112002201000001200;f2-f3;4;1;6872;6395;644
40;3;2020003020100303010300013120000112002201000001200;b1-b2;4;1;6782;6395;90
41;2;2020030020100303010300013120000112002201000001200;g1-f1;4;1;6782;5792;603
42;3;2020030020100303010300013120000112002201000012000;e7-d7;4;1;6604;5792;178
43;2;2220030030100300010300013120000112002201000012000;b3-b2;4;1;6604;5485;307
44;2;2220030030100300010300013120000112002001000022000;c6-c7x;5;1;6531;5485;73
45;3;2220030030100300010300013120000112002021000020000;d7-d6;5;1;6396;5485;135
46;2;2220030030100300010000013130000112002021200020000;f3-f4;5;1;6396;4872;613
47;3;2220030030100300010000013130001120002021200020000;f5-e5;5;1;6131;4872;265
48;2;2220033030100000010000013130001120002021200020000;g2-g1;5;1;6131;3897;975
49;3;2220033030100000010000013130011200002021200020000;e5-d5;5;1;5923;3897;208
50;2;2220033003100000010000013130011200002021200020000;b2-c2;5;1;5923;3779;118
51;3;2200033002100000310000013130011200002021200020000;c1-c2;5;1;5059;3779;864
52;2;2200003002103000310000013130011200002021200020000;f1-f2;5;1;5059;3605;174
53;3;2200003002103000310000013130011200002221200000000;c7-c6;5;1;4047;3605;1012
54;2;2200000002103300310000013130011200002221200000000;g1-g2;5;1;4047;3469;136
55;3;2200000002103300310000013130011200002221000000020;f6-f7;5;1;3237;3469;810
56;2;2200000002103300310000131300011200002221000000020;f4-e4;5;1;3237;3329;140
57;3;2200000002103300310000131300112000002221000000020;d5-c5;5;1;3054;3329;183
58;2;2200000002133000310000131300112000002221000000020;g2-f2;5;1;3054;3135;194
59;2;2200000002133000310000131300120000002221000000020;c5-b5x;6;1;2882;3135;172
60;2;2200000002133000310000131300200000002221000000020;b5-a5x;7;1;2723;3135;159
