MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110233010223300020;g7-g6;0;0;19628;20000;372
3;2;2200033220103300111000111110031110233010223000020;b7-b6;0;0;19628;18650;1350
4;3;2200033022103300111000111110031110233010223000020;a2-b2;0;0;17088;18650;2540
5;2;2200003022103300111300111110031110233010223000020;f1-f2;0;0;17088;15399;3251
6;3;2200003022103300111300111110031110033010223000022;g5-g6;0;0;16032;15399;1056
7;2;2200003022103301111300311110031110030010223000022;b6-b5;0;0;16032;14178;1221
8;3;2000003022103302111300111110031110033010223000022;b1-b2;0;0;14446;14178;1586
9;2;2000003022103321113000111110031110033010223000022;f3-e3;0;0;14446;13505;673
10;3;2000003022103301113002111110031110033010223000022;a3-a4;0;0;13096;13505;1350
11;2;2200003012103301113002311110031110030010223000022;b6-b5;0;0;13096;12508;997
12;3;2200003012103301113002311110031112030010223000002;f7-f6;0;0;11130;12508;1966
13;2;2200003012100301113302311110031112030010223000002;f2-f3;0;0;11130;10006;2502
14;3;2200003012100301113302311110311120030010223000002;f5-e5;0;0;10098;10006;1032
15;2;2200003012100301110302311310311110030012223000002;e3-e4;0;0;10098;9947;59
16;3;2000003022100301110302111310331110031012223000002;b1-b2;0;0;9803;9947;295
17;2;2000003022100301110302111310331110003112223000002;a6-b6;0;0;9803;9829;118
18;3;2000003022100301110302111310331110031122203000002;g6-f6;0;0;9660;9829;143
19;2;2000003022100301110002111330331111031122203000002;f3-f4;0;0;9660;9810;19
20;3;2000003022100301110000111330231111031122203000002;a4-a5x;0;0;9618;9810;42
21;2;2000003022100301110000111330231111003112223000002;a6-b6;0;0;9618;9798;12
22;3;2000003022100301110000111330031111023112223000002;a5-a6;0;0;9422;9798;196
23;2;2200003012100301110000311330031111020112223000002;b6-b5;0;0;9422;9780;18
24;3;2200003012100301110000311330031111000112222000002;a6-a7x;0;0;9205;9780;217
25;3;2100003012100303110000311330001111000112222000002;b5-b4x;0;0;9205;9713;67
26;3;2100003032100303110000011330001111000112222000002;b4-b3x;0;1;9205;9695;18
27;3;2300003032100300110000011330001111000112222000002;b3-b2x;0;2;9205;9679;16
28;3;3000003032100300110000011330001111000112222000002;b1-a1x;0;2;9205;9652;27
29;2;3000003003210300110000011330001111000112222000002;b2-c2;0;2;9205;9624;28
30;3;3000003003210300110300011310001112000112022000002;f6-f5;0;2;8814;9624;391
31;2;3000003000210300310300011310001112000112022010002;c2-c3;0;2;8814;9446;178
32;3;3000003000010300320300011310001112000112022011002;d2-d3;0;2;8513;9446;301
33;2;3000003000010300032300011310001112000112022011002;c3-d3;0;2;8513;9430;16
34;3;3000003000010300032300011310011120000112022011002;f5-e5;0;2;8353;9430;160
35;3;3000003000010300002300013310011120000112022011002;d3-d4x;0;3;8353;9405;25
36;3;3000003000010300002300010310011320000112022011002;d4-d5x;0;4;8353;9386;19
37;3;3000003000010300002300010310011020000132022011002;d5-d6x;0;5;8353;9354;32
38;3;3000003000010300002300010310011020000102022013002;d6-d7x;0;6;8353;9227;127
39;2;3000003000010300002300010310011020000102022130002;d7-c7;0;6;8353;7381;1846
40;3;3000003000010300002300010310011020020102020130002;a7-a6;0;6;8243;7381;110
41;2;3000003000010300023000010310011020020102020130002;f3-e3;0;6;8243;7144;237
42;3;3000103000030300023000010210011020020100020130002;e6-e5;0;6;7979;7144;264
43;2;3000103000300300023000010210011020020100020130002;e2-d2;0;6;7979;7004;140
44;3;3000103000300300023000010210011020220100020130000;g7-g6;0;6;6383;7004;1596
45;2;3000103000000300033000012210011020220100020130000;d2-d3;0;6;6383;6019;985
46;3;3000103000030300032000012210011000220100020130000;e5-e4;0;6;5745;6019;638
47;2;3000103000300300032000012210011000220100020130000;e2-d2;0;6;5745;5832;187
48;3;3003103000300300022000010210011000220100020130000;d4-d3;0;6;4997;5832;748
49;2;3003103003000300022000010210011000220100020130000;d2-c2;0;6;4997;5542;290
50;3;3003103003000300022000010210011000220100200130000;g6-f6;0;6;3997;5542;1000
51;2;3003103003003000022000010210011000220100200130000;g2-f2;0;6;3997;4433;1109
52;3;3003103003003000022000010210011000220102000130000;f6-e6;0;6;3197;4433;800
53;2;3003103003000300022000010210011000220102000130000;f2-g2;0;6;3197;3546;887
54;3;3003103003000300022000010021011000220102000130000;e4-f4;0;6;3002;3546;195
55;2;3000103003300300022000010021011000220102000130000;d1-d2;0;6;3002;3412;134
56;3;3000103003320300020000010021011000220102000130000;e3-e2;0;6;2821;3412;181
57;2;3000103000320300320000010021011000220102000130000;c2-c3;0;6;2821;3332;80
58;3;3000103000320303200000010021011000220102000130000;d3-c3;0;6;2573;3332;248
59;2;3000103000032303200000010021011000220102000130000;d2-e2;0;6;2573;3274;58
60;3;3000103000032303200000010021011000220120000130000;e6-d6;0;6;2571;3274;2
61;3;3000303000002303200000010021011000220120000130000;e2-e1x;0;7;2571;3271;3
