MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0200033220103320111000111110001110033010223300022;a1-a2;0;0;19630;20000;370
3;2;0200033220103320111000111110031110033010223000022;b7-b6;0;0;19630;18140;1860
4;3;0200033022103320111000111110031110033010223000022;a2-b2;0;0;16594;18140;3036
5;2;0200003022103320111300111110031110033010223000022;f1-f2;0;0;16594;15842;2298
6;3;2000003022103320111300111110031110033010223000022;b1-a1;0;0;14565;15842;2029
7;2;2000003022103321113000111110031110033010223000022;f3-e3;0;0;14565;14133;1709
8;3;2000003022103302111300111110031110033010223000022;a3-b3;0;0;13034;14133;1531
9;2;2200003022103301111300311110031110030010223000022;b6-b5;0;0;13034;13490;643
10;3;2200003002213301111300311110031110030010223000022;b2-c2;0;0;11675;13490;1359
11;2;2200003022133001111300311110031110030010223000022;g2-f2;0;0;11675;12675;815
12;3;2200003020133001211300311110031110030110223000022;c2-c3;0;0;9339;12675;2336
13;3;2200003010133003211300311110001110030110223000022;b5-b4x;0;0;9339;10139;2536
14;2;2200003010130003211300311130001111030110223000022;f2-f3;0;0;9339;9987;152
15;3;2200003010133003211300311110001112030110223000002;f7-f6;0;0;9298;9987;41
16;3;2100003030133003211300011110001112030110223000002;b4-b3x;0;0;9298;9873;114
17;2;2100003030130003211300011130001111030110223000022;f2-f3;0;0;9298;9802;71
18;3;0210003030130003211300011130001111030110223000022;a1-b1;0;0;9277;9802;21
19;3;0310003030130000211300011130001111030110223000022;b3-b2x;0;0;9277;9771;31
20;3;0310003030130000211000011130001113030110123000022;f3-f4x;0;0;9277;9757;14
21;3;0310003030130000211000011100001113030110323000012;f4-f5x;0;0;9277;9742;15
22;3;0310003030130000211000011100001110030110323000032;f5-f6x;0;1;9277;9720;22
23;3;0310003030130000211000011100001110030110323000003;f7-g7x;0;1;9277;9708;12
24;3;0310003030130000211000011100001110030110033000003;f6-g6x;0;1;9277;9704;4
25;2;0310003031300000211000011100001110030110033000003;e2-d2;0;1;9277;9702;2
26;3;0310003031300000021100011100001110030110033000003;c3-d3;0;1;9277;9702;0
27;2;0310003031000000031100012100001110030110033001003;d2-d3;0;1;9277;9701;1
28;3;0310003031000000003110012100001110030110033001003;c3-d3;0;1;9277;9701;0
29;2;0310003031000000003110012100301110030110030001003;a7-a6;0;1;9277;9701;0
30;3;0310003031000000003110012100301110030110030001003;c3-d3;0;1;9277;9701;0
31;2;0310003031000000003113012100301110000110030001003;a6-a5;0;1;9277;9701;0
