MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2000033220103302111000111110001110033010223300022;b1-b2;0;0;19652;20000;348
3;2;2000033220103302111000111110001110003310223300022;a6-b6;0;0;19652;19009;991
4;3;0000033220103322111000111110001110003310223300022;a1-a2;0;0;18665;19009;987
5;2;0000033220133022111000111110001110003310223300022;g2-f2;0;0;18665;17841;1168
6;3;0000033220133002211100111110001110003310223300022;a3-b3;0;0;17521;17841;1144
7;2;0000033221330002211100111110001110003310223300022;f2-e2;0;0;17521;17109;732
8;3;0000033022133002211100111110001110003310223300022;a2-b2;0;0;16767;17109;754
9;2;0020033022133002111100111110003110003010223300022;c6-c5;0;0;16767;16655;454
10;3;0002033022133002111100111110003110003010223300022;c1-d1;0;0;16105;16655;662
11;2;0002033221330002111100111110003110003010223300022;f2-e2;0;0;16105;15081;1574
12;3;0002033201330002111100211110013110003010223300022;b2-b3;0;0;15086;15081;1019
13;2;0002033221330002111100111110033110003010223000022;b7-b6;0;0;15086;14668;413
14;3;0002033022133002111100111110033110003010223000022;a2-b2;0;0;13263;14668;1823
15;2;0202033022133001111100311110033110000010223000022;b6-b5;0;0;13263;13757;911
16;3;0202033002213301111100311110033110000010223000022;b2-c2;0;0;11578;13757;1685
17;2;0222033001213301111100331110030110000010223000022;c5-c4;0;0;11578;13200;557
18;3;0222033001213301111100331110030110000012203000022;g6-f6;0;0;11171;13200;407
19;3;0212033001213301311100301110030110000012203000022;c4-c3x;0;0;11171;12452;748
20;2;0212033012133001311100301110030110000012203000022;g2-f2;0;0;11171;11752;700
21;3;0021233012133001311100301110030110000012203000022;b1-c1;0;0;10522;11752;649
22;3;0021233013133001011100301110030110000012203000022;c3-c2x;0;0;10522;11616;136
23;3;0031233010133001011100301110030110000012203000022;c2-c1x;0;0;10522;11461;155
24;2;0131233010133003011100301110000110000012203000022;b5-b4;0;0;10522;11231;230
25;3;0131233010133003011100301110000110000012203000220;g7-f7;0;0;10452;11231;70
26;3;0131233030133003011100001110000110000012203000220;b4-b3x;0;1;10452;11205;26
27;3;0331233030133000011100001110000110000012203000220;b3-b2x;0;2;10452;11189;16
28;2;0031233030133003011100001110000110000012203000220;b1-b2;0;2;10452;11155;34
29;3;0031233030133003011100001110000112000012203000200;f7-f6;0;2;10354;11155;98
30;2;0031203030133003011300001110000111000012203000220;f1-f2;0;2;10354;11029;126
31;3;0031203030133003011300001110000111000012203002200;f7-e7;0;2;10321;11029;33
32;2;0331203030133000011300001110000111000012203002200;b3-b2;0;2;10321;10808;221
33;2;0331203030133000011300001110000111000022203000200;d7-d6x;1;2;10254;10808;67
34;2;0331203030133000011300001110000211000002203000200;d6-d5x;2;2;10153;10808;101
35;3;0331203030133000011300001110000211000022003000200;f6-e6;2;2;9612;10808;541
36;2;0031203030133003011300001110000211000022003000200;b1-b2;2;2;9612;8646;2162
37;2;0031203030133003011300002110000211000002003000200;d6-d5x;3;2;7689;8646;1923
38;3;0031203030133003011300002110000021100002003000200;d5-e5;3;2;6920;8646;769
39;2;0003123030133003011300002110000021100002003000200;c1-d1;3;2;6920;8066;580
40;2;0003323030113003011300002210000021100002003000000;e7-e6x;4;2;6740;8066;180
41;2;0001323030113003021300000210000021100002003000000;d4-d3x;4;2;6686;8066;54
42;2;0001323030113003021300000210000002100002003000000;e5-f5x;5;2;6638;8066;48
43;2;0001323030213003001300000210000002100002003000000;d3-d2x;6;2;6607;8066;31
44;2;0001323030213003001300000210000000200002003000000;f5-g5x;7;2;6602;8066;5
