MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2000033220103302111000111110001110033010223300022;b1-b2;0;0;19614;20000;386
3;2;2000033220103302111000111110001110003310223300022;a6-b6;0;0;19614;18707;1293
4;3;0000033220103322111000111110001110003310223300022;a1-a2;0;0;18510;18707;1104
5;2;0000033220133022111000111110001110003310223300022;g2-f2;0;0;18510;17316;1391
6;3;0000033220133002211100111110001110003310223300022;a3-b3;0;0;17213;17316;1297
7;2;0000033221330002211100111110001110003310223300022;f2-e2;0;0;17213;16477;839
8;3;0000033022133002211100111110001110003310223300022;a2-b2;0;0;16383;16477;830
9;2;0020033022133002111100111110003110003010223300022;c6-c5;0;0;16383;15880;597
10;3;0002033022133002111100111110003110003010223300022;c1-d1;0;0;15706;15880;677
11;2;0022033021133002111100131110000110003010223300022;c5-c4;0;0;15706;14006;1874
12;3;0002233021133002111100131110000110003010223300022;c1-d1;0;0;15357;14006;349
13;2;0022330021133002111100131110000110003010223300022;g1-f1;0;0;15357;13294;712
14;3;0002330022133002111100111110003110003010223300022;c1-c2;0;0;14909;13294;448
15;2;0002330221330002111100111110003110003010223300022;f2-e2;0;0;14909;11560;1734
16;3;0002330021330022111100111110003110003010223300022;a2-a3;0;0;13720;11560;1189
17;2;0023300021330022111100111110003110003010223300022;f1-e1;0;0;13720;9467;2093
18;3;0003300022330022111100111110001110003310223300022;c1-c2;0;0;12336;9467;1384
19;2;0000300022330022131100111110001110003310223301022;d1-d2;0;0;12336;8278;1189
20;3;0000300002330022131100211110011110003310223301022;b2-b3;0;0;10538;8278;1798
21;3;0000300002030022131100213110011110003310223301022;d2-d3x;0;1;10538;7051;1227
22;3;0000300002030022101100213110011310003310223301022;d3-d4x;0;2;10538;5708;1343
23;3;0000300002030022101100210110011310003330223301022;d4-d5x;0;3;10538;4572;1136
24;2;0000300022030022101100110110031310003330223001022;b7-b6;0;3;10538;3758;814
25;3;0000300022030022101100110110031310203330223001020;g7-g6;0;3;8430;3758;2108
26;3;0000300022030022101100110110031010203330223003020;d5-d6x;0;4;8430;3006;752
27;2;0200300022030021101100310110031010200330223003020;b6-b5;0;4;8430;2404;602
28;3;0200300002230021101100310110031010200330223003020;b2-c2;0;4;7839;2404;591
29;2;0220300001230021101100310110033010200030223003020;c6-c5;0;4;7839;2193;211
30;3;2200300001230021101100310110033010200030223003020;c1-b1;0;4;6844;2193;995
31;2;2210300001230021101100330110030010200030223003020;c5-c4;0;4;6844;1987;206
32;3;0221300001230021101100330110030010200030223003020;a1-b1;0;4;5475;1987;1369
33;2;0221300011230023101100330110000010200030223003020;b5-b4;0;4;5475;1589;398
34;3;0201300012230023101100310110003010200030223003020;c1-c2;0;4;5358;1589;117
35;3;0101300032230023101100010110003010200030223003020;b4-b3x;0;4;5358;1302;287
36;3;0301300032230020101100010110003010200030223003020;b3-b2x;0;5;5358;1069;233
37;2;0301300032230020101100010110003010200030223000320;d7-e7;0;5;5358;855;214
38;2;0302300032030020101100010110003010200030223000320;d2-d1x;1;5;5312;855;46
39;3;0302300320030020101100010110003010200030223000320;c2-b2;1;5;5075;855;237
40;2;0302300320030020101100010110003010200030223000032;e7-f7;1;5;5075;683;172
41;2;0302300200030020101100010110003010200030223000032;b2-a2x;1;5;5032;683;43
42;2;0302300200030020101100010110003010200030023000022;f6-f7x;1;5;5010;683;22
43;3;0302300200030002101100010110003010200030023000022;a3-b3;1;5;4750;683;260
44;2;0302300200030002101100010110003010230030020000022;a7-a6;1;5;4750;546;137
45;3;0302300200030002101100010110003010230030200000022;g6-f6;1;5;4494;546;256
46;2;0302300200030002101100010110003310230000200000022;d6-d5;1;5;4494;436;110
47;3;0300300200230002101100010110003310230000200000022;d1-d2;1;5;4246;436;248
48;2;0300300200230002101100010110303310200000200000022;a6-a5;1;5;4246;348;88
49;3;0300300200030002121100010110303310200000200000022;d2-d3;1;5;4043;348;203
50;2;0300300200030002121100013110303010200000200000022;d5-d4;1;5;4043;278;70
51;3;0300300200030000212110013110303010200000200000022;b3-c3;1;5;3895;278;148
52;2;0000300230030000212110013110303010200000200000022;b1-b2;1;5;3895;259;19
53;2;0000300230030000021210013110303010200000200000022;c3-d3x;2;5;3892;259;3
54;3;0000300030030020021210013110303010200000200000022;a2-a3;2;5;3833;259;59
55;2;0000300030230020031210010110303010200000200000022;d4-d3;2;5;3833;233;26
56;3;0000300030230020031010010120303011200000200000022;f3-f4;2;5;3621;233;212
57;2;0000300030230020031013010120003011200000200000022;a5-a4;2;5;3621;186;47
58;3;0000300030230020031013010120003011200002000000022;f6-e6;2;5;2896;186;725
59;2;0000300030230020031010310120003011200002000000022;a4-b4;2;5;2896;148;38
60;2;0000300030210020031010310120003021200000000000022;e6-e5x;2;5;2754;148;142
61;2;0000100030210020031010310220003001200000000000022;e5-e4x;2;5;2203;148;551
62;2;0000100030210020032010310020003001200000000000022;e4-e3x;3;5;1762;148;441
63;2;0000100030220020030010310020003001200000000000022;e3-e2x;4;5;1570;148;192
64;2;0000200030200020030010310020003001200000000000022;e2-e1x;5;5;1395;148;175
65;3;0000200030200020030010310020003001200000000000220;g7-f7;5;5;1115;148;280
66;2;0000200030200020030010310020030001200000000000220;c5-b5;5;5;1115;118;30
67;3;0000200030200020030010310020030001200000200000200;f7-f6;5;5;891;118;224
68;2;0000200030200020030010310020003001200000200000200;b5-c5;5;5;891;94;24
69;3;0000200030200020030010310020003001200000200002000;e7-d7;5;5;712;94;179
70;2;0000200030200023030010010020003001200000200002000;b4-b3;5;5;712;84;10
71;3;0000200030200003030012010020003001200000200002000;a3-a4;5;5;569;84;143
72;2;0002200030300003000012010020003001200000200002000;d3-d2;5;5;569;76;8
73;3;0002200030300003000012010020003001200002000002000;f6-e6;5;5;455;76;114
74;3;0003200030000003000012010020003001200002000002000;d2-d1x;5;5;455;65;11
75;2;0003200030000003100012030020000001200002000002000;c5-c4;5;5;455;51;14
76;3;0003200030000003100012030020000001200022000000000;d7-d6;5;5;363;51;92
77;2;0003200031000003300012000020000001200022000000000;c4-c3;5;5;363;47;4
78;3;0032000031000003300012000020000001200022000000000;e1-d1;5;5;351;47;12
79;2;0032000001000003300012300020000001200022000000000;b2-b3;5;5;351;42;5
80;3;0032000001000003300010230020000001200022000000000;a4-b4;5;5;332;42;19
81;2;0002000003000003100010230020003001200022000000000;c1-c2;5;5;332;37;5
82;3;0002000033000002100010030020003001200022000000000;b4-b3;5;5;268;37;64
83;2;0002000033000002100010003020003001200022000000000;c4-d4;5;5;268;30;7
84;3;0002000033000002100010003000003002200022100000000;f4-f5;5;5;214;30;54
85;2;0002000330000002100010003000003002200022100000000;c2-b2;5;5;214;23;7
86;3;0002000330000002100010003000003022200020100000000;e6-e5;5;5;171;23;43
87;2;0002000330000002100010003000030022200020100000000;c5-b5;5;5;171;18;5
88;3;0002000330000002100010003000030022200000100002000;d6-d7;5;5;136;18;35
89;2;0002000330000002100010003000000022203000100002000;b5-b6;5;5;136;14;4
90;3;0002000330000002100010003000000022203020100000000;d7-d6;5;5;108;14;28
91;2;0002000330000002100010003000000022200020100300000;b6-b7;5;5;108;11;3
92;3;0302000320000000100010003000000022200020100300000;b3-b2;5;5;86;11;22
93;2;0302000032000000100010003000000022200020100300000;a2-b2;5;5;86;8;3
94;3;0302000032000000100010003000000020200020200300010;f5-f6;5;5;78;8;8
95;2;0302000032000000100010003000000020203020200000010;b7-b6;5;5;78;6;2
96;2;0302000032000000100010003000000020203020000000020;f6-f7x;6;5;72;6;6
97;3;0302000032000000100010003000000020203020000000200;f7-e7;6;5;57;6;15
98;2;0302000032000000100010003000030020200020000000200;b6-b5;6;5;57;4;2
99;3;0302000032000000100010003000030220200000000000200;d6-d5;6;5;45;4;12
100;2;0302000032000000100010303000000220200000000000200;b5-b4;6;5;45;3;1
101;3;0302000032000000100010303000000220000000020000200;g5-g6;6;5;35;3;10
102;2;0302000032000000100010330000000220000000020000200;d4-c4;6;5;35;2;1
103;3;0302000030000000200010310000003220000000020000200;c2-c3;6;5;30;2;5
104;2;0302000030000000200010310000000322000000020000200;c5-d5;6;5;30;1;1
105;3;0302000030000000200010310000000322000000020002000;e7-d7;6;5;23;1;7
106;2;0302000030000000200010313000000022000000020002000;d5-d4;6;5;23;0;1
107;3;0302000030000000200010313000000022000020020000000;d7-d6;6;5;18;0;5
108;2;0302000030000000230010310000000022000020020000000;d4-d3;6;5;18;-1;1
