MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110233010223300020;g7-g6;0;0;19695;20000;305
3;2;2200003220103300111300111110001110233010223300020;f1-f2;0;0;19695;18775;1225
4;3;2200003022103300111300111110001110233010223300020;a2-b2;0;0;18911;18775;784
5;2;2200003022103300111300111110001110203310223300020;a6-b6;0;0;18911;17973;802
6;3;2200003022103300111300111110001110203312203300020;g6-f6;0;0;17560;17973;1351
7;2;2200003022103300111300111110001110200331223300020;b6-c6;0;0;17560;17705;268
8;3;2200003020103300211300111110001110200131223330020;c2-c3;0;0;17368;17705;192
9;2;2200003020103302113000111110001110200131223330020;f3-e3;0;0;17368;17558;147
10;3;2200003020103302113000111110001110201312203330020;g6-f6;0;0;17004;17558;364
11;2;2200003020103321130000111110001110201312203330020;e3-d3;0;0;17004;16029;1529
12;3;2200003020103301130002111110001110201312203330020;a3-a4;0;0;16220;16029;784
13;2;2200003020103311300002111110001110201312203330020;d3-c3;0;0;16220;15563;466
14;3;2200003020103311300002111110001110213122003330020;f6-e6;0;0;15564;15563;656
15;3;2200003020103313000002111110001110213122003330020;c3-b3x;0;1;15564;15540;23
16;2;2200003020103313000002111110101110233122000330020;a7-a6;0;1;15564;15462;78
17;2;2200003020103313000002111110101110231220000330020;e6-d6x;0;1;14178;15462;1386
18;2;2200003020103313000002111110101110212200000330020;d6-c6x;0;1;13917;15462;261
19;2;2200003020103313000002111110101110210200000230020;b6-b7x;0;1;13883;15462;34
20;3;2000003020103312000002311110111110210200000230020;b1-b2;0;1;13696;15462;187
21;2;2000003020103312000002311110111110210200002300020;c7-b7;0;1;13696;14975;487
22;2;2000003020103320000002311110111110210200002300020;b3-a3x;1;1;13620;14975;76
23;3;2000003020103320000002311110111112010200002300020;g5-f5;1;1;13486;14975;134
24;2;2000003020100320000302311110111112010200002300020;f2-f3;1;1;13486;14655;320
25;2;2000003020100320000302311110111120010200002300020;f5-e5x;2;1;13264;14655;222
26;2;2000003020100320000302311110111200010200002300020;e5-d5x;3;1;12734;14655;530
27;2;2000003020100320000302311110112000010200002300020;d5-c5x;4;1;12434;14655;300
28;2;2000003020100320000302311110120000010200002300020;c5-b5x;5;1;12038;14655;396
29;2;2000003020100320000302311110200000010200002300020;b5-a5x;6;1;10418;14655;1620
30;3;2000003020100320000302311110200000010200000230020;a7-b7;6;1;8901;14655;1517
31;2;2000003020100320003002311110200000010200000230020;f3-e3;6;1;8901;11723;2932
32;2;2000003020100320003002311110200000010000000220020;c6-c7x;6;1;8831;11723;70
33;3;2000003020100320003002311110200000012000000020020;b7-b6;6;1;8749;11723;82
34;2;2000003020103020003002311110200000012000000020020;g2-f2;6;1;8749;11137;586
35;2;2000003020103020003002311110200000020000000020020;b6-a6x;7;1;8723;11137;26
