MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110233010223300020;g7-g6;0;0;19680;20000;320
3;2;2200003220103300111300111110001110233010223300020;f1-f2;0;0;19680;18666;1334
4;3;2200003022103300111300111110001110233010223300020;a2-b2;0;0;18861;18666;819
5;2;2200003022103300111300111110001110203310223300020;a6-b6;0;0;18861;17830;836
6;3;2200003022103300111300111110001110203312203300020;g6-f6;0;0;17397;17830;1464
7;2;2200003022103301113000111110001110203312203300020;f3-e3;0;0;17397;17391;439
8;3;2200003022103301113000111110001110233122003300020;f6-e6;0;0;17022;17391;375
9;2;2200003022103301110000111310001110233121003300220;e3-e4;0;0;17022;17218;173
10;3;2200003020103301210000111310001110233121003310220;c2-c3;0;0;16928;17218;94
11;2;2200003020103301210000111310031110233121003010220;b7-b6;0;0;16928;17209;9
12;2;2200003020103301010000121310031110233121003010220;c3-c4x;1;0;16920;17209;8
13;2;2200003020103301010000101310032110233121003010220;c4-c5x;2;0;16870;17209;50
14;2;2200003020103301010000101310030110233221003010220;c5-c6x;3;0;16526;17209;344
15;2;2200003020103301010000101310030110233021003020220;c6-c7x;4;0;15641;17209;885
16;3;2200003020103301010000101310030110233021003020022;e7-f7;4;0;12512;17209;3129
17;3;2200003010103301010000301310030110230021003020022;b6-b5x;4;0;12512;14396;2813
18;3;2100003010103303010000301310000110230021003020022;b5-b4x;4;0;12512;13834;562
19;3;2100003030103303010000001310000110230021003020022;b4-b3x;4;1;12512;13389;445
20;3;2300003030103300010000001310000110230021003020022;b3-b2x;4;2;12512;13129;260
21;3;3000003030103300010000001310000110230021003020022;b1-a1x;4;2;12512;12885;244
22;2;3000003030103300010000001010000130230021003020122;e4-e5;4;2;12512;12429;456
23;3;3000003030103300010000001010000130230021003021220;g7-f7;4;2;12329;12429;183
24;3;3000003030103300010000001010000100230023003021120;e5-e6x;4;2;12329;12303;126
25;3;3000003030103300010000001010000100230020003021320;e6-e7x;4;3;12329;12093;210
26;2;3000003030103300010000001010000100230020000321320;a7-b7;4;3;12329;11589;504
27;3;3000003030103300010000001010000100230002000321320;d6-e6;4;3;12055;11589;274
28;2;3000003030103300010000001010000120230003000321020;e7-e6;4;3;12055;11224;365
29;3;3000003030103300010000001010000120230003200321000;f7-f6;4;3;9643;11224;2412
30;2;3000003030103300010000001210000130230000200321000;e6-e5;4;3;9643;10334;890
31;3;3000003030103300010000001210000132230000000321000;f6-f5;4;3;8209;10334;1434
32;2;3000003030133000010000001210000132230000000321000;g2-f2;4;3;8209;8838;1496
33;3;3000003030133000010000001210001322030000000321000;g5-f5;4;3;7326;8838;883
34;2;3000003030133000010000001210001322033000000021000;b7-b6;4;3;7326;7919;919
35;3;3000003030133000010000001210013220033000000021000;f5-e5;4;3;6959;7919;367
36;2;3000003030133000010000031210010220033000000021000;c5-c4;4;3;6959;7611;308
37;3;3000003030133000010000031210010220033000000002100;c7-d7;4;3;6755;7611;204
38;2;3000003030133000010000031210010220003300000002100;a6-b6;4;3;6755;7303;308
39;3;3000003030133000010000031210010220003300000000210;d7-e7;4;3;6330;7303;425
40;2;3000003030133000010000031210010220000330000000210;b6-c6;4;3;6330;6583;720
41;3;3000003030133000010000031010010220000332000000210;e4-e5;4;3;6142;6583;188
42;2;3000003030133000310000001010010220000332000000210;c4-c3;4;3;6142;5960;623
43;3;3000003030133000310000001010010220003320000000210;e6-d6;4;3;5924;5960;218
44;2;3000003031330000310000001010010220003320000000210;f2-e2;4;3;5924;5449;511
45;3;3000003031330000310000001010010220033200000000210;d6-c6;4;3;5787;5449;137
46;2;3000003031330000310000101010030220030200000000210;b6-b5;4;3;5787;5240;209
