MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110233010223300020;g7-g6;0;0;19660;20000;340
3;2;2200033220103300111000111110031110233010223000020;b7-b6;0;0;19660;18632;1368
4;3;2200033022103300111000111110031110233010223000020;a2-b2;0;0;17246;18632;2414
5;2;2200003022103300111300111110031110233010223000020;f1-f2;0;0;17246;15508;3124
6;3;2200003022103300111300111110031110033010223000022;g5-g6;0;0;16197;15508;1049
7;2;2200003022103301111300311110031110030010223000022;b6-b5;0;0;16197;14278;1230
8;3;2000003022103302111300111110031110033010223000022;b1-b2;0;0;14678;14278;1519
9;2;2000003022103321113000111110031110033010223000022;f3-e3;0;0;14678;13650;628
10;3;2000003022103301113002111110031110033010223000022;a3-a4;0;0;13165;13650;1513
11;2;2200003012103301113002311110031110030010223000022;b6-b5;0;0;13165;12704;946
12;3;0220003012103301113002311110031110030010223000022;a1-b1;0;0;11534;12704;1631
13;2;0220003012103311130002311110031110030010223000022;e3-d3;0;0;11534;10163;2541
14;3;0020003022103311130002111110031110033010223000022;b1-b2;0;0;9227;10163;2307
15;3;0020003022103311300002111110031110033010223000022;d3-c3x;0;1;9227;9226;937
16;3;0020003022103313000002111110031110033010223000022;c3-b3x;0;2;9227;8574;652
17;3;0020003022103330000002111110031110033010223000022;b3-a3x;0;3;9227;8285;289
18;2;0020003022103330000002111110003111033010223000022;b5-c5;0;3;9227;7680;605
19;3;0020003002213330000002111110003111033010223000022;b2-c2;0;3;8661;7680;566
20;2;0020003022133030000002111110003111033010223000022;g2-f2;0;3;8661;7476;204
21;3;0020003322133020000000111110003111033010223000022;a4-a3;0;3;8017;7476;644
22;2;0020003032213320000000111110003111033010223000022;a2-b2;0;3;8017;7231;245
23;3;0000003032213320200000111110003111033010223000022;c1-c2;0;3;7624;7231;393
24;2;0020003032213320100000131110000111033010223000022;c5-c4;0;3;7624;6714;517
25;3;0002003032213320100000131110000111033010223000022;c1-d1;0;3;7398;6714;226
26;2;0002003032210320100300131110000111033010223000022;f2-f3;0;3;7398;6211;503
27;3;0002003032213320100100131110000112033010223000002;f7-f6;0;3;7358;6211;40
28;2;0022003031213320300100101110000112033010223000002;c4-c3;0;3;7358;6099;112
29;3;0022033031211320300100101120000112033010023000002;f6-f5;0;3;7284;6099;74
