MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0200033220103320111000111110001110033010223300022;a1-a2;0;0;19680;20000;320
3;2;0200003220103320111300111110001110033010223300022;f1-f2;0;0;19680;18182;1818
4;3;0200003022103320111300111110001110033010223300022;a2-b2;0;0;18781;18182;899
5;2;0200003022103320111300111110031110033010223000022;b7-b6;0;0;18781;17122;1060
6;3;2000003022103320111300111110031110033010223000022;b1-a1;0;0;16717;17122;2064
7;2;2000003022100320111300111130031111033010223000022;f2-f3;0;0;16717;15324;1798
8;3;2000003022103320111300111110031112033010223000002;f7-f6;0;0;16227;15324;490
9;2;2000003022103320111300111110003111233010223000002;b5-c5;0;0;16227;13812;1512
10;3;2000003020103320211300111110001111233310223000002;c2-c3;0;0;16083;13812;144
11;2;2000003020100320211300111130001111233310123000022;f2-f3;0;0;16083;13505;307
12;3;2000003020100320021130111130001111233310123000022;c3-d3;0;0;15900;13505;183
13;2;2000003020100320121130111130003111233010123000022;c6-c5;0;0;15900;13376;129
14;3;2000003020100320121130111130031112033010123000022;g5-f5;0;0;15767;13376;133
15;2;2000003020100320121131111300031112033010123000022;f4-e4;0;0;15767;12195;1181
16;3;2000003020100300121132111300131112033010123000022;a3-a4;0;0;15361;12195;406
17;3;2000003020100300121131113000131112033010123000022;e4-d4x;0;0;15361;12194;1
18;3;2000003020100300121131130000131112033010123000022;d4-c4x;0;1;15361;12192;2
19;3;2000003020100300121131300000131112033010123000022;c4-b4x;0;2;15361;12184;8
20;3;2000003020100300121133000000131112033010123000022;b4-a4x;0;3;15361;12146;38
21;2;2000003020100300121133000000101112033010123300022;b5-b6;0;3;15361;12001;145
22;3;2000003020100300121133000000111120033010123300022;f5-e5;0;3;12710;12001;2651
23;2;2000003020100300121133100000131120033010123000022;b7-b6;0;3;12710;11940;61
24;3;2000003000100302121133100000131120033010123000022;b2-b3;0;3;11120;11940;1590
25;2;2000003020100301121133300000131120030010123000022;b6-b5;0;3;11120;11900;40
26;2;2000003020100301121133300000311200030010123000022;e5-d5x;1;3;11021;11900;99
27;2;2000003020100301121133300000112000030010123000022;d5-c5x;1;3;10777;11900;244
28;3;2000003000100302121133100000132000031010123000022;b2-b3;1;3;10628;11900;149
29;2;2000003000100332121131100000332000031010120000022;a7-a6;1;3;10628;11878;22
30;3;2000003000100330121131200000312000033010120100022;b3-b4;1;3;10575;11878;53
31;2;2000003300100310121133200000312000003010120100022;a6-a5;1;3;10575;11690;188
32;2;2000003300100310121132000000312000003010120100022;b4-a4x;1;3;10512;11690;63
33;2;2000003300100310121132000000120000003010120100022;c5-b5x;1;3;10491;11690;21
34;2;2000003300100310121132000000200000003010120100022;b5-a5x;2;3;10347;11690;144
35;3;2000003300100310121132000000200001003010220100002;f7-f6;2;3;8277;11690;2070
36;3;2000003300100310121132000000200001000010220300002;b6-b7x;2;4;8277;9351;2339
37;2;2000003300100311211302000000200001000010220300002;g3-f3;2;4;8277;7480;1871
38;3;0000003200100331211301000000200001020010220300002;a1-a2;2;4;7248;7480;1029
39;2;0000003200100331211301000000200001023010220000002;b7-b6;2;4;7248;7348;132
40;3;0000003200100331211301000000200001002310220000002;a6-b6;2;4;6967;7348;281
41;2;0000003200100303121131000000200001002310220000002;a3-b3;2;4;6967;6262;1086
42;3;0000003200100303121131000000020001002310220000002;a5-b5;2;4;6366;6262;601
43;2;0000003200100303121131000000023001002010220000002;c6-c5;2;4;6366;5723;539
44;3;0000003200100303121131000000002301002010220000002;b5-c5;2;4;5950;5723;416
45;2;0000030200100303121131000000002301002010220000002;g1-f1;2;4;5950;4578;1145
46;3;0000030200100303121131000000002301000210220000002;b6-c6;2;4;5272;4578;678
47;2;0000030230100300121131000000002301000210220000002;b3-b2;2;4;5272;4448;130
48;3;0000030030100320121131000000002301000210220000002;a2-a3;2;4;4539;4448;733
49;2;0000300030100320121131000000002301000210220000002;f1-e1;2;4;4539;4141;307
50;3;0000300030100320121131000000000231000210220000002;c5-d5;2;4;3803;4141;736
51;2;0000000030130320121131000000000231000210220000002;e1-e2;2;4;3803;3816;325
52;3;0000000030130320121131000000000031000220220001002;d5-d6;2;4;3042;3816;761
53;2;0000000030130320121131000000000001000223220001002;e5-e6;2;4;3042;3431;385
54;2;0000000030130320121131000000000001000203220002002;d6-d7x;3;4;3007;3431;35
55;3;0000000030130320121131000010000002000203020002002;f6-f5;3;4;2874;3431;133
56;2;0000000030130320121131000010000032000200020002002;e6-e5;3;4;2874;3208;223
57;3;0000000030130302121131000010000032000200020002002;a3-b3;3;4;2304;3208;570
58;2;0000000030130321211301000010000032000200020002002;g3-f3;3;4;2304;2566;642
59;3;0000000030133321211101000020000030000200020002002;f5-f4;3;4;2039;2566;265
60;2;0000000300133321211101000020000030000200020002002;b2-a2;3;4;2039;2067;499
61;3;0000000300133321211101000020000030000200020002020;g7-f7;3;4;1631;2067;408
62;2;0000000300133321211101000320000000000200020002020;e5-e4;3;4;1631;1653;414
63;3;0000000300133321211101000320002000000000020002020;c6-c5;3;4;1304;1653;327
64;2;0000000300133321211101000032002000000000020002020;e4-f4;3;4;1304;1430;223
65;3;0000000300133302121111000032002000000000020002020;a3-b3;3;4;1131;1430;173
66;2;0000000000133332121111000032002000000000020002020;a2-a3;3;4;1131;1401;29
67;3;0000000000133330121111200032002000000000020002020;b3-b4;3;4;1093;1401;38
68;2;0000000000133030121131200031002000200000020002020;g2-g3;3;4;1093;1381;20
69;2;0000000000133030121132000031002000200000020002020;b4-a4x;4;4;1069;1381;24
70;3;0000000000133330121112000032002000200000000002020;g6-g5;4;4;1034;1381;35
71;2;0000000000133303121112000032002000200000000002020;a3-b3;4;4;1034;1287;94
72;3;0000000000133323121110000032002000200000000002020;a4-a3;4;4;1013;1287;21
73;2;0000000000133320121110300032002000200000000002020;b3-b4;4;4;1013;1230;57
74;3;0000000000133320121110300032002000200020000000020;d7-d6;4;4;904;1230;109
75;2;0000000000133020121130300031002000200020020000020;g2-g3;4;4;904;1073;157
76;3;0000000000133020121130300031002000200020200000020;g6-f6;4;4;845;1073;59
77;2;0000000000130020121330300011002003200020200000020;f2-f3;4;4;845;902;171
78;3;0000000000133020121130300031002002200020200000000;f7-f6;4;4;814;902;31
79;2;0000000000133021211300300031002002200020200000000;g3-f3;4;4;814;837;65
80;3;0000000000133021211310300032002002000020200000000;g5-g4;4;4;792;837;22
81;3;0000000000133021211310300003002002000020200000000;f4-g4x;4;4;792;834;3
82;2;0000030000133021211010300003002002000020200000000;f3-f2;4;4;792;821;13
83;3;0000030000133021211010300023002002000020000000000;f6-f5;4;4;735;821;57
84;2;0000030000133121211030300020002002000020000000000;g4-g3;4;4;735;688;133
85;3;0000030000133121211030300200002002000020000000000;f4-e4;4;4;587;688;148
86;2;0000031000133321211000300200002002000020000000000;g3-g2;4;4;587;550;138
87;3;0000031000133321211000300220002000000020000000000;f5-f4;4;4;469;550;118
88;3;0000003000133321211000300220002000000020000000000;f1-g1x;4;5;469;475;75
89;2;0000033000130321211000300220002000000020000000000;f2-f1;4;5;469;379;96
90;3;0000033000130321211000300220002000000200000000000;d6-c6;4;5;375;379;94
91;2;0000033001300321211000300220002000000200000000000;e2-d2;4;5;375;320;59
92;3;0000033001300321211000302200002000000200000000000;f4-e4;4;5;323;320;52
93;2;0000003001303321211000302200002000000200000000000;f1-f2;4;5;323;287;33
94;3;0003003001103321221000300200002000000200000000000;d4-d3;4;5;306;287;17
95;2;0000303001103321221000300200002000000200000000000;d1-e1;4;5;306;271;16
96;3;0010303002103321021000300200002000000200000000000;c3-c2;4;5;285;271;21
97;2;0010303012103323021000000200002000000200000000000;b4-b3;4;5;285;266;5
98;2;0020303010103323021000000200002000000200000000000;c2-c1x;5;5;277;266;8
99;3;0020303010103302321000000200002000000200000000000;a3-b3;5;5;255;266;22
100;2;0020303013103302021000000200002000000200000000000;c3-c2;5;5;255;230;36
101;3;0120303023103300021000000200002000000200000000000;b3-b2;5;5;237;230;18
102;2;0120303023100300021300000200002000000200000000000;f2-f3;5;5;237;224;6
103;3;0121303023200300001300000200002000000200000000000;d3-d2;5;5;227;224;10
104;2;0121303023200300013000000200002000000200000000000;f3-e3;5;5;227;222;2
105;3;0121303023200300013000002000002000000200000000000;e4-d4;5;5;224;222;3
106;2;1213003023200300013000002000002000000200000000000;e1-d1;5;5;224;218;4
107;2;1212003023100300023000000000002000000200000000000;d4-d3x;5;5;224;218;0
108;2;2120003023100300023000000000002000000200000000000;d1-c1x;6;5;223;218;1
109;2;2220003003100300023000000000002000000200000000000;b2-b1x;7;5;223;218;0
