MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0220033220103300111000111110001110033010223300022;a1-b1;0;0;19697;20000;303
3;2;0220033220133000111000111110001110033010223300022;g2-f2;0;0;19697;17275;2725
4;3;0020033220133002111000111110001110033010223300022;b1-b2;0;0;18190;17275;1507
5;2;0020033220133002111000111110001110003310223300022;a6-b6;0;0;18190;15846;1429
6;3;0020033200133002111000211110011110003310223300022;b2-b3;0;0;16925;15846;1265
7;2;0020033220133002111000111110031110003310223000022;b7-b6;0;0;16925;15473;373
8;3;0002033220133002111000111110031110003310223000022;c1-d1;0;0;14797;15473;2128
9;2;0002330220133002111000111110031110003310223000022;g1-f1;0;0;14797;12378;3095
10;3;0002330200133002111000211110011110003310223300022;b2-b3;0;0;13285;12378;1512
11;2;0002330200133002111000211110011110003310220330022;a7-b7;0;0;13285;12323;55
12;2;0002330200133000111000211110021110001310220330022;b3-b4x;0;0;13016;12323;269
13;2;0002330200133000111000011110021110002310220130022;b4-b5x;0;0;12766;12323;250
14;3;0002330200133000111000011110021110002312200130022;g6-f6;0;0;12601;12323;165
15;2;0002030200133000113000011110021110002311200130222;e1-e2;0;0;12601;12287;36
16;2;0002030200133000113000011110001110002311200230222;b5-b6x;1;0;12590;12287;11
17;3;0002330200133000111000011110001110002312200230022;e7-e6;1;0;12558;12287;32
18;2;0002330200133000111000011110001110002312202300022;c7-b7;1;0;12558;12272;15
19;2;0002330200133000111000011110001110000312202200022;b6-b7x;1;0;12297;12272;261
20;2;0002330200113000111000011110001120000310202200022;e6-e5x;1;0;12232;12272;65
21;2;0002130200113000111000011210001100000310202200022;e5-e4x;1;0;12172;12272;60
22;2;0002130200113000112000011010001100000310202200022;e4-e3x;2;0;12125;12272;47
23;2;0002130200123000110000011010001100000310202200022;e3-e2x;3;0;12079;12272;46
24;2;0002230200103000110000011010001100000310202200022;e2-e1x;4;0;11904;12272;175
25;3;0000230200203000110000011010001100000310202201022;d1-d2;4;0;11640;12272;264
26;2;0000230200203000110000011010001100000031202201022;c6-d6;4;0;11640;12269;3
27;2;0000230200003000120000011010001100000011202203022;d2-d3x;5;0;11631;12269;9
28;2;0000230200003000100000012010001100000011202201022;d3-d4x;5;0;11614;12269;17
29;2;0000230200003000100000010010001200000011202201022;d4-d5x;6;0;11603;12269;11
30;2;0000230200003000100000010010001000000021202201022;d5-d6x;7;0;11580;12269;23
