MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110233010223300020;g7-g6;0;0;19542;20000;458
3;2;2200033220103300111000111110031110233010223000020;b7-b6;0;0;19542;18422;1578
4;3;2200033022103300111000111110031110233010223000020;a2-b2;0;0;16488;18422;3054
5;2;2200003022103300111300111110031110233010223000020;f1-f2;0;0;16488;14737;3685
6;3;2200003022103300111300111110031110033010223000022;g5-g6;0;0;15116;14737;1372
7;2;2200003022103301111300311110031110030010223000022;b6-b5;0;0;15116;14302;435
8;3;2000003022103302111300111110031110033010223000022;b1-b2;0;0;12913;14302;2203
9;2;2000003022103321113000111110031110033010223000022;f3-e3;0;0;12913;14076;226
10;3;2000003002103322113000111110011110033010223300022;b2-b3;0;0;10860;14076;2053
11;3;2000003002103321130000111110011110033010223300022;e3-d3x;0;0;10860;14043;33
12;3;2000003002103311300000111110011110033010223300022;d3-c3x;0;0;10860;13897;146
13;3;2000003002103313000000111110011110033010223300022;c3-b3x;0;1;10860;13740;157
14;3;2000003002103330000000111110011110033010223300022;b3-a3x;0;2;10860;13655;85
15;2;2000003002103300000003111110011110033010223300022;a3-a4;0;2;10860;13288;367
16;3;2000003000103300200003111110011110033010223300022;c2-c3;0;2;8841;13288;2019
17;2;2000003000103300200000311111011110033010223300022;a4-b4;0;2;8841;13105;183
18;3;2000003000103300000000321111011110033110223300022;c3-c4;0;2;8553;13105;288
19;3;2000003000103300000000032111011110033110223300022;b4-c4x;0;3;8553;12923;182
20;2;2000003000103300000000032111011110003311223300022;a6-b6;0;3;8553;12747;176
21;3;2000003000103300000000030111011210003311223301022;d4-d5;0;3;8304;12747;249
22;3;2000003000103300000000030111011210000331123301022;b6-c6x;0;3;8304;12722;25
23;3;2000003000103300000000030111011210000033113301022;c6-d6x;0;3;8304;12713;9
24;2;2000003000103300000000003111011210000033113301022;c4-d4;0;3;8304;12686;27
25;3;2000003000103300000000003111011210100033123301020;g7-g6;0;3;8242;12686;62
26;3;2000003000103300000000000311011210100033123301020;d4-e4x;0;4;8242;12646;40
27;3;2000003000103300000000000311011210100003313301020;d6-e6x;0;4;8242;12613;33
28;3;2000003000103300000000000311011210100000333301020;e6-f6x;0;5;8242;12301;312
29;3;2000003000103300000000000031011210100000333301020;e4-f4x;0;6;8242;11992;309
30;3;2000003000103300000000000003011210100000333301020;f4-g4x;0;7;8242;11897;95
