MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110033012203300022;g6-f6;0;0;19673;20000;327
3;2;2200033220103300111000111110031110033012203000022;b7-b6;0;0;19673;19244;756
4;3;2200033022103300111000111110031110033012203000022;a2-b2;0;0;18417;19244;1256
5;2;2200330022103300111000111110031110033012203000022;g1-f1;0;0;18417;15395;3849
6;3;2200330002213300111000111110031110033012203000022;b2-c2;0;0;15645;15395;2772
7;2;2200330022133000111000111110031110033012203000022;g2-f2;0;0;15645;12315;3080
8;2;2200330022113000111000111110031120033010203000022;e6-e5x;0;0;14991;12315;654
9;2;2200130022113000111000111210031100033010203000022;e5-e4x;0;0;13809;12315;1182
10;2;2200130022113000112000111010031100033010203000022;e4-e3x;1;0;13016;12315;793
11;2;2200130022123000110000111010031100033010203000022;e3-e2x;2;0;12000;12315;1016
12;2;2200230022103000110000111010031100033010203000022;e2-e1x;3;0;11453;12315;547
13;3;2200230020103000210000111010031100033110203000022;c2-c3;3;0;9991;12315;1462
14;2;2200230020103001210000311010031100030110203000022;b6-b5;3;0;9991;12129;186
15;3;2000230020103002210000111010031100033110203000022;b1-b2;3;0;9285;12129;706
16;2;2000230020130002210000111010031100033110203000022;f2-e2;3;0;9285;12012;117
17;3;2000230020130002010000121010031100033110203010022;c3-c4;3;0;8923;12012;362
18;2;2200230020130001010000321010031100030110203010022;b6-b5;3;0;8923;12006;6
19;2;2200230020130001010000301010032100030110203010022;c4-c5x;4;0;8909;12006;14
20;2;2200230020130001010000301010030100030210203010022;c5-c6x;5;0;8847;12006;62
21;2;2200230020130001010000301010030100030010203020022;c6-c7x;6;0;8644;12006;203
22;3;2000230020130002010000101010030100033010203020022;b1-b2;6;0;7761;12006;883
23;2;2000230020130002010000101010030100003310203020022;a6-b6;6;0;7761;11855;151
24;3;2000230020130000210000101010030100003310203020022;b3-c3;6;0;6208;11855;1553
25;2;2000200020133000210000101010030100003310203020022;f1-f2;6;0;6208;11664;191
26;3;2000200020133000210000101010030100003310203002022;c7-d7;6;0;5826;11664;382
27;2;2000200021330000210000101010030100003310203002022;f2-e2;6;0;5826;11232;432
28;3;2000200002133000210000101010030100003310203002022;b2-c2;6;0;5611;11232;215
29;2;2000200002133000210000101010030100000331203002022;b6-c6;6;0;5611;10698;534
30;3;2000200002133000210000101010030100003312003002022;f6-e6;6;0;5225;10698;386
31;2;2000200021330000210000101010030100003312003002022;f2-e2;6;0;5225;10014;684
32;3;2003200021130000210000101010030100003322003000022;d7-d6;6;0;5073;10014;152
33;2;2003200021130000210000101010030100000332203000022;b6-c6;6;0;5073;9953;61
34;3;2003200021130000210000101010030102000332203000002;f7-f6;6;0;4661;9953;412
35;2;2003200021130000210000101010030102000033223000002;c6-d6;6;0;4661;9534;419
36;3;2003200021130000210100101020030102000033023000002;f6-f5;6;0;4572;9534;89
37;2;2003200021130000210100101020030102000330023000002;e6-d6;6;0;4572;7627;1907
38;3;2003000021120000213100101020030102000330023000002;e1-e2;6;0;3948;7627;624
39;2;2003000021120001213100301020000102000330023000002;b5-b4;6;0;3948;6730;897
40;3;2003000001120002213100101020030102000330023000002;b2-b3;6;0;3564;6730;384
41;2;2003200001130002210100101020030102000330023000002;e3-e2;6;0;3564;6099;631
42;3;2013200002130002010100101020030102000330023000002;c3-c2;6;0;2969;6099;595
43;2;2013200021300002010100101020030102000330023000002;e2-d2;6;0;2969;5914;185
44;3;2013200021300002010100101002030102000330023000002;f4-g4;6;0;2375;5914;594
45;2;2213200021300001010100301002000102000330023000002;b5-b4;6;0;2375;4781;1133
46;3;2213200002130001010100301002000102000330023000002;b2-c2;6;0;2360;4781;15
47;3;2213300002100001010100301002000102000330023000002;e2-e1x;6;0;2360;4781;0
48;3;2133000002100001010100301002000102000330023000002;e1-d1x;6;0;2360;4779;2
49;3;1330000002100001010100301002000102000330023000002;d1-c1x;6;0;2360;4770;9
50;3;3300000002100001010100301002000102000330023000002;c1-b1x;6;1;2360;4751;19
51;2;3301000002100001010100301002000302000300023000002;d6-d5;6;1;2360;4633;118
52;3;3301000000210001010100301002000302000300023000002;c2-d2;6;1;2309;4633;51
53;3;3302000000110001010100303002000002000300023000002;d5-d4x;6;2;2309;4459;174
54;2;3302000000110001010100303002000002000030023000002;c6-d6;6;2;2309;3567;892
55;3;3300000000210001010100301002000302000030023000002;d1-d2;6;2;2287;3567;22
56;2;3302000000110001010100303002000302000000023000002;d6-d5;6;2;2287;3443;124
57;3;3300200000110001010100303002000302000000023000002;d1-e1;6;2;2268;3443;19
58;2;3301200000110001030100303002000002000000023000002;d5-d4;6;2;2268;3057;386
59;3;3301200000110001030100303002000020000000023000002;f5-e5;6;2;2222;3057;46
60;3;3301200000310001030100300002000020000000023000002;d4-d3x;6;3;2222;2445;612
61;3;3303200000310001000100300002000020000000023000002;d3-d2x;6;4;2222;1955;490
62;2;3300200000310001030100300002000020000000023000002;d1-d2;6;4;2222;1563;392
63;3;3300200000310001030100300002000020000000023000020;g7-f7;6;4;1777;1563;445
64;2;3300200000310001030103000002000020000000023000020;b4-a4;6;4;1777;1250;313
65;3;3300200000310001030103000002000020000000203000020;g6-f6;6;4;1421;1250;356
66;2;3300200000310001300103000002000020000000203000020;d3-c3;6;4;1421;999;251
67;3;3300200000310001300103000002000020000000203000200;f7-e7;6;4;1136;999;285
68;2;3300200000310001300100300002000020000000203000200;a4-b4;6;4;1136;799;200
69;3;3300200000310001300100300002000020000002203000000;e7-e6;6;4;908;799;228
70;2;3300200000310013000100300002000020000002203000000;c3-b3;6;4;908;639;160
71;3;3300200000310013000100300002000022000002003000000;f6-f5;6;4;726;639;182
72;2;3300200000031013000100300002000022000002003000000;d2-e2;6;4;726;511;128
73;3;3300200000031013000100300020000022000002003000000;g4-f4;6;4;609;511;117
74;2;0330200000031013000100300020000022000002003000000;a1-b1;6;4;609;431;80
75;3;0330210000031013000200300020000020000002003000000;f5-f4;6;4;593;431;16
76;2;3300210000031013000200300020000020000002003000000;c1-b1;6;4;593;425;6
77;2;3300210000032013000200300000000020000002003000000;f4-f3x;7;4;593;425;0
