MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110233010223300020;g7-g6;0;0;19698;20000;302
3;2;2200003220103300111300111110001110233010223300020;f1-f2;0;0;19698;18732;1268
4;3;2200003220103300111300111110001110233012203300020;g6-f6;0;0;18860;18732;838
5;2;2200003220103300111300111110031110233012203000020;b7-b6;0;0;18860;18394;338
6;3;2200003220103300111300111110031110233012203000002;f7-g7;0;0;15333;18394;3527
7;2;2200003220103301111300311110031110230012203000002;b6-b5;0;0;15333;16635;1759
8;3;2000003220103302111300111110031110233012203000002;b1-b2;0;0;13131;16635;2202
9;2;2000003220103302111300111110003111233012203000002;b5-c5;0;0;13131;15935;700
10;3;2000003220103302111300111110031112033012203000002;g5-f5;0;0;12830;15935;301
11;2;2200003220103301111300311110031112030012203000002;b6-b5;0;0;12830;15475;460
12;3;2200003220103301111300311110311120030012203000002;f5-e5;0;0;12167;15475;663
13;2;2200003220100301111300311130311121030012203000002;f2-f3;0;0;12167;15282;193
14;3;2000003220100302111300111130331121031012203000002;b1-b2;0;0;11388;15282;779
15;2;2000003220100321113000111130331121031012203000002;f3-e3;0;0;11388;14968;314
16;3;2000003220130321111000111230331121031010203000002;e6-e5;0;0;10928;14968;460
17;2;2000003220130321111003111230331121031010200000002;a7-a6;0;0;10928;14221;747
18;3;2000003220130302111103111230331121031010200000002;a3-b3;0;0;10179;14221;749
19;2;2000003220130332111103111230331121001010200000002;a6-a5;0;0;10179;13778;443
20;3;2000003220131332111303111210331122001010000000002;f6-f5;0;0;9903;13778;276
21;3;2000003320131332111303111210031122001010000000002;a5-a4x;0;0;9903;13556;222
22;2;2000003320131332111300311121031122001010000000002;a4-b4;0;0;9903;13358;198
23;3;2000003300131332111300211121031122003010000100002;b2-b3;0;0;9699;13358;204
24;2;2000003300131332111300211121003112203010000100002;b5-c5;0;0;9699;13155;203
25;3;2000003300131330111300211121023112203010000100002;b3-b4;0;0;9576;13155;123
26;2;2000003300131331113000211121023112203010000100002;f3-e3;0;0;9576;12780;375
27;2;2000003300131331113000021112023112203010000100002;b4-c4x;1;0;9538;12780;38
28;2;2000003300131331113000021112003112202010000300002;b5-b6x;2;0;9471;12780;67
29;2;2000003300131331113000021112003112200010000200002;b6-b7x;2;0;9367;12780;104
30;3;2000003300131331113000021112031122000010000200002;g5-f5;2;0;9099;12780;268
31;3;3000003300131301113000021112031122000010000200002;a3-a2x;2;0;9099;10222;2558
32;2;3000003301313001113000021112031122000010000200002;g2-f2;2;0;9099;8177;2045
33;3;3000103301333001111000021212031102000010000200002;e5-e4;2;0;8429;8177;670
34;2;3000103301333001111000021212003112000010000200002;b5-c5;2;0;8429;7929;248
35;3;3000103301333001111000021212031120000010000200002;f5-e5;2;0;7910;7929;519
36;2;3000103301333001111000021212001120003010000200002;b5-b6;2;0;7910;7835;94
37;2;3000303301313001112000021212001100003010000200002;e5-e4x;3;0;7819;7835;91
38;2;3000103301323001112000021012001100003010000200002;e4-e3x;3;0;7707;7835;112
39;2;3000203301323001110000021012001100003010000200002;e3-e2x;4;0;7379;7835;328
40;3;3002003301323001110000021012001100003010000200002;e1-d1;4;0;6676;7835;703
41;2;3002003313230001110000021012001100003010000200002;f2-e2;4;0;6676;6267;1568
42;3;3002003313230001110000021012001100003010000020002;b7-c7;4;0;5859;6267;817
43;2;3002030313230001110000021012001100003010000020002;g1-f1;4;0;5859;5887;380
44;3;3002030313230001110000021012001100003010020020000;g7-g6;4;0;4687;5887;1172
45;2;3002030031323001110000021012001100003010020020000;a2-b2;4;0;4687;5442;445
46;3;3000030031223001130000021012001100003010020021000;d1-d2;4;0;4104;5442;583
47;2;3000030003122301130000021012001100003010020021000;b2-c2;4;0;4104;5412;30
48;2;3000020003120301130000021012001100003010020021000;f2-f1x;4;0;4046;5412;58
49;3;3000020031200301130000021012001100003010020021000;e2-d2;4;0;3883;5412;163
50;2;3000020031200311300000021012001100003010020021000;d3-c3;4;0;3883;5386;26
51;3;3000020031000311320000021012001100003010020021000;d2-d3;4;0;3848;5386;35
52;2;3000020003100311320000021012001100003010020021000;b2-c2;4;0;3848;5120;266
53;2;3000020003100313200000021012001100003010020021000;d3-c3x;5;0;3825;5120;23
54;2;3000020003100332000000021012001100003010020021000;c3-b3x;6;0;3801;5120;24
55;2;3000020003100320000000021012001100003010020021000;b3-a3x;6;0;3748;5120;53
56;3;3000020003100320000000002112001100003010020021000;c4-d4;6;0;3625;5120;123
57;2;3000020003100020000030002112001100003010020021000;g2-g3;6;0;3625;4852;268
58;2;3000020003100020000030000112001200003010020021000;d4-d5x;7;0;3601;4852;24
