MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0220033220103300111000111110001110033010223300022;a1-b1;0;0;19685;20000;315
3;2;0220033220133000111000111110001110033010223300022;g2-f2;0;0;19685;17139;2861
4;3;0020033220133002111000111110001110033010223300022;b1-b2;0;0;17803;17139;1882
5;2;0020033220133002111000111110001110003310223300022;a6-b6;0;0;17803;15624;1515
6;3;0200033220133002111000111110001110003310223300022;c1-b1;0;0;16350;15624;1453
7;2;0200033221330002111000111110001110003310223300022;f2-e2;0;0;16350;13677;1947
8;3;0200033022133002111000111110001110003310223300022;a2-b2;0;0;14569;13677;1781
9;2;0220033021133002111000111110003110003010223300022;c6-c5;0;0;14569;12666;1011
10;3;2200033021133002111000111110003110003010223300022;c1-b1;0;0;13353;12666;1216
11;2;2200033211330002111000111110003110003010223300022;f2-e2;0;0;13353;11029;1637
12;3;2200033211330002111000111110003110003012203300022;g6-f6;0;0;10682;11029;2671
13;2;2200033211330002111000111110003110003012200330022;a7-b7;0;0;10682;8823;2206
14;3;2200333211310002111000111110003120003010200330022;e6-e5;0;0;10361;8823;321
15;2;2200333211310002111000111110000312003010200330022;c5-d5;0;0;10361;8711;112
16;3;2200333021131002111000111110000312003010200330022;a2-b2;0;0;10094;8711;267
17;2;2200333021131002111000111110000031203010200330022;d5-e5;0;0;10094;8555;156
18;3;2200333021131002111000111112000031003010200330022;g5-g4;0;0;9928;8555;166
19;2;2200333021131002111000111112000003103010200330022;e5-f5;0;0;9928;8234;321
20;3;2000333021131002111000211112010003103010200330022;b1-b2;0;0;9721;8234;207
21;2;2200333021131002111000111112030003103010200030022;b7-b6;0;0;9721;8086;148
22;3;2200333002113102111000111112030003103010200030022;b2-c2;0;0;9631;8086;90
23;2;2203330002113102111000111112030003103010200030022;g1-f1;0;0;9631;8008;78
24;2;2203330000211302111000111112030003103010200030022;c2-d2x;1;0;9188;8008;443
25;2;2203330000021102111000111112030003103010200030022;d2-e2x;1;0;8827;8008;361
26;2;2203330000002102111000111112030003103010200030022;e2-f2x;2;0;8700;8008;127
27;2;2203330000000202111000111112030003103010200030022;f2-g2x;3;0;8665;8008;35
28;3;2203330000000202111100111132030002103010200030002;f7-f6;3;0;8590;8008;75
29;2;2233300000000202111100111132030002103010200030002;f1-e1;3;0;8590;7804;204
30;2;2233300000000202111100111132030000203010200030002;f5-g5x;4;0;8434;7804;156
31;3;2233300000000202111101111320030000203010200030002;g4-f4;4;0;8182;7804;252
32;2;2233300000010202113101111020030000203010200030002;e4-e3;4;0;8182;7678;126
33;3;0223330000010202113101111020030000203010200030002;a1-b1;4;0;7829;7678;353
34;2;0223330000010202113101111020003000203010200030002;b5-c5;4;0;7829;6405;1273
35;3;0223330000010202113101111022003000003010200030002;g5-g4;4;0;6692;6405;1137
36;2;0223330001010202113101131022000000003010200030002;c5-c4;4;0;6692;5205;1200
37;3;0203330002010202113101111022003000003010200030002;c1-c2;4;0;6238;5205;454
38;2;0203300002013202113101111022003000003010200030002;f1-f2;4;0;6238;4336;869
39;3;0203300002013202113101111220003000003010200030002;g4-f4;4;0;5610;4336;628
40;2;0203300002010202113301111210003002003010200030002;f2-f3;4;0;5610;4087;249
41;3;0203300002013202113101111220003002003010000030002;f6-f5;4;0;5375;4087;235
42;2;0223300001013202113101131220000002003010000030002;c5-c4;4;0;5375;3865;222
43;2;0223300001013202113101312200000002003010000030002;f4-e4x;5;0;5352;3865;23
44;2;0223100001033202112101312000000002003010000030002;e4-e3x;5;0;5264;3865;88
45;2;0223300001023202110101312000000002003010000030002;e3-e2x;6;0;5225;3865;39
46;2;0223300001023202110103120000000002003010000030002;d4-c4x;7;0;5193;3865;32
