MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2000033220103302111000111110001110033010223300022;b1-b2;0;0;19695;20000;305
3;2;2000033220103302111000111110001110003310223300022;a6-b6;0;0;19695;19091;909
4;3;0000033220103322111000111110001110003310223300022;a1-a2;0;0;18811;19091;884
5;2;0000033220133022111000111110001110003310223300022;g2-f2;0;0;18811;18088;1003
6;3;0000033220133002211100111110001110003310223300022;a3-b3;0;0;15320;18088;3491
7;2;0000033221330002211100111110001110003310223300022;f2-e2;0;0;15320;17468;620
8;3;0000033022133002211100111110001110003310223300022;a2-b2;0;0;14641;17468;679
9;2;0020033022133002111100111110003110003010223300022;c6-c5;0;0;14641;17101;367
10;3;0002033022133002111100111110003110003010223300022;c1-d1;0;0;14055;17101;586
11;2;0002033221330002111100111110003110003010223300022;f2-e2;0;0;14055;15938;1163
12;3;0002033201330002111100211110013110003010223300022;b2-b3;0;0;13194;15938;861
13;2;0002033221330002111100111110033110003010223000022;b7-b6;0;0;13194;15519;419
14;3;0002033022133002111100111110033110003010223000022;a2-b2;0;0;11545;15519;1649
15;2;0202033022133001111100311110033110000010223000022;b6-b5;0;0;11545;14669;850
16;3;0202033002213301111100311110033110000010223000022;b2-c2;0;0;10132;14669;1413
17;2;0222033001213301111100331110030110000010223000022;c5-c4;0;0;10132;14158;511
18;3;0222033001213301111100331110030110000012203000022;g6-f6;0;0;9733;14158;399
19;3;0212033001213301311100301110030110000012203000022;c4-c3x;0;0;9733;13450;708
20;2;0212033012133001311100301110030110000012203000022;g2-f2;0;0;9733;12910;540
21;3;0021233012133001311100301110030110000012203000022;b1-c1;0;0;9300;12910;433
22;3;0021233013133001011100301110030110000012203000022;c3-c2x;0;0;9300;12799;111
23;3;0031233010133001011100301110030110000012203000022;c2-c1x;0;0;9300;12710;89
24;2;0131233010133003011100301110000110000012203000022;b5-b4;0;0;9300;12482;228
25;3;0131233010133003011100301110000110000012203000220;g7-f7;0;0;9238;12482;62
26;3;0131233030133003011100001110000110000012203000220;b4-b3x;0;1;9238;12450;32
27;3;0331233030133000011100001110000110000012203000220;b3-b2x;0;2;9238;12437;13
28;2;0031233030133003011100001110000110000012203000220;b1-b2;0;2;9238;12344;93
29;3;0031233030133003011100001110000112000012203000200;f7-f6;0;2;9163;12344;75
30;2;0031203030133003011300001110000111000012203000220;f1-f2;0;2;9163;11035;1309
31;3;0031203030133003011300001110000111000012203002200;f7-e7;0;2;9135;11035;28
32;2;0031203030130003011300001130000111000012103002220;f2-f3;0;2;9135;10327;708
33;2;0031203030130003011300001130000111000022103000220;d7-d6x;1;2;9127;10327;8
34;2;0031203030130003011300001130000211000002103000220;d6-d5x;2;2;9094;10327;33
35;2;0031203030130003011300002130000011000002103000220;d5-d4x;3;2;9062;10327;32
36;3;0031203030133003011300002110000011000002203000200;f7-f6;3;2;9026;10327;36
37;2;0031203030133003113000002110000011000002203000200;f3-e3;3;2;9026;9025;1302
38;2;0031203030133003123000000110000011000002203000200;d4-d3x;4;2;8952;9025;74
39;2;0031203030233003103000000110000011000002203000200;d3-d2x;5;2;8303;9025;649
40;2;0032203030033003103000000110000011000002203000200;d2-d1x;6;2;6884;9025;1419
41;3;0030203030233003103000000110000011000002203000200;d1-d2;6;2;5673;9025;1211
42;2;0030203030233003103000000110000011030002200000200;a7-a6;6;2;5673;7219;1806
43;3;0030203030023303103000000110000011030002200000200;d2-e2;6;2;4630;7219;1043
44;2;0030230030023303103000000110000011030002200000200;g1-f1;6;2;4630;6439;780
45;2;0030230030002303103000000110000011030002200000200;e2-f2x;6;2;4596;6439;34
46;2;0030230030000203103000000110000011030002200000200;f2-g2x;6;2;4547;6439;49
47;3;0030230030030203101000000110000021030002200000000;e7-e6;6;2;4350;6439;197
48;2;0030230030030203101000000110300021000002200000000;a6-a5;6;2;4350;5151;1288
49;3;0030230030030203101000000110300002100002200000000;e5-f5;6;2;3933;5151;417
50;2;0030230300030203101000000110300002100002200000000;b2-a2;6;2;3933;5039;112
51;2;0030230300030203101000000110300000200002200000000;f5-g5x;7;2;3924;5039;9
