MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110033012203300022;g6-f6;0;0;19636;20000;364
3;2;2200033220103300111000111110031110033012203000022;b7-b6;0;0;19636;18963;1037
4;3;2200033022103300111000111110031110033012203000022;a2-b2;0;0;18383;18963;1253
5;2;2200003022103300111300111110031110033012203000022;f1-f2;0;0;18383;17534;1429
6;3;2200003002213300111300111110031110033012203000022;b2-c2;0;0;17014;17534;1369
7;2;2200003022133000111300111110031110033012203000022;g2-f2;0;0;17014;16304;1230
8;3;2000003022133002111300111110031110033012203000022;b1-b2;0;0;16068;16304;946
9;2;2000003022103002113300111110031110033011203000222;e2-e3;0;0;16068;14805;1499
10;3;2000003002213002113300111110031110033011203000222;b2-c2;0;0;15558;14805;510
11;2;2000003002210002113300111130031111033011203000222;f2-f3;0;0;15558;14079;726
12;3;2000003002213002113300111110031112033011203000202;f7-f6;0;0;15069;14079;489
13;2;2000003002213002113300111110003111233011203000202;b5-c5;0;0;15069;12530;1549
14;3;2000003002213000113300211110013111233011203000202;b3-b4;0;0;14489;12530;580
15;2;2000003002210000113300211130013111233011103000222;f2-f3;0;0;14489;11940;590
16;3;2000003000221000113300211130013111233011103000222;c2-d2;0;0;14310;11940;179
17;2;2000003000221001133000211130013111233011103000222;f3-e3;0;0;14310;11498;442
18;3;2000003000221001133000021113013111233011103000222;b4-c4;0;0;14109;11498;201
19;2;2000003000221001133000021110013111333011123000222;g4-g5;0;0;14109;11135;363
20;3;2000003000221001133000021113013111233011123000220;g7-g6;0;0;13919;11135;190
21;2;2000003000221001133000211130013111233011123000220;g4-f4;0;0;13919;10759;376
22;3;2000003000221001133300211110013111233011223000200;f7-f6;0;0;13763;10759;156
23;2;2000003010221002133300111110033111230011223000200;b6-b5;0;0;13763;10357;402
24;3;2000003010221002133300111110331112030011223000200;g5-f5;0;0;11882;10357;1881
25;2;2100003020221001133300311110301112030011223000200;b5-b4;0;0;11882;9816;541
26;3;2100003002221001133300311110301112030011223000200;b2-c2;0;0;10498;9816;1384
27;2;2100003012221003133300011110301112030011223000200;b4-b3;0;0;10498;8388;1428
28;3;0100003212221003133300011110301112030011223000200;a1-a2;0;0;10250;8388;248
29;2;0100003212221031333000011110301112030011223000200;f3-e3;0;0;10250;7323;1065
30;3;0100003021222131333000011110301112030011223000200;a2-b2;0;0;9844;7323;406
31;2;0100003321222101333000011110301112030011223000200;a3-a2;0;0;9844;6144;1179
32;3;0100023321220101333000011110301112030011223000200;f2-f1;0;0;9266;6144;578
33;2;0100023032122101333000011110301112030011223000200;a2-b2;0;0;9266;4933;1211
34;2;0100002032122101333000011110301112030011223000200;f1-g1x;0;0;9107;4933;159
35;3;0100002032120101333200011110301112030011223000200;f2-f3;0;0;8565;4933;542
36;2;0100002003212101333200011110301112030011223000200;b2-c2;0;0;8565;4483;450
37;3;0100102003232101331200011110301112030012223000000;e7-e6;0;0;8314;4483;251
38;3;0100102000323201331200011110301112030012223000000;c2-d2x;0;1;8314;4409;74
39;2;0100102000320201331300011120301111030012223000020;f2-f3;0;1;8314;4017;392
40;3;0100102000320201331300111200301111030012223000020;f4-e4;0;1;7394;4017;920
41;2;0100102000320201331300111200301111003012223000020;a6-b6;0;1;7394;3213;804
42;2;0100202000310201332300111100301121003010223000020;e6-e5x;1;1;6238;3213;1156
43;3;0100202000310201332300111100301121003010223000200;f7-e7;1;1;4990;3213;1248
44;2;0100202000010201332300113100301121003010223001200;d2-d3;1;1;4990;2629;584
45;3;0100202000012001332300113100301121003010223001200;g2-f2;1;1;4816;2629;174
46;3;0100202000012001302300113100301321003010223001200;d3-d4x;1;2;4816;2446;183
47;3;0100202000012001302300110100301321003030223001200;d4-d5x;1;3;4816;2239;207
48;3;0100202000012001302300110100301021003030223003200;d5-d6x;1;4;4816;2036;203
49;2;0100202000012001302300110100301021003003223003200;d6-e6;1;4;4816;1628;408
50;3;0100202000012001302300110100301021203003203003200;g6-g5;1;4;4612;1628;204
51;2;0100202000012001302300110100301021203000323003200;e6-f6;1;4;4612;1302;326
52;3;0100202000012001302300110100301021203002323003000;e7-e6;1;4;4503;1302;109
53;2;0100202000012001302300110100331021200002323003000;b6-b5;1;4;4503;1158;144
54;3;0100202000120001302300110100331021200002323003000;f2-e2;1;4;3602;1158;901
55;2;0100202000120001302300110100331021230002320003000;a7-a6;1;4;3602;926;232
56;3;0100202000120001302300110100331212030002320003000;g5-f5;1;4;3315;926;287
57;2;0100202010120001302300310100301212030002320003000;b5-b4;1;4;3315;740;186
58;3;0100202010120001302300310100312120030002320003000;f5-e5;1;4;2930;740;385
59;2;0100202010120001302300310100031212030002320003000;a5-b5;1;4;2930;591;149
60;3;0100202010120001302300310100031212030023200003000;g6-f6;1;4;2343;591;587
61;3;0100202010120003302300310100001212030023200003000;b5-b4x;1;5;2343;509;82
62;3;0100202030120003302300010100001212030023200003000;b4-b3x;1;6;2343;483;26
63;3;0300202030120000302300010100001212030023200003000;b3-b2x;1;7;2343;475;8
