MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110033010223300220;g7-f7;0;0;19555;20000;445
3;2;2200033220103300111000111110001110003310223300220;a6-b6;0;0;19555;19069;931
4;3;2200033220103300111000111110001112003310223300200;f7-f6;0;0;18063;19069;1492
5;2;2200033220133000111000111110001112003310223300200;g2-f2;0;0;18063;18017;1052
6;3;2200033220133000111000111110001112003310203300202;g6-g7;0;0;16761;18017;1302
7;2;2200033221330000111000111110001112003310203300202;f2-e2;0;0;16761;15710;2307
8;3;2200033022133000111000111110001112003310203300202;a2-b2;0;0;15190;15710;1571
9;2;2200033022103000113000111110001112003311203300202;e2-e3;0;0;15190;14558;1152
10;3;2200033002213000113000111110001112003311203300202;b2-c2;0;0;14772;14558;418
11;2;2200033022130000113000111110001112003311203300202;f2-e2;0;0;14772;13741;817
12;3;2200333022130000111000111110001112003312203300002;e7-e6;0;0;14283;13741;489
13;2;2200333022130000111000111110001112000331223300002;b6-c6;0;0;14283;13330;411
14;3;2200333020130000211000111110001112000131223330002;c2-c3;0;0;13738;13330;545
15;2;2200333021300000211000111110001112000131223330002;e2-d2;0;0;13738;13191;139
16;3;2200333021300000211000111110001112001312203330002;g6-f6;0;0;13503;13191;235
17;2;2200333213000000211000111110001112001312203330002;d2-c2;0;0;13503;12350;841
18;3;2200333213000000211000111110001112013122003330002;f6-e6;0;0;13383;12350;120
19;3;2200333130000000211000111110001112013122003330002;c2-b2x;0;0;13383;12342;8
20;3;2300333100000000211000111110001112013122003330002;b2-b1x;0;0;13383;12317;25
21;2;2300333100000000211000111110031112013122003030002;b7-b6;0;0;13383;12218;99
22;2;2300333100000000011000121110031112013122003010002;c3-c4x;0;0;12816;12218;567
23;2;2300333100000000011000101110032112013122003010002;c4-c5x;1;0;11899;12218;917
24;2;2300333100000000011000101110030112013222003010002;c5-c6x;2;0;11523;12218;376
25;2;2300333100000000011000101110030112013022003020002;c6-c7x;3;0;11430;12218;93
26;3;2300333100000000011000101110030112013220003020002;e6-d6;3;0;11053;12218;377
27;3;3000333100000000011000101110030112013220003020002;b1-a1x;3;0;11053;12022;196
28;2;3000333100000001011000301110030112010220003020002;b6-b5;3;0;11053;11872;150
29;3;3000333100000001011000301110030112012200003020002;d6-c6;3;0;10159;11872;894
30;2;3000333100000001011000301110300112012200003020002;b5-a5;3;0;10159;11369;503
31;3;3000333100000001011000301110300112012200003200002;c7-b7;3;0;9986;11369;173
32;2;3000333100000001011003301110100112032200000200002;a7-a6;3;0;9986;9095;2274
33;2;3000333100000001011003301110100112022000000200002;c6-b6x;3;0;9955;9095;31
34;3;3000333100000001011003301110120112022000000000002;b7-b6;3;0;9791;9095;164
35;2;3000303100003001011003301110120112022000000000002;f1-f2;3;0;9791;7275;1820
36;3;3000303100003001011003301110120112002200000000002;a6-b6;3;0;9075;7275;716
37;2;3000303100000001011303301110120112002200000000002;f2-f3;3;0;9075;6181;1094
38;3;3000303100003001011103301120120110002200000000002;f5-f4;3;0;7681;6181;1394
39;2;3000303100003001011100331120120110002200000000002;a4-b4;3;0;7681;5887;294
40;3;3000333100001001011200331100120110002200000000002;f4-f3;3;0;6378;5887;1303
41;2;3000333100001001011200033110120110002200000000002;b4-c4;3;0;6378;5770;117
42;3;3000333100001001011200233110120110000200000000002;b6-b5;3;0;5760;5770;618
43;2;3000333100001001011200203110123110000200000000002;c4-c5;3;0;5760;5406;364
44;3;3000333100001001011200233110122110000000000000002;c6-c5;3;0;5530;5406;230
45;2;0300333100001001011200233110122110000000000000002;a1-b1;3;0;5530;5210;196
46;3;0300333100001001011200023311122110000000000000002;b4-c4;3;0;5411;5210;119
47;2;0300303100003001011100023321122111000000000000002;f1-f2;3;0;5411;5123;87
48;2;0300303100003001011100002332122111000000000000002;c4-d4x;4;0;5331;5123;80
49;3;0300303100003001011100002332102111002000000000002;b5-b6;4;0;5161;5123;170
50;2;0300303100000001011300002312102113002000100000002;f2-f3;4;0;5161;4707;416
51;3;0300303100000001011300002312100211302000100000002;c5-d5;4;0;4999;4707;162
52;2;0000303130000001011300002312100211302000100000002;b1-b2;4;0;4999;4628;79
53;2;0000303130000001011300002312100021102000100000002;d5-e5x;4;0;4972;4628;27
54;2;0000303130000001011300002312100002102000100000002;e5-f5x;5;0;4867;4628;105
55;2;0000303130000001011300002312100000202000100000002;f5-g5x;6;0;4524;4628;343
56;3;0000303130000001011300002312100000202000100000020;g7-f7;6;0;3619;4628;905
57;2;0000003130030001011300002312100000202000100000020;e1-e2;6;0;3619;3702;926
58;3;0000003130030001011300002312100000202000100000200;f7-e7;6;0;2895;3702;724
59;2;0000003100030003011300102312100000202000100000200;b2-b3;6;0;2895;2961;741
60;3;0000003100030003011300102312100000202000100002000;e7-d7;6;0;2315;2961;580
61;2;0000303100010003013300102012100000202000100002000;e4-e3;6;0;2315;2368;593
62;3;0000303100010003013300102012100000202020100000000;d7-d6;6;0;1851;2368;464
63;2;0000303100010030013300102012100000202020100000000;b3-a3;6;0;1851;1894;474
64;3;0000303100010030013300102012100000200220100000000;b6-c6;6;0;1744;1894;107
65;2;1000303300010000013300102012100000200220100000000;a3-a2x;6;0;1744;1878;16
66;3;1000303300010000013300102012102000200020100000000;c6-c5;6;0;1658;1878;86
67;2;1000303300010000013000102032102001200020100000000;f3-f4;6;0;1658;1795;83
68;3;1000303300010000013000102032120001200020100000000;c5-b5;6;0;1635;1795;23
