MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001112033010223300002;f7-f6;0;0;19665;20000;335
3;2;2200033220133000111000111110001112033010223300002;g2-f2;0;0;19665;18694;1306
4;3;2200033220133000111000111110001112233010223300000;g7-g6;0;0;18824;18694;841
5;2;2200033220133000111000111110001112203310223300000;a6-b6;0;0;18824;17948;746
6;3;2200033220133000111000111110011122003310223300000;g5-f5;0;0;16957;17948;1867
7;2;2200033220133000111000111110011122000331223300000;b6-c6;0;0;16957;17156;792
8;3;2200033220133000111000111110011122003312203300000;g6-f6;0;0;16752;17156;205
9;2;2200033220103000113000111110011112003312203300200;e2-e3;0;0;16752;17094;62
10;3;2200033220103000113000111110011112003312203302000;e7-d7;0;0;16683;17094;69
11;2;2200033220103000113000111110011112000331223302000;b6-c6;0;0;16683;16866;228
12;3;2200033220103000113000111110011112200331203302000;g6-g5;0;0;16362;16866;321
13;2;2200033220103000110000111310011112200331203302100;e3-e4;0;0;16362;15831;1035
14;3;2000033220103002110000111310011112200331203302100;b1-b2;0;0;16033;15831;329
15;3;2000033220103002110000111010011132200331203302100;e4-e5x;0;1;16033;14541;1290
16;3;2000033220103002110000111010011102200333203302100;e5-e6x;0;2;16033;14240;301
17;3;2000033220103002110000111010011102200330203302300;e6-e7x;0;3;16033;13825;415
18;2;2000033221103002110000111010013102200030203302300;c6-c5;0;3;16033;12695;1130
19;3;2000033221103000211000111010013102200030203302300;b3-c3;0;3;12826;12695;3207
20;2;2010033222103000111000131010010102200030203302300;c5-c4;0;3;12826;11891;804
21;3;2010033222103000111000131010010102200032003302300;f6-e6;0;3;12444;11891;382
22;3;2020033221103000311000101010010102200032003302300;c4-c3x;0;4;12444;11612;279
23;3;2010033223103000011000101010010102200032003302300;c3-c2x;0;4;12444;11419;193
24;3;2030033220103000011000101010010102200032003302300;c2-c1x;0;5;12444;11302;117
25;2;2030033220103000011000101010010102200032003323000;e7-d7;0;5;12444;10854;448
26;3;2030033220103000011000101010010122000032003323000;g5-f5;0;5;11501;10854;943
27;2;2030003220103000011300101010010122000032003323000;f1-f2;0;5;11501;10213;641
28;3;2030003022103000011300101010010122000032003323000;a2-b2;0;5;11066;10213;435
29;2;2030003022103000113000101010010122000032003323000;f3-e3;0;5;11066;9907;306
30;3;2030003022103000113000101010011220000032003323000;f5-e5;0;5;10714;9907;352
31;2;2030003022103000113000101010011220003032003023000;b7-b6;0;5;10714;9188;719
32;3;2030003022103000113000101010011220003320003023000;e6-d6;0;5;10395;9188;319
33;2;2030003022103001113000101010031220000320003023000;b6-b5;0;5;10395;8986;202
34;3;2030003002213001113000101010031220000320003023000;b2-c2;0;5;10107;8986;288
35;2;2032003002113001113000102010031220000330003020000;d7-d6;0;5;10107;8824;162
36;3;2032003002113001113000100210031220000330003020000;d4-e4;0;5;8182;8824;1925
37;2;2032003002113011130000100210031220000330003020000;e3-d3;0;5;8182;8445;379
38;3;2030003002213011110000103210031220000330003020000;d1-d2;0;5;7194;8445;988
39;2;2032003002113011130000102210031320000300003020000;d6-d5;0;5;7194;8311;134
40;3;2032003002113011132000102210031300000300003020000;e5-e4;0;5;7120;8311;74
41;3;2031003002313011122000103210031000000300003020000;d5-d4x;0;5;7120;8082;229
42;3;2033003002213011132000100210031000000300003020000;d4-d3x;0;6;7120;6465;1617
43;2;2033003002213011132000100210031000030300000020000;a7-a6;0;6;7120;5171;1294
44;3;2033003000221311132000100210031000030300000020000;c2-d2;0;6;5695;5171;1425
45;2;2033003000221311132000100210031000033000000020000;c6-b6;0;6;5695;4136;1035
