MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2000033220103302111000111110001110033010223300022;b1-b2;0;0;19671;20000;329
3;2;2000033220103302111000111110001110003310223300022;a6-b6;0;0;19671;18999;1001
4;3;0000033220103322111000111110001110003310223300022;a1-a2;0;0;18665;18999;1006
5;2;0000033220133022111000111110001110003310223300022;g2-f2;0;0;18665;17775;1224
6;3;0000033220133002211100111110001110003310223300022;a3-b3;0;0;17490;17775;1175
7;2;0000033221330002211100111110001110003310223300022;f2-e2;0;0;17490;17052;723
8;3;0000033022133002211100111110001110003310223300022;a2-b2;0;0;16599;17052;891
9;2;0020033022133002111100111110003110003010223300022;c6-c5;0;0;16599;16545;507
10;3;0002033022133002111100111110003110003010223300022;c1-d1;0;0;15891;16545;708
11;2;0002033221330002111100111110003110003010223300022;f2-e2;0;0;15891;14998;1547
12;3;0002033201330002111100211110013110003010223300022;b2-b3;0;0;14903;14998;988
13;2;0002033221330002111100111110033110003010223000022;b7-b6;0;0;14903;14535;463
14;3;0002033022133002111100111110033110003010223000022;a2-b2;0;0;13176;14535;1727
15;2;0202033022133001111100311110033110000010223000022;b6-b5;0;0;13176;13455;1080
16;3;0202033002213301111100311110033110000010223000022;b2-c2;0;0;11778;13455;1398
17;2;0222033001213301111100331110030110000010223000022;c5-c4;0;0;11778;12757;698
18;3;0222033001213301111100331110030110000012203000022;g6-f6;0;0;11344;12757;434
19;3;0212033001213301311100301110030110000012203000022;c4-c3x;0;0;11344;12001;756
20;2;0212033012133001311100301110030110000012203000022;g2-f2;0;0;11344;11278;723
21;3;0021233012133001311100301110030110000012203000022;b1-c1;0;0;10805;11278;539
22;2;0121233012133003311100301110000110000012203000022;b5-b4;0;0;10805;11145;133
23;3;0121233012133003311100301110000110000122003000022;f6-e6;0;0;10592;11145;213
24;3;0121233032133003311100001110000110000122003000022;b4-b3x;0;1;10592;11138;7
25;3;0321233032133000311100001110000110000122003000022;b3-b2x;0;2;10592;11106;32
26;3;0321233033133000011100001110000110000122003000022;c3-c2x;0;2;10592;11088;18
27;3;0331233030133000011100001110000110000122003000022;c2-c1x;0;2;10592;11064;24
28;2;3312330030133000011100001110000110000122003000022;g1-f1;0;2;10592;11045;19
29;2;3312330030113000011100001110000120000120003000022;e6-e5x;0;2;10446;11045;146
30;2;3312130030113000011100001210000100000120003000022;e5-e4x;0;2;10389;11045;57
31;3;3312130030113000011100001210000100000120203000002;f7-f6;0;2;10258;11045;131
32;2;3012130030113003011100001210000100000120203000002;b1-b2;0;2;10258;10489;556
33;3;3012130030113003011100001210000102000120003000002;f6-f5;0;2;9871;10489;387
34;2;3012130030113030011100001210000102000120003000002;b3-a3;0;2;9871;8391;2098
35;2;3012130030113030012100001010000102000120003000002;e4-e3x;1;2;9359;8391;512
36;2;3012130030123030010100001010000102000120003000002;e3-e2x;2;2;9211;8391;148
37;2;3012230030103030010100001010000102000120003000002;e2-e1x;3;2;8924;8391;287
38;2;3012230030101030010100001020000100000120003000002;f5-f4x;3;2;8838;8391;86
39;2;3012210030101030010200001000000100000120003000002;f4-f3x;3;2;8693;8391;145
40;2;3012210030102030010000001000000100000120003000002;f3-f2x;4;2;8371;8391;322
41;2;3012220030100030010000001000000100000120003000002;f2-f1x;5;2;6696;8391;1675
42;3;3012220030100030010000001000000100001200003000002;d6-c6;5;2;5356;8391;1340
43;2;3012220030100030010000001000000100001200000300002;a7-b7;5;2;5356;6712;1679
44;3;3012020030120030010000001000000100001200000300002;e1-e2;5;2;4284;6712;1072
45;2;3012020330120000010000001000000100001200000300002;a3-a2;5;2;4284;5369;1343
46;3;3010020330220000010000001000000100001210000300002;d1-d2;5;2;4141;5369;143
47;2;3010020330220000010000001000010100003210000000002;b7-b6;5;2;4141;4881;488
48;3;3010020330220000010000001000012100003010000000002;c6-c5;5;2;4048;4881;93
49;2;3010020033220000010000001000012100003010000000002;a2-b2;5;2;4048;4150;731
50;3;3010020332200000010000001000012100003010000000002;e2-d2;5;2;3975;4150;73
51;2;0010020332200030010000001000012100003010000000002;a1-a2;5;2;3975;3943;207
52;2;0020020330200030010000001000012100003010000000002;c2-c1x;6;2;3951;3943;24
53;3;0020020330000030020000001000012100003010000001002;d2-d3;6;2;3886;3943;65
54;2;0320020300000030020000001000012100003010000001002;b2-b1;6;2;3886;3896;47
55;2;0320020300000030000000002000012100003010000001002;d3-d4x;7;2;3880;3896;6
