MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0200033220103320111000111110001110033010223300022;a1-a2;0;0;19555;20000;445
3;2;0200033220103320111000111110031110033010223000022;b7-b6;0;0;19555;17758;2242
4;3;0200033022103320111000111110031110033010223000022;a2-b2;0;0;15922;17758;3633
5;2;0200003022103320111300111110031110033010223000022;f1-f2;0;0;15922;14894;2864
6;3;2000003022103320111300111110031110033010223000022;b1-a1;0;0;13266;14894;2656
7;2;2000003022100320111300111130031111033010223000022;f2-f3;0;0;13266;12840;2054
8;3;2000003022103320111300111110031112033010223000002;f7-f6;0;0;12634;12840;632
9;2;2000003022103321113000111110031112033010223000002;f3-e3;0;0;12634;10784;2056
10;3;2000003022103302111300111110031112033010223000002;a3-b3;0;0;11234;10784;1400
11;2;2000003022100302111300111130031111033010223000022;f2-f3;0;0;11234;9648;1136
12;3;2000003022100300211130111130031111033010223000022;b3-c3;0;0;10845;9648;389
13;2;2000003022100301211130311130031111030010223000022;b6-b5;0;0;10845;9375;273
14;3;2000003022101301211330311110031112030010223000002;f7-f6;0;0;10164;9375;681
15;2;2000000022101301211330311113031112030010223000002;g1-g2;0;0;10164;7499;1876
16;3;2000000022101301211330311113311120030010223000002;f5-e5;0;0;8639;7499;1525
17;2;2000000022101312113300311113311120030010223000002;g3-f3;0;0;8639;7448;51
18;2;2000000022101312113300311113111200030010223000002;e5-d5x;0;0;8636;7448;3
19;2;2000000022101312113300311113112000030010223000002;d5-c5x;1;0;8624;7448;12
20;2;2000000022101312113300311113120000030010223000002;c5-b5x;2;0;8575;7448;49
21;3;2000000002211312113300311113120000030010223000002;b2-c2;2;0;8420;7448;155
22;3;2000000002211321133000311113120000030010223000002;f3-e3x;2;1;8420;7437;11
23;3;2000000002211311330000311113120000030010223000002;e3-d3x;2;1;8420;7410;27
24;3;2000000002211313300000311113120000030010223000002;d3-c3x;2;2;8420;7394;16
25;3;2000000002211333000000311113120000030010223000002;c3-b3x;2;3;8420;7316;78
26;2;2000000002211033000030311113120000030010223000002;g2-g3;2;3;8420;7228;88
27;2;2000000002211033000030311113200000030010223000002;b5-a5x;3;3;7756;7228;664
28;3;2000000002211033000030311113200000030010223000020;g7-f7;3;3;6204;7228;1552
29;2;2000000302211003000030311113200000030010223000020;a3-a2;3;3;6204;6616;612
30;3;2000000300221103000030311113200000030010223000020;c2-d2;3;3;5906;6616;298
31;2;2000000330221103000030011113200000030010223000020;b4-b3;3;3;5906;6493;123
32;2;2000000330022103000030011113200000030010223000020;d2-e2x;4;3;5880;6493;26
33;2;2000000330002203000030011113200000030010223000020;e2-f2x;5;3;5714;6493;166
34;3;2000000330000203000230011113200000030010223000020;f2-f3;5;3;5375;6493;339
35;2;2000000330000203002300011113200000030010223000020;g3-f3;5;3;5375;6308;185
36;3;2000000330002003002300011113200000030010223000020;g2-f2;5;3;4299;6308;1076
37;2;2000000330002000302300011113200000030010223000020;b3-c3;5;3;4299;5416;892
38;3;0200000330002000302300011113200000030010223000020;a1-b1;5;3;4140;5416;159
39;2;0200000030002030302300011113200000030010223000020;a2-a3;5;3;4140;4332;1084
40;3;0000000020002033302300011113200000030010223000020;b1-b2;5;3;3976;4332;164
41;2;0000000020002003332300011113200000030010223000020;a3-b3;5;3;3976;4151;181
42;3;0000000020002003332300011113200000030012203000020;g6-f6;5;3;3748;4151;228
43;2;0000000020002003332300111130200000030012203000020;g4-f4;5;3;3748;3870;281
44;3;0000000020002003332300111130020000030012203000020;a5-b5;5;3;3676;3870;72
45;2;0000000020002003302300113130020100030012203000020;d3-d4;5;3;3676;3783;87
46;3;0000000020002003302300113130020120030010203000020;e6-e5;5;3;3577;3783;99
47;2;0000000020002000332300113130020120030010203000020;b3-c3;5;3;3577;3670;113
48;3;0000000020002000332300113130021200030010203000020;e5-d5;5;3;3420;3670;157
49;2;0000020020003000332300113100021200030010203000020;f4-f3;5;3;3420;3606;64
50;3;0000200020003000332300113100021200030010203000020;f1-e1;5;3;3363;3606;57
51;2;0000200020003000332300113100021200003010203000020;a6-b6;5;3;3363;3526;80
52;3;0000000020023000332300113100021200003010203000020;e1-e2;5;3;3213;3526;150
53;2;0000000020020000332300113130021200003010203000020;f2-f3;5;3;3213;3348;178
54;3;0000000020200000332300113130021200003010203000020;e2-d2;5;3;3061;3348;152
55;2;0000000020200000332301131300021200003010203000020;f4-e4;5;3;3061;3294;54
56;3;0000000020200000330301131200021230003010203000020;e3-e4;5;3;3057;3294;4
57;2;0000000020200000330001131230021230003010203000020;f3-f4;5;3;3057;3282;12
58;3;0000000020200000330001131230021232003010203000000;f7-f6;5;3;3048;3282;9
59;3;0000000020200000330001312300021232003010203000000;f4-e4x;5;4;3048;3264;18
60;3;0000000020200000330003123000021232003010203000000;e4-d4x;5;5;3048;2710;554
61;2;0000000020200000330003123000021232033010200000000;a7-a6;5;5;3048;2167;543
62;3;0000000020000000320003123000021332033020200001000;d2-d3;5;5;2721;2167;327
63;2;0000000020000000320003123300021302033020200001000;e5-e4;5;5;2721;1733;434
64;2;0000000020000000300003122300021302033030200002000;d3-d4x;6;5;2176;1733;545
65;3;0000000020000000320003123300021302033020200000000;d7-d6;6;5;1740;1733;436
66;2;0000000020000000320003123300213002033020200000000;d5-c5;6;5;1740;1429;304
67;3;0000000020000000320003123300213202033000200000000;d6-d5;6;5;1668;1429;72
68;2;0000000020000000320000312330213202033000200000000;a4-b4;6;5;1668;1143;286
69;3;0000000020000000320000312330021322033000200000000;a5-b5;6;5;1334;1143;334
70;2;0000000020000000320000312330021322003300200000000;a6-b6;6;5;1334;914;229
71;3;0000000020000000320000312330021322003302000000000;f6-e6;6;5;1067;914;267
72;2;0000000020000000320000312030021332003302000000200;e4-e5;6;5;1067;753;161
73;3;0000000020000000320000312030021332003302000000020;e7-f7;6;5;853;753;214
74;2;0000000020000000320000312030021332033002000000020;c6-b6;6;5;853;602;151
75;3;0000000020000000320000312030021332033002000000002;f7-g7;6;5;682;602;171
76;2;0000000020000000320000312030021332003002003000002;a6-a7;6;5;682;481;121
77;3;0000000020000000320000312030021332003002023000000;g7-g6;6;5;545;481;137
78;2;0000000020000000320000312030021332003002020300000;a7-b7;6;5;545;384;97
79;3;0000000020000000320000312030021332203002000300000;g6-g5;6;5;435;384;110
80;2;0000000020200000320000313030021032203002000300000;d5-d4;6;5;435;307;77
81;3;0000000020200000320000313330021022203000000300000;e6-e5;6;5;347;307;88
82;2;0000000020200000320000313330021022203000000030000;b7-c7;6;5;347;245;62
83;3;0000000020200000320000313330002122203000000030000;b5-c5;6;5;277;245;70
84;2;0000000020200000320003133300002122203000000030000;f4-e4;6;5;277;195;50
85;3;0000000020200000320003133300021222003000000030000;g5-f5;6;5;221;195;56
86;2;0000000020200000320003133300021222003300000000000;c7-c6;6;5;221;155;40
87;3;0000000020000000320003132300021322003320000000000;d2-d3;6;5;176;155;45
88;2;0000000020000000032003132300021322003320000000000;c3-d3;6;5;176;123;32
89;3;0000000020300000022003133300021222003300000000000;d6-d5;6;5;148;123;28
90;2;0000000020300000022003133300021222000330000000000;b6-c6;6;5;148;98;25
91;3;0000000020320000023003133200021202000330000000000;e5-e4;6;5;118;98;30
92;2;0000000020320000023000313320021202000330000000000;a4-b4;6;5;118;91;7
93;3;0000000020320000023000313320002122000330000000000;b5-c5;6;5;94;91;24
94;2;0000000020320000023000031332002122000330000000000;b4-c4;6;5;94;83;8
95;3;0000000020320000023020031330002122000330000000000;g4-g3;6;5;89;83;5
96;2;0000000020320000023020031300002123000330200000000;f4-f5;6;5;89;73;10
97;3;0000000020320000023020031300000212300330200000000;c5-d5;6;5;80;73;9
98;2;0003000020220000013020032300000312300300200000000;d6-d5;6;5;80;64;9
99;3;0003000020200000012020032300000332300301200000000;e2-e3;6;5;69;64;11
100;2;0003000020200000012020003230000332300301200000000;c4-d4;6;5;69;51;13
101;3;0003000022000000012020003230000332300301200000000;d2-c2;6;5;59;51;10
102;2;0003000022000000012020003200000333300301200000020;f4-f5;6;5;59;42;9
103;3;0003000022000000012020003200000333300301200000200;f7-e7;6;5;56;42;3
104;2;0003000022000000012020003200000333303001200000200;c6-b6;6;5;56;33;9
105;3;0003000020000000212020003200000333303001200000200;c2-c3;6;5;44;33;12
106;2;0003000020000000212020003200000333300301200000200;b6-c6;6;5;44;26;7
107;3;0003000020000000212020003200000333300301200002000;e7-d7;6;5;35;26;9
108;2;0003000020000000212020003200000333300001200032000;c6-c7;6;5;35;20;6
109;3;0003000020000000212200003200000333300001200032000;g3-f3;6;5;27;20;8
110;2;0003000020000000212200003200000333300301200002000;c7-c6;6;5;27;15;5
111;3;0003000020000000212200032000000333300301200002000;e4-d4;6;5;21;15;6
112;2;0003000020000000212200032000003333300001200002000;c6-c5;6;5;21;11;4
113;3;0003000020000000212200032030003332300001000002000;f6-f5;6;5;16;11;5
114;2;0003000020100000222200033030003032300001000002000;d5-d4;6;5;16;8;3
115;3;0003000020100000222200033030003032300021000000000;d7-d6;6;5;12;8;4
116;2;0003000020100000222200033033003032000021000000000;g5-g4;6;5;12;6;2
117;3;0003000020100000222000033023003033000021200000000;f3-f4;6;5;9;6;3
118;2;0003000022100000322000033023000033000021200000000;c5-c4;6;5;9;4;2
119;2;0003000022100000322000033002000033000021200000000;f4-g4x;6;5;7;4;2
120;3;0003000022100000322000033002000033000212000000000;f6-e6;6;5;5;4;2
121;2;0003000022100000322000033032000030000212000000000;f5-f4;6;5;5;3;1
122;3;0003000022100000322020033030000030000212000000000;g4-g3;6;5;3;3;2
123;2;0003000022100000322020033030000000000213000000200;e5-e6;6;5;3;2;1
124;3;0003000022100000322020033030000000000213000002000;e7-d7;6;5;2;2;1
125;2;0003000022100000322020033030000030000210000002000;e6-e5;6;5;2;1;1
126;3;0003000022100000322020033030000130000220000000000;d7-d6;6;5;1;1;1
127;2;0003000022100000322020033030001300000220000000000;e5-d5;6;5;1;0;1
128;2;0001000022200000332020033030001200000200000000000;d6-d5x;6;5;1;0;0
129;2;0002000022300000332020032030001000000200000000000;d5-d4x;7;5;0;0;1
