MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110233010223300020;g7-g6;0;0;19671;20000;329
3;2;2200033220103300111000111110031110233010223000020;b7-b6;0;0;19671;18627;1373
4;3;2200033220103300111000111110031110233012203000020;g6-f6;0;0;17202;18627;2469
5;2;2200003220103300111300111110031110233012203000020;f1-f2;0;0;17202;16790;1837
6;3;2200003220103300111300111110031110233012203000002;f7-g7;0;0;16191;16790;1011
7;2;2200003220103301111300311110031110230012203000002;b6-b5;0;0;16191;14751;2039
8;3;2000003220103302111300111110031110233012203000002;b1-b2;0;0;14112;14751;2079
9;2;2000003220100302111300111130031111233012203000002;f2-f3;0;0;14112;13960;791
10;3;2000003220100302111300111130311112033012203000002;g5-f5;0;0;13462;13960;650
11;2;2000003220100302111000111130311113033012203000022;f3-f4;0;0;13462;13831;129
12;3;2000003220100302111000111130311113033122003000022;f6-e6;0;0;13313;13831;149
13;2;2200003220100301111000111130331113030122003000022;b6-b5;0;0;13313;13572;259
14;3;2200003220100301111000111130331113031220003000022;e6-d6;0;0;12999;13572;314
15;2;2200003220100301111001111300331113031220003000022;f4-e4;0;0;12999;13264;308
16;2;2200003220100301111001111300331113012200003000022;d6-c6x;0;0;12993;13264;6
17;3;2000003220100302111001111300311113013200003200022;b1-b2;0;0;12974;13264;19
18;3;2000003220100302111001113000311113013200003200022;e4-d4x;0;1;12974;13259;5
19;3;2000003220100302111001130000311113013200003200022;d4-c4x;0;2;12974;13249;10
20;3;2000003220100302111001300000311113013200003200022;c4-b4x;0;3;12974;13239;10
21;2;2000003220100302111001300000311110013200303200022;f5-f6;0;3;12974;13217;22
22;2;2000003220100302111001300000311110032000303200022;c6-b6x;1;3;12958;13217;16
23;2;2000003220100302111001300000311110020000303200022;b6-a6x;1;3;12934;13217;24
24;2;2000003220100302111001300000311110020000302000022;b7-a7x;1;3;12888;13217;46
25;3;2000003200100302111001200000331110021000302000022;b2-b3;1;3;12813;13217;75
26;3;2000003200100302111001200000331110021000002000032;f6-f7x;1;3;12813;13146;71
27;2;2000003200100302111001200000033111021000002000032;a5-b5;1;3;12813;12151;995
28;3;2000003200100302111001200000033111002100002000032;a6-b6;1;3;12150;12151;663
29;3;2000003200100302111001200000033111002100002000003;f7-g7x;1;3;12150;10529;1622
30;2;2000003200100302111001200000030111002300002010003;c5-c6;1;3;12150;9842;687
31;3;2000003200100302111001200000030111000230002010003;b6-c6;1;3;9719;9842;2431
32;2;2000003200100302111001201000030311000200002010003;d6-d5;1;3;9719;9549;293
33;3;2000003200100300111001201000020311003200002010003;b3-b4;1;3;7775;9549;1944
34;2;2001003200100300111001203000020011003200002010003;d5-d4;1;3;7775;9384;165
35;3;2001003200100300111001003000020011002200002310003;b4-b5;1;3;7746;9384;29
36;3;2001003200100300131001000000020011002200002310003;d4-d3x;1;4;7746;9376;8
37;2;2001003200100300131001200000020011003200002010003;b7-b6;1;4;7746;9345;31
38;3;2001003200100300131001200000002011003200002010003;b5-c5;1;4;7677;9345;69
39;3;2001003200300300101001200000002011003200002010003;d3-d2x;1;5;7677;9226;119
40;3;2003003200000300101001200000002011003200002010003;d2-d1x;1;6;7677;7380;1846
41;2;2003003200000300101001200000032011000200002010003;b6-b5;1;6;7677;5903;1477
42;3;2003003200000300101001200000320011000200002010003;c5-b5;1;6;7306;5903;371
43;2;2003003200000310101003200000020011000200002010003;a5-a4;1;6;7306;5791;112
44;3;0003003200000320101001200000320011000200002010003;a1-a2;1;6;6920;5791;386
45;2;0003003200000320101001200000032011000200002010003;a5-b5;1;6;6920;5633;158
46;2;0003003200000320101002000000032011000200002010003;b4-a4x;2;6;5828;5633;1092
47;3;0003003200000320101002000000320011000200002010003;c5-b5;2;6;4662;5633;1166
48;2;0003003200003020101002000000320011000200002010003;g2-f2;2;6;4662;5228;405
49;2;0003003200003020101002000000320011000000002020003;c6-c7x;3;6;4458;5228;204
50;3;0003003200003002101002000000320011000000002020003;a3-b3;3;6;3566;5228;892
51;2;0003003200003002101002000000032011000000002020003;a5-b5;3;6;3566;4182;1046
52;3;0003003200003002101000000000232011000000002020003;a4-a5;3;6;2852;4182;714
53;2;0003033200000002101000000000232011000000002020003;f2-f1;3;6;2852;3768;414
54;3;0003033000000022101000000000232011000000002020003;a2-a3;3;6;2828;3768;24
