MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2000033220103302111000111110001110033010223300022;b1-b2;0;0;19588;20000;412
3;2;2000033220103302111000111110001110003310223300022;a6-b6;0;0;19588;18707;1293
4;3;2000033200103302111000211110011110003310223300022;b2-b3;0;0;18378;18707;1210
5;2;2000033220103302111000111110031110003310223000022;b7-b6;0;0;18378;18564;143
6;3;2000033220103300211100111110031110003310223000022;b3-c3;0;0;17571;18564;807
7;2;2000033220133000211100111110031110003310223000022;g2-f2;0;0;17571;14851;3713
8;3;2000033220133000021110111110031110003310223000022;c3-d3;0;0;16457;14851;1114
9;2;2000033220133000121110111110033110003010223000022;c6-c5;0;0;16457;14479;372
10;3;2000033200133002121110111110033110003010223000022;b2-b3;0;0;14989;14479;1468
11;2;2000033220133001121110311110033110000010223000022;b6-b5;0;0;14989;14119;360
12;3;0000033220133021121110311110033110000010223000022;a1-a2;0;0;13196;14119;1793
13;2;0000033221330021121110311110033110000010223000022;f2-e2;0;0;13196;13773;346
14;2;0000033221330002112110311110033110000010223000022;a3-b3x;1;0;12966;13773;230
15;3;0000033201330002112110211110033110003010223000022;b2-b3;1;0;12409;13773;557
16;2;0000033213300002112110211110033110003010223000022;e2-d2;1;0;12409;13088;685
17;2;0000033213300000211210211110033110003010223000022;b3-c3x;2;0;12146;13088;263
18;2;0000033213300000021120211110033110003010223000022;c3-d3x;3;0;11547;13088;599
19;3;0000033213300000021120211110033110203010223000020;g7-g6;3;0;9237;13088;2310
20;2;0000033213300002021120311110033110200010223000020;b6-b5;3;0;9237;10470;2618
21;3;0000033213300202021100311110033110200010223000020;g3-g2;3;0;7389;10470;1848
22;2;0000330213300202021100311110033110200010223000020;g1-f1;3;0;7389;8375;2095
23;3;0000330213300202002110311110033110200010223000020;d3-e3;3;0;6907;8375;482
24;3;0000330133000202002110311110033110200010223000020;d2-c2x;3;0;6907;8105;270
25;3;0000330330000202002110311110033110200010223000020;c2-b2x;3;1;6907;8101;4
26;2;0000330330000202002110031111033110200010223000020;b4-c4;3;1;6907;8067;34
27;2;0000330330000202000210031111033110200010223000020;e3-f3x;4;1;6900;8067;7
28;2;0000330330000202000020031111033110200010223000020;f3-g3x;5;1;6875;8067;25
29;3;0000330330000202000200031111033110200010223000020;g3-f3;5;1;6755;8067;120
30;2;0000330330000202000200031111003311200010223000020;b5-c5;5;1;6755;7931;136
31;3;0000330330000202000200031111033112000010223000020;g5-f5;5;1;6721;7931;34
32;3;0000330330000202000200003111033112000010223000020;c4-d4x;5;2;6721;7903;28
33;3;0000330330000202000200000311033112000010223000020;d4-e4x;5;3;6721;7868;35
34;3;0000330330000202000200000031033112000010223000020;e4-f4x;5;4;6721;7843;25
35;3;0000330330000202000200000003033112000010223000020;f4-g4x;5;5;6721;7826;17
36;2;0000330330000202000200000003003311200010223000020;b5-c5;5;5;6721;7692;134
