MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2000033220103302111000111110001110033010223300022;b1-b2;0;0;19571;20000;429
3;2;2000033220103302111000111110001110003310223300022;a6-b6;0;0;19571;18943;1057
4;3;2000033200103302111000211110011110003310223300022;b2-b3;0;0;18167;18943;1404
5;2;2000033220103302111000111110031110003310223000022;b7-b6;0;0;18167;18776;167
6;3;2000033220103300211100111110031110003310223000022;b3-c3;0;0;17468;18776;699
7;2;2000330220103300211100111110031110003310223000022;g1-f1;0;0;17468;15019;3757
8;3;2000330220103300011100121110031110003110223030022;c3-c4;0;0;16589;15019;879
9;2;2000330220103300011100121110031110003110223003022;c7-d7;0;0;16589;14684;335
10;3;2000330220103300011100101110032110003110223013022;c4-c5;0;0;16244;14684;345
11;2;2001330220103300011100101110032110003130223010022;d7-d6;0;0;16244;14436;248
12;2;2001330220103300011100101110030110003230223010022;c5-c6x;1;0;16210;14436;34
13;2;2001330220103300011100101110030110003030223020022;c6-c7x;2;0;16091;14436;119
14;3;2001330220103300011100101110030110003030223002022;c7-d7;2;0;15742;14436;349
15;2;2001330220103300011100101110030110003300223002022;d6-c6;2;0;15742;13996;440
16;3;2001330220103300011100101110030110003320223000022;d7-d6;2;0;13753;13996;1989
17;2;2001330220103300011100101110030110000332223000022;b6-c6;2;0;13753;13331;665
18;3;2001330220103300011100101110030110003322203000022;g6-f6;2;0;12550;13331;1203
19;2;2001330220103300011100101110030110033322200000022;a7-a6;2;0;12550;10664;2667
20;2;2001330220103300011100101110030210033302200000022;d6-d5x;3;0;11245;10664;1305
21;2;2001330220103300011100102110030010033302200000022;d5-d4x;4;0;10305;10664;940
22;2;2001330220103300021100100110030010033302200000022;d4-d3x;5;0;10016;10664;289
23;2;2001330220203300001100100110030010033302200000022;d3-d2x;6;0;9887;10664;129
24;2;2002330220003300001100100110030010033302200000022;d2-d1x;7;0;9820;10664;67
