MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110233010223300020;g7-g6;0;0;19692;20000;308
3;2;2200003220103300111300111110001110233010223300020;f1-f2;0;0;19692;18680;1320
4;3;2200003022103300111300111110001110233010223300020;a2-b2;0;0;18845;18680;847
5;2;2200003022103301113000111110001110233010223300020;f3-e3;0;0;18845;17870;810
6;3;2200003022103301113000111112001110233010203300020;g6-g5;0;0;15075;17870;3770
7;2;2200003022103311130000111112001110233010203300020;e3-d3;0;0;15075;15174;2696
8;3;2200003022103311130001111120001110233010203300020;g4-f4;0;0;14480;15174;595
9;3;2200003022103311300001111120001110233010203300020;d3-c3x;0;1;14480;15167;7
10;3;2200003022103313000001111120001110233010203300020;c3-b3x;0;2;14480;15082;85
11;3;2200003022103330000001111120001110233010203300020;b3-a3x;0;3;14480;14821;261
12;2;2200030022103330000001111120001110233010203300020;g1-f1;0;3;14480;13137;1684
13;3;2200030022103330000001111120001112033010203300020;g5-f5;0;3;11583;13137;2897
14;2;2200030022103330000001111120301112033010200300020;a7-a6;0;3;11583;10509;2628
15;2;2200030022103330000001111200301112033010200300020;f4-e4x;1;3;9980;10509;1603
16;2;2200030022103330000001112000301112033010200300020;e4-d4x;2;3;8926;10509;1054
17;3;2200030022103330000001112000311120033010200300020;f5-e5;2;3;7776;10509;1150
18;2;2200030022103330000001112000031112033010200300020;a5-b5;2;3;7776;10423;86
19;2;2200030022103330000001120000031112033010200300020;d4-c4x;3;3;7683;10423;93
20;2;2200030022103330000001200000031112033010200300020;c4-b4x;4;3;7597;10423;86
21;3;2200030022103330000001200000311120033010200300020;f5-e5;4;3;7518;10423;79
22;2;2200030022103332000001100000331120033010200000020;b7-b6;4;3;7518;10389;34
23;2;2200030022103320000001100000331120033010200000020;b3-a3x;4;3;7453;10389;65
24;3;2200030022103300000002100000131120033010203000020;a3-a4;4;3;7376;10389;77
25;2;2200030022103000000032100000131120033010203000020;g2-g3;4;3;7376;10253;136
26;2;2200030022103000000032100000311200033010203000020;e5-d5x;5;3;7341;10253;35
27;2;2200030022103000000032100000112000033010203000020;d5-c5x;5;3;7302;10253;39
28;2;2200030022103000000032100000120000033010203000020;c5-b5x;6;3;7272;10253;30
29;2;2200030022103000000032100000200000033010203000020;b5-a5x;7;3;7261;10253;11
