MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001112033010223300002;f7-f6;0;0;19688;20000;312
3;2;2200033220133000111000111110001112033010223300002;g2-f2;0;0;19688;18652;1348
4;3;2200033220133000111100111120001112033010023300002;f6-f5;0;0;18912;18652;776
5;2;2200003220133000111300111110001112033010223300002;f1-f2;0;0;18912;17914;738
6;3;2000003220133002111300111110001112033010223300002;b1-b2;0;0;16514;17914;2398
7;2;2000003221330002111300111110001112033010223300002;f2-e2;0;0;16514;17200;714
8;3;2000003022133002111300111110001112033010223300002;a2-b2;0;0;16007;17200;507
9;2;2000003022133021113000111110001112033010223300002;f3-e3;0;0;16007;16532;668
10;3;2000003022133021113100111120001112033010023300002;f6-f5;0;0;15536;16532;471
11;2;2000003022130021113300111110001112033010223300002;f2-f3;0;0;15536;15582;950
12;3;2000003022130002111330111110001112033010223300002;a3-b3;0;0;15030;15582;506
13;2;2000003022130002111030111130001111033010223300022;f3-f4;0;0;15030;15011;571
14;3;2000003022130000211130111130001111033010223300022;b3-c3;0;0;14868;15011;162
15;2;2000003022130002111300111130001111033010223300022;g3-f3;0;0;14868;14584;427
16;3;2000003022133002111300111110001112033010223300002;f7-f6;0;0;14658;14584;210
17;2;2000003221330002111300111110001112033010223300002;f2-e2;0;0;14658;13834;750
18;3;2000003201330002111300211110011112033010223300002;b2-b3;0;0;14217;13834;441
19;2;2000003201330021113000211110011112033010223300002;f3-e3;0;0;14217;12516;1318
20;3;2000003201330021113100211120011112033010023300002;f6-f5;0;0;13136;12516;1081
21;2;2000003213300021113100211120011112033010023300002;e2-d2;0;0;13136;11836;680
22;3;2000003213300021113100211120111120033010023300002;f5-e5;0;0;12218;11836;918
23;3;2000003133000021113100211120111120033010023300002;d2-c2x;0;0;12218;11655;181
24;3;2000003330000021113100211120111120033010023300002;c2-b2x;0;1;12218;11583;72
25;2;2000003330000021110100211320111110033012023300002;e3-e4;0;1;12218;11364;219
26;3;0200003330000021110100211320111110033012023300002;a1-b1;0;1;12016;11364;202
27;3;0300003310000022110100111320131110033012023000002;b7-b6x;0;1;12016;11320;44
28;2;0300003010000032110102111320131110033012023000002;a2-a3;0;1;12016;11065;255
29;3;0300003010000032113102111120131120033010023000002;e6-e5;0;1;10604;11065;1412
30;2;0000003030000031113102211120111120033010023300002;b1-b2;0;1;10604;10670;395
31;2;0000003030000031113102211120111200033010023300002;e5-d5x;1;1;10006;10670;598
32;2;0000003030000031113102211120112000033010023300002;d5-c5x;2;1;9364;10670;642
33;2;0000003030000031113102211120120000033010023300002;c5-b5x;3;1;9262;10670;102
34;2;0000003030000031113102211120200000033010023300002;b5-a5x;4;1;9180;10670;82
35;3;0000003030000031113102211120020000033010023300002;a5-b5;4;1;8752;10670;428
36;2;0300003010000032113102211120030000033010023000002;b7-b6;4;1;8752;8535;2135
37;3;0300003310000022113100211120030000033010023000002;a4-a3;4;1;7992;8535;760
38;2;0300003031000022113100211120030000033010023000002;a2-b2;4;1;7992;8166;369
39;3;0300003031000022113100021112030000033010023000002;b4-c4;4;1;7290;8166;702
40;2;0300003031000022113100321112030000030010023000002;b6-b5;4;1;7290;7091;1075
41;3;0310003031000022213100301112030000030010023000002;c4-c3;4;1;6835;7091;455
42;2;0010003031000023213100201112030000033010023000002;b1-b2;4;1;6835;6074;1017
43;2;0010003032000023013100201112030000033010023000002;c3-c2x;5;1;6692;6074;143
44;2;0020003030000023013100201112030000033010023000002;c2-c1x;6;1;6247;6074;445
45;3;0020003030000023013100211120030000033010023000002;g4-f4;6;1;4997;6074;1250
46;3;0020003030000030013100211120030000033010023000002;b3-a3x;6;1;4997;5308;766
47;2;0020003030000030013100211120003000033010023000002;b5-c5;6;1;4997;4246;1062
48;3;0020003030001030013200211100003000033010023000002;f4-f3;6;1;4000;4246;997
49;2;0020003030001003013200211100003000033010023000002;a3-b3;6;1;4000;3396;850
50;3;0020013030002003013000211100003000033010023000002;f3-f2;6;1;3631;3396;369
51;2;0020130030002003013000211100003000033010023000002;g1-f1;6;1;3631;3379;17
52;2;0020120030000003013000211100003000033010023000002;f2-f1x;6;1;3404;3379;227
53;3;0320120030000002013000011100003000033010023000002;b4-b3;6;1;3167;3379;237
54;2;0032120030000002013000011100003000033010023000002;b1-c1;6;1;3167;3342;37
55;3;0332120020000000013000011100003000033010023000002;b3-b2;6;1;2756;3342;411
56;2;0033212020000000013000011100003000033010023000002;b1-c1;6;1;2756;3311;31
57;3;0033012020020000013000011100003000033010023000002;e1-e2;6;1;2460;3311;296
58;2;0030012020320000013000011100003000033010023000002;d1-d2;6;1;2460;2648;663
59;3;0030012002320000013000011100003000033010023000002;b2-c2;6;1;1967;2648;493
60;2;0000012003320000213000011100003000033010023000002;c1-c2;6;1;1967;2291;357
61;3;0000010003320200213000011100003000033010023000002;g1-g2;6;1;1644;2291;323
62;2;0000010003320200213000011100033000030010023000002;b6-b5;6;1;1644;1832;459
63;3;0000010003322000213000011100033000030010023000002;g2-f2;6;1;1482;1832;162
64;2;0000010003322002130000011100033000030010023000002;e3-d3;6;1;1482;1828;4
65;2;0000020003320002130000011100033000030010023000002;f2-f1x;7;1;1480;1828;2
