MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0220033220103300111000111110001110033010223300022;a1-b1;0;0;19663;20000;337
3;2;0220033220133000111000111110001110033010223300022;g2-f2;0;0;19663;16640;3360
4;3;0220033220133000111000111110001112033010223300002;f7-f6;0;0;17506;16640;2157
5;2;0220033220133000111000111110001112003310223300002;a6-b6;0;0;17506;15226;1414
6;3;2200033220133000111000111110001112003310223300002;c1-b1;0;0;15953;15226;1553
7;2;2200033220133000111000111110001112000331223300002;b6-c6;0;0;15953;13570;1656
8;3;2200033220133000111000111110001112003312203300002;g6-f6;0;0;15481;13570;472
9;2;2200033220103000113000111110001112003311203300202;e2-e3;0;0;15481;12798;772
10;3;2200033220103000113000111110001112003311203302002;e7-d7;0;0;15198;12798;283
11;2;2200033220103000113000111110001112000331123302002;b6-c6;0;0;15198;11993;805
12;3;2200033220103000113000111110001112200331123302000;g7-g6;0;0;15020;11993;178
13;2;2200033221103000113000111110003112200031123302000;c6-c5;0;0;15020;11513;480
14;3;2201033221103000113000111110003312200021123300000;d7-d6;0;0;15013;11513;7
15;3;2201033221103000113000111110000331200021123300000;c5-d5x;0;0;15013;11492;21
16;3;2201033221103000113000111110000033100021123300000;d5-e5x;0;0;15013;11423;69
17;2;2201033221130000113000111110000033100021123300000;f2-e2;0;0;15013;11126;297
18;3;2201033221130000113000111110000233100001123300000;d6-d5;0;0;14916;11126;97
19;3;2201033211300000113000111110000233100001123300000;e2-d2x;0;0;14916;11125;1
20;3;2201033113000000113000111110000233100001123300000;d2-c2x;0;0;14916;11124;1
21;3;2201033130000000113000111110000233100001123300000;c2-b2x;0;1;14916;11120;4
22;3;2301033100000000113000111110000233100001123300000;b2-b1x;0;1;14916;11118;2
23;3;3001033100000000113000111110000233100001123300000;b1-a1x;0;1;14916;11117;1
24;2;3001033100000001130000111110000233100001123300000;e3-d3;0;1;14916;11113;4
25;3;3001033100300001110000112110000033100001123300000;d5-d4;0;1;14829;11113;87
26;3;3001033100300001110000112110000003300001123300000;e5-f5x;0;2;14829;11100;13
27;2;3001033103000001110000112110000003300001123300000;d2-c2;0;2;14829;11068;32
28;3;3001033103100001120000110110000003300001123300000;d4-d3;0;2;13708;11068;1121
29;2;3001033100100001320000110110001003300001123300000;c2-c3;0;2;13708;11040;28
30;3;3001033100100013200000110110001003300001123300000;d3-c3;0;2;13161;11040;547
31;2;3001033100100010200000310110011003300001123300000;b3-b4;0;2;13161;11019;21
32;3;3001033100100012000000310110011003300001123300000;c3-b3;0;2;12829;11019;332
33;2;0001033300100012000001310110011003300001123300000;a1-a2;0;2;12829;10955;64
34;3;0001033300100012000001310110011003300011203300000;g6-f6;0;2;12309;10955;520
35;2;0001033300100012000001310113011003000011203300000;g5-g4;0;2;12309;10309;646
36;3;0001033300100012000101310133011002000011003300000;f6-f5;0;2;11919;10309;390
37;2;0001030300100312000101310133011002000011003300000;g1-g2;0;2;11919;9949;360
38;3;0001030300100310000101210133031002001011003300000;b3-b4;0;2;11496;9949;423
39;2;0001030300100310000101210133003102001011003300000;b5-c5;0;2;11496;9713;236
40;3;0001030300100310000101010133023102001011003300000;b4-b5;0;2;11027;9713;469
41;2;0001030300100310000101210133013102003011003000000;b7-b6;0;2;11027;9667;46
42;3;0001030300101310000301210123013100003011003000000;f5-f4;0;2;10844;9667;183
43;2;0001030300101310000301211230013100003011003000000;g4-f4;0;2;10844;9356;311
44;3;0001030300101310002301211030013100003011003000000;e4-e3;0;2;10737;9356;107
45;2;0001030300101310002301211300013100003011003000000;f4-e4;0;2;10737;9135;221
46;3;0001030300101310000301211200013130003011003000000;e3-e4;0;2;10664;9135;73
47;2;0001000300103310000101211230013130003011003000000;f1-f2;0;2;10664;9014;121
48;3;0001000300103310000101211030013120003013003000100;e4-e5;0;2;10599;9014;65
49;2;0001000300103310000101211300013120003013003000100;f4-e4;0;2;10599;8803;211
50;3;0001000300103310000101011300023120001013003300100;b4-b5;0;2;10565;8803;34
51;3;0001000300103310000101011000023130001012003300300;e4-e5x;0;3;10565;8774;29
52;2;0001000300103310000101211000013130003012003000300;b7-b6;0;3;10565;8738;36
53;3;0001000300103310000101211000013130003120003000300;e6-d6;0;3;10527;8738;38
54;2;0001000000103330000101211000113130003120003000300;a2-a3;0;3;10527;8605;133
55;3;0001000000103330000101011000123130001120003300300;b4-b5;0;3;10481;8605;46
56;3;0001000000103330000101011000231300001120003300300;e5-d5x;0;4;10481;8571;34
57;3;0001000000103330000101011000313000001120003300300;d5-c5x;0;4;10481;8529;42
58;2;0001000000103330000101011000031300001120003300300;a5-b5;0;4;10481;8485;44
59;2;0001000000103330000101011000001300003120003100300;b4-b5;0;4;10433;8485;48
60;3;0001000000103330000101011000001300031200003100300;d6-c6;0;4;10416;8485;17
61;2;0001000000103300000103011000101300031200003100300;a3-a4;0;4;10416;8469;16
62;2;0001000000103300000103011000101300012000003100300;c6-b6x;0;4;10363;8469;53
63;3;0001000000103300000103011000101300012000003100300;d6-c6;0;4;10324;8469;39
64;2;0001000000103300000103011000101300012003003100000;e7-e6;0;4;10324;8469;0
65;3;0001000000103300000103011000101300012003003100000;d6-c6;0;4;10324;8469;0
66;2;0001000000100300000303011010101300012003003100000;f2-f3;0;4;10324;8469;0
67;2;0001000000100300000303011010101300020003003100000;b6-a6x;1;4;10324;8469;0
68;3;0001000000100300000303011010101300020003003100000;d6-c6;1;4;10096;8469;228
69;2;0001000000103000000303011010101300020003003100000;g2-f2;1;4;10096;7897;572
70;3;0001000000103000000303011010101300002003003100000;a6-b6;1;4;9906;7897;190
71;2;0001000000103000000300311010101300002003003100000;a4-b4;1;4;9906;7079;818
72;3;0001000000103000000300311010101300000203003100000;b6-c6;1;4;9565;7079;341
73;2;0001000000103000000300011010131300000203003100000;b4-b5;1;4;9565;5868;1211
74;3;0001000000103000100300011010132300000003003100000;c6-c5;1;4;9076;5868;489
75;2;0001000000100000100300011030132301000003003100000;f2-f3;1;4;9076;5601;267
76;3;0001000000100000100300011030132301000003003100000;c6-b6;1;4;9039;5601;37
77;2;0001000000100000100300011030132301000000303100000;e6-f6;1;4;9039;5492;109
78;3;0001000000100000100300011030132301000000303100000;d6-c6;1;4;9002;5492;37
79;2;0001000000100000103000011030132301000000303100000;f3-e3;1;4;9002;5461;31
80;3;0001000000100000103000011030132301000000303100000;b6-a6x;1;4;9002;5461;0
81;2;0001000000100000103000011000132303000000103100030;f4-f5;1;4;9002;5439;22
82;3;0001000001100000103000021000130303000000103100030;c5-c4;1;4;9002;5439;0
83;3;0001000001100000103000021000300303000000103100030;b5-a5x;1;5;9002;5222;217
84;2;0001000001100000103000021000303003000000103100030;d5-c5;1;5;9002;5057;165
85;3;0011000001100000203000031000300003000000103100030;c5-c4;1;5;8974;5057;28
86;2;0011000001100000230000031000300003000000103100030;e3-d3;1;5;8974;4705;352
87;3;0011000001100000230000003100300003000000103100030;c4-d4;1;5;8861;4705;113
88;3;0011000001300000230000000100300003000000103100030;d4-d3x;1;6;8861;4658;47
89;3;0013000001300000200000000100300003000000103100030;d3-d2x;1;7;8861;4642;16
