MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0200033220103320111000111110001110033010223300022;a1-a2;0;0;19647;20000;353
3;2;0200003220103320111300111110001110033010223300022;f1-f2;0;0;19647;17820;2180
4;3;0200003022103320111300111110001110033010223300022;a2-b2;0;0;18399;17820;1248
5;2;0200003022103320111300111110031110033010223000022;b7-b6;0;0;18399;16780;1040
6;3;2000003022103320111300111110031110033010223000022;b1-a1;0;0;16310;16780;2089
7;2;2000003022103321113000111110031110033010223000022;f3-e3;0;0;16310;14703;2077
8;3;2000003022103302111300111110031110033010223000022;a3-b3;0;0;14172;14703;2138
9;2;2200003022103301111300311110031110030010223000022;b6-b5;0;0;14172;14017;686
10;3;2200003002213301111300311110031110030010223000022;b2-c2;0;0;12132;14017;2040
11;2;2200003012213303111300311110001110030010223000022;b5-b4;0;0;12132;12830;1187
12;3;2000003022213301111300311110031110030010223000022;b1-b2;0;0;10923;12830;1209
13;2;2000003222133001111300311110031110030010223000022;g2-f2;0;0;10923;11576;1254
14;3;2000003222133001111300311110031110230010223000020;g7-g6;0;0;8738;11576;2185
15;3;2000003221330001111300311110031110230010223000020;f2-e2x;0;0;8738;9260;2316
16;3;2000003213300001111300311110031110230010223000020;e2-d2x;0;0;8738;7407;1853
17;3;2000003133000001111300311110031110230010223000020;d2-c2x;0;0;8738;6611;796
18;3;2000003330000001111300311110031110230010223000020;c2-b2x;0;1;8738;6190;421
19;3;3000003030000001111300311110031110230010223000020;a2-a1x;0;1;8738;5982;208
20;2;3000003030000001111300031111031110230010223000020;b4-c4;0;1;8738;5806;176
21;3;3000003030000001111310031112031110230010203000020;g6-g5;0;1;8290;5806;448
22;3;3000003030000001111310003111031110230010203000020;c4-d4x;0;1;8290;5698;108
23;3;3000003030000001111310000311031110230010203000020;d4-e4x;0;2;8290;5602;96
24;2;3000003030000001111010000331031111230010203000020;f3-f4;0;2;8290;5526;76
25;3;3000003030000001111310000311031112230010203000000;f7-f6;0;2;8239;5526;51
26;3;3000003030000001111310000031031112230010203000000;e4-f4x;0;3;8239;5486;40
27;3;3000003030000001111310000003031112230010203000000;f4-g4x;0;4;8239;5478;8
28;3;3000003030000001111310000003003111230010203000000;b5-c5x;0;4;8239;5472;6
29;3;3000003030000001111310000003000311130010203000000;c5-d5x;0;4;8239;5468;4
30;3;3000003030000001111310000003000031130010203000000;d5-e5x;0;5;8239;5463;5
31;3;3000003030000001111310000003000003130010203000000;e5-f5x;0;6;8239;5459;4
32;3;3000003030000001111310000003000000330010203000000;f5-g5x;0;7;8239;5459;0
