MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001112033010223300002;f7-f6;0;0;19553;20000;447
3;2;2200033220133000111000111110001112033010223300002;g2-f2;0;0;19553;18376;1624
4;3;2000033220133002111000111110001112033010223300002;b1-b2;0;0;18504;18376;1049
5;2;2000033220133002111000111110001112003310223300002;a6-b6;0;0;18504;17378;998
6;3;2000033022133002111000111110001112003310223300002;a2-b2;0;0;17459;17378;1045
7;2;2000033221330002111000111110001112003310223300002;f2-e2;0;0;17459;16460;918
8;3;2000033201330002111000211110011112003310223300002;b2-b3;0;0;16380;16460;1079
9;2;2000033221330002111000111110031112003310223000002;b7-b6;0;0;16380;14812;1648
10;3;2000033221330002111000111110031112203310223000000;g7-g6;0;0;13103;14812;3277
11;3;2000033213300002111000111110031112203310223000000;e2-d2x;0;0;13103;11849;2963
12;2;2000033213000002131000111110031112203310223001000;d2-d3;0;0;13103;9479;2370
13;3;2000033213000002131000111110031112003310223001002;g5-g6;0;0;10482;9479;2621
14;3;2000033130000002131000111110031112003310223001002;c2-b2x;0;0;10482;8558;921
15;3;2000033300000002131000111110031112003310223001002;b2-a2x;0;1;10482;8104;454
16;3;3000033000000002131000111110031112003310223001002;a2-a1x;0;1;10482;7881;223
17;3;3000033000000002101000113110031112003310223001002;d3-d4x;0;2;10482;7802;79
18;3;3000033000000002101000110110031312003310223001002;d4-d5x;0;3;10482;7747;55
19;3;3000033000000002101000110110031012003330223001002;d5-d6x;0;4;10482;7729;18
20;3;3000033000000002101000110110031012003300223003002;d6-d7x;0;5;10482;7709;20
21;2;3000033000000002101000110110031012000330223003002;b6-c6;0;5;10482;7629;80
22;3;3000033000000002101000110110031120000330223003002;f5-e5;0;5;10415;7629;67
23;2;3000033000000002101000110110031120000033223003002;c6-d6;0;5;10415;7564;65
24;3;3000033000000002101000110110031120000332203003002;g6-f6;0;5;10394;7564;21
25;2;3000033000000002101000110110003112000332203003002;b5-c5;0;5;10394;7525;39
26;3;3000033000000000101000210110013112000332203003002;b3-b4;0;5;10349;7525;45
27;2;3000033000000000101000210110013112000033223003002;c6-d6;0;5;10349;7495;30
28;3;3000033000000000101100210120013112000033023003002;f6-f5;0;5;10336;7495;13
29;2;3000033001000000101100230120010112000033023003002;c5-c4;0;5;10336;7475;20
30;3;3000033001000000101100231200010112000033023003002;f4-e4;0;5;10280;7475;56
31;2;3000033001000000111100231200010312000033023000002;d7-d6;0;5;10280;7460;15
32;3;3000033001000000111100231200013120000033023000002;f5-e5;0;5;10249;7460;31
33;2;3000033001000000111100231200013120000003323000002;d6-e6;0;5;10249;7438;22
34;3;3000033001000000111100231200013120000033203000002;g6-f6;0;5;10244;7438;5
35;2;3000033001010000112100231200013130000030203000002;e6-e5;0;5;10244;7414;24
36;3;3000033001010000112100231200013132000030003000002;f6-f5;0;5;10063;7414;181
37;2;3000133001020000112100231300013102000030003000002;e5-e4;0;5;10063;7372;42
38;3;3000133001020000112100231300013120000030003000002;f5-e5;0;5;9488;7372;575
39;2;3000133001020000112100231300013120000003003000002;d6-e6;0;5;9488;7365;7
40;3;3000133001200000112100231300013120000003003000002;e2-d2;0;5;8695;7365;793
41;2;3000133001220000113100231200013130000000003000002;e6-e5;0;5;8695;7349;16
42;3;3000133001220000113100031200023130001000003000002;b4-b5;0;5;6955;7349;1740
43;3;3000233001230000112100031300023100001000003000002;e5-e4x;0;6;6955;7345;4
44;3;3000333001220000113100031000023100001000003000002;e4-e3x;0;6;6955;7342;3
45;2;3000033001230000112100031300023100001000003000002;e1-e2;0;6;6955;7263;79
46;3;3000033001230000112100031300023100001000003000020;g7-f7;0;6;6195;7263;760
47;2;3010033001230000312100031300020100001000003000020;c5-c4;0;6;6195;7186;77
48;3;3010033001230000312100031300002100001000003000020;b5-c5;0;6;5908;7186;287
49;2;3010033001230000312100003130002100001000003000020;c4-d4;0;6;5908;7093;93
50;3;3010033001230000312100023130000100001000003000020;c5-c4;0;6;5653;7093;255
51;2;3010033001230000312100231300000100001000003000020;f4-e4;0;6;5653;6619;474
52;3;3010033001230000312100231300000100001000203000000;f7-f6;0;6;5175;6619;478
53;3;3010033003230000312100201300000100001000203000000;c4-c3x;0;7;5175;6527;92
