MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2000033220103302111000111110001110033010223300022;b1-b2;0;0;19548;20000;452
3;2;2000033220103302111000111110001110003310223300022;a6-b6;0;0;19548;18740;1260
4;3;2000033220103302111000111110001112003310223300002;f7-f6;0;0;18400;18740;1148
5;2;2000033220133002111000111110001112003310223300002;g2-f2;0;0;18400;17769;971
6;3;2000033220133002111100111120001112003310023300002;f6-f5;0;0;17601;17769;799
7;2;2000033221330002111100111120001112003310023300002;f2-e2;0;0;17601;17131;638
8;3;2000033022133002111100111120001112003310023300002;a2-b2;0;0;16815;17131;786
9;2;2000003022133002111300111110001112003310223300002;f1-f2;0;0;16815;16483;648
10;3;2000003020133002211300111110001112003110223330002;c2-c3;0;0;16304;16483;511
11;2;2000003021330002211300111110001112003110223330002;f2-e2;0;0;16304;16100;383
12;3;2000003001330002211300211110011112003110223330002;b2-b3;0;0;15889;16100;415
13;2;2000003021330002211300111110031112003110223030002;b7-b6;0;0;15889;15489;611
14;3;2000003021330002211300111110311120003110223030002;f5-e5;0;0;13618;15489;2271
15;2;2000003021330002211000111130311121003110223030002;f3-f4;0;0;13618;14964;525
16;3;2000003001330002211000211130311121001110223330002;b2-b3;0;0;13054;14964;564
17;2;2000003013300002211000211130311121001110223330002;e2-d2;0;0;13054;14802;162
18;3;2000003013300000221100211130311121001110223330002;b3-c3;0;0;12563;14802;491
19;2;2000003013300000221102111300311121001110223330002;f4-e4;0;0;12563;14485;317
20;3;2000003013310000223102111200311101001110223330002;e5-e4;0;0;11843;14485;720
21;2;2000003013310001223102111200311101003110223030002;b7-b6;0;0;11843;11805;2680
22;3;2000003013310001223100111200211101033110223030002;a4-a5;0;0;10687;11805;1156
23;2;2000003013310001223102111200311101033110220030002;a7-a6;0;0;10687;11300;505
24;3;2000103013330001222102111000311101033110220030002;e4-e3;0;0;10111;11300;576
25;2;2100103013330001222102111000331101030110220030002;b6-b5;0;0;10111;11076;224
26;3;2100103013330001222100111000231101030110223030002;a4-a5;0;0;9951;11076;160
27;3;2100103013330001222100311000201101030110223030002;b5-b4x;0;1;9951;11067;9
28;3;2100103013330003222100011000201101030110223030002;b4-b3x;0;2;9951;11054;13
29;3;2100103033330000222100011000201101030110223030002;b3-b2x;0;3;9951;11042;12
30;3;2300103003330000222100011000201101030110223030002;b2-b1x;0;4;9951;11019;23
31;3;3000103003330000222100011000201101030110223030002;b1-a1x;0;4;9951;10974;45
32;2;3000103003330000222100011000201101003110223030002;a6-b6;0;4;9951;10516;458
33;3;3000103003330000222100011000001101023110223030002;a5-a6;0;4;9203;10516;748
34;2;3000103003330000222100011000201101033110220030002;a7-a6;0;4;9203;9360;1156
35;3;3000103003330000222100011000201101033112200030002;g6-f6;0;4;8829;9360;374
36;2;3000103003330000222100011000201101003311220030002;a6-b6;0;4;8829;7863;1497
37;2;3000303003320000220100011000201101003311220030002;e3-e2x;1;4;8718;7863;111
38;3;3000303003320000220100011000201101033112200030002;g6-f6;1;4;8527;7863;191
39;2;3000303003320000220100011000231101030112200030002;b6-b5;1;4;8527;6290;1573
40;3;3000303003320000220100011010231102030112000030002;f6-f5;1;4;6821;6290;1706
41;2;3003003003320000220100011010231102030112000030002;e1-d1;1;4;6821;5031;1259
42;3;3003003003320000220100011010031102020112003030002;a5-a6;1;4;5456;5031;1365
43;2;3003003003320000220100011010031102020112000330002;a7-b7;1;4;5456;4803;228
44;3;3003003003320000220100011010031102002112000330002;a6-b6;1;4;5315;4803;141
45;2;0003003303320000220100011010031102002112000330002;a1-a2;1;4;5315;3842;961
46;3;0003003333200000220100011010031102002112000330002;e2-d2;1;4;5186;3842;129
47;2;0003003033320000220100011010031102002112000330002;a2-b2;1;4;5186;3761;81
48;3;0003003033320000220100011010031122002110000330002;e6-e5;1;4;5137;3761;49
49;2;0003003003332000220100011010031122002110000330002;b2-c2;1;4;5137;3670;91
50;3;0003003003332000022100011010031122002110000330002;c3-d3;1;4;5077;3670;60
51;2;0003003003332000022100311010021122003110000030002;b7-b6;1;4;5077;3619;51
52;3;0003023003331000022100311020021120003110000030002;f5-f4;1;4;4876;3619;201
53;2;0003023000333100022100311020021120003110000030002;c2-d2;1;4;4876;3598;21
54;3;0003023000333100022100311200021120003110000030002;f4-e4;1;4;3900;3598;976
55;2;0000023000333100032100312200021120003110000031002;d1-d2;1;4;3900;3578;20
56;3;0000023000333100032100312200021120003110020031000;g7-g6;1;4;3674;3578;226
57;3;0000023000033300032100312200021120003110020031000;d2-e2x;1;5;3674;3561;17
58;3;0000023000033300002100313200021220003110020031000;d3-d4x;1;6;3674;3530;31
59;3;0000023000033300002100310200021320003120020031000;d4-d5x;1;7;3674;3497;33
