MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110033012203300022;g6-f6;0;0;19638;20000;362
3;2;2200033220103300111000111110031110033012203000022;b7-b6;0;0;19638;19004;996
4;3;2200033220103300111000111110031110033122003000022;f6-e6;0;0;18336;19004;1302
5;2;2200033220103300111000111110031110003312203000022;a6-b6;0;0;18336;18697;307
6;3;2200033022103300111000111110031110003312203000022;a2-b2;0;0;17563;18697;773
7;2;2200033022133000111000111110031110003312203000022;g2-f2;0;0;17563;14957;3740
8;3;2200033022133000111000111110031110033122003000022;f6-e6;0;0;16877;14957;686
9;2;2200033022133001111000311110031110030122003000022;b6-b5;0;0;16877;14629;328
10;3;2200033002213301111000311110031110030122003000022;b2-c2;0;0;15967;14629;910
11;2;2200033012213303111000311110001110030122003000022;b5-b4;0;0;15967;14086;543
12;3;2000033022213301111000311110031110030122003000022;b1-b2;0;0;14986;14086;981
13;2;2000033222133001111000311110031110030122003000022;g2-f2;0;0;14986;13442;644
14;3;2000033220133001211000311110031110030122003010022;c2-c3;0;0;14228;13442;758
15;2;2200033210133003211000311110001110030122003010022;b5-b4;0;0;14228;12328;1114
16;2;2200033210133003011000321110001110030122003010022;c3-c4x;1;0;14134;12328;94
17;2;2200033210133003011000301110002110030122003010022;c4-c5x;2;0;13847;12328;287
18;2;2200033210133003011000301110000110030222003010022;c5-c6x;3;0;13745;12328;102
19;2;2200033210133003011000301110000110030022003020022;c6-c7x;4;0;13637;12328;108
20;3;2201033210133003011000301110000210030002003020022;d6-d5;4;0;12926;12328;711
21;2;2201033211330003011000301110000210030002003020022;f2-e2;4;0;12926;12325;3
22;2;2203033211130003011000302110000010030002003020022;d5-d4x;5;0;12923;12325;3
23;2;2201033211130003021000300110000010030002003020022;d4-d3x;5;0;12922;12325;1
24;2;2201033211230003001000300110000010030002003020022;d3-d2x;6;0;12921;12325;1
25;2;2202033211030003001000300110000010030002003020022;d2-d1x;7;0;12920;12325;1
