MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;2200033220103300111000111110001110233010223300020;g7-g6;0;0;19641;20000;359
3;2;2200033220103300111000111110031110233010223000020;b7-b6;0;0;19641;18366;1634
4;3;2200033220103300111000111110031110233012203000020;g6-f6;0;0;16785;18366;2856
5;2;2200003220103300111300111110031110233012203000020;f1-f2;0;0;16785;16029;2337
6;3;2200003220103300111300111110031110233012203000002;f7-g7;0;0;15599;16029;1186
7;2;2200003220103300111300111110003111233012203000002;b5-c5;0;0;15599;13300;2729
8;3;2200003220103300111300111110031112033012203000002;g5-f5;0;0;15151;13300;448
9;2;2200003220133000111300111110031112033012203000002;g2-f2;0;0;15151;12561;739
10;3;2000003220133002111300111110031112033012203000002;b1-b2;0;0;13387;12561;1764
11;2;2200003220133001111300311110031112030012203000002;b6-b5;0;0;13387;10883;1678
12;3;2200003220133001111300311110311120030012203000002;f5-e5;0;0;11360;10883;2027
13;2;2200003220103001113300311110311110030012203000202;e2-e3;0;0;11360;10483;400
14;3;2000003220103002113300111110331110031012203000202;b1-b2;0;0;10780;10483;580
15;3;2000003220103002110300111310331110031011203000202;e3-e4x;0;0;10780;10248;235
16;3;2000003220103002110300111010331130031011203000102;e4-e5x;0;0;10780;9968;280
17;3;2000003220103002110300111010331100031013203000102;e5-e6x;0;1;10780;9686;282
18;3;2000003220103002110300111010331100031010203000302;e6-e7x;0;2;10780;9285;401
19;2;2000003220103002113000111010331100031010203000302;f3-e3;0;2;10780;7852;1433
20;3;2000003022103002113000111010331100031010203000302;a2-b2;0;2;9683;7852;1097
21;2;2000003022103002113000111010033110031010203000302;a5-b5;0;2;9683;6281;1571
22;3;2000003002103002113000211010013110033010203100302;b2-b3;0;2;8649;6281;1034
23;2;2000003002103021130000211010013110033010203100302;e3-d3;0;2;8649;6181;100
24;3;2000003202103001130000211010013110033010203100302;a3-a2;0;2;7213;6181;1436
25;2;2020003201103001130000231010010110033010203100302;c5-c4;0;2;7213;5854;327
26;3;2002003201103001130000231010010110033010203100302;c1-d1;0;2;5770;5854;1443
27;2;2002003201130001130000231010010110033010203100302;f2-e2;0;2;5770;5359;495
28;3;2002003201130001130000023110010110033010203100302;b4-c4;0;2;5523;5359;247
29;2;2002003201130011300000023110010110033010203100302;d3-c3;0;2;5523;5112;247
30;3;2012003203130011200000003110010110033010203100302;c4-c3;0;2;5306;5112;217
31;2;2012003203130011200000000110010310033010203101302;d4-d5;0;2;5306;5010;102
32;3;2012003023130011200000000110010310033010203101302;a2-b2;0;2;5275;5010;31
33;3;2012003023130011200000000110010010033030203101302;d5-d6x;0;3;5275;4996;14
34;3;2012003023130011200000000110010010033000203103302;d6-d7x;0;4;5275;4967;29
35;2;2012003231300011200000000110010010033000203103302;e2-d2;0;4;5275;4884;83
36;3;0212003231300011200000000110010010033000203103302;a1-b1;0;4;5226;4884;49
37;3;0212003313000011200000000110010010033000203103302;d2-c2x;0;4;5226;4815;69
38;2;0212003031300011200000000110010010033000203103302;a2-b2;0;4;5226;4650;165
39;3;0012003021300013200000100110010010033000203103302;b1-b2;0;4;5182;4650;44
40;3;0013003021000013200000100110010010033000203103302;d2-d1x;0;4;5182;4599;51
41;2;0130003021000013200000100110010010033000203103302;d1-c1;0;4;5182;4510;89
42;2;0130003021000032000000100110010010033000203103302;c3-b3x;1;4;5166;4510;16
43;2;0130003021000020000000100110010010033000203103302;b3-a3x;1;4;5125;4510;41
44;2;0230003001000020000000100110010010033000203103302;b2-b1x;2;4;5083;4510;42
45;3;0230003001000002000000100110010010033000203103302;a3-b3;2;4;4983;4510;100
46;2;0230003001000002000000100110010010033000200313302;a7-b7;2;4;4983;4504;6
47;2;0230003001000000000000200110010010031000200313302;b3-b4x;2;4;4977;4504;6
48;2;0230003001000000000000000110020010031000200113302;b4-b5x;2;4;4965;4504;12
49;2;0230003001000000000000000110000010032000200113302;b5-b6x;3;4;4959;4504;6
50;2;0230003001000000000000000110000010030000200213302;b6-b7x;4;4;4920;4504;39
51;3;0230003001000000000000000110000010032000200013302;b7-b6;4;4;4900;4504;20
52;2;2300003001000000000000000110000010032000200013302;c1-b1;4;4;4900;4447;57
53;3;0300003201000000000000000110000010032000200013302;a1-a2;4;4;4761;4447;139
54;2;0300003201000000000000000110000010032030200010302;d7-d6;4;4;4761;4180;267
55;2;0300003201000000000000000110000010020030200010302;b6-a6x;4;4;4417;4180;344
