MoveNr;activePlayer;fieldString;lastMove;bulletsCapturedWhite;bulletsCapturedBlack;timeRemainingWhite;timeRemainingBlack;timeUsedForLastMove
1;2;2200033220103300111000111110001110033010223300022;;0;0;20000;20000
2;3;0220033220103300111000111110001110033010223300022;a1-b1;0;0;19680;20000;320
3;2;0220033220103300111000111110001110003310223300022;a6-b6;0;0;19680;17023;2977
4;3;0020033220103302111000111110001110003310223300022;b1-b2;0;0;18381;17023;1299
5;2;0020033220133002111000111110001110003310223300022;g2-f2;0;0;18381;15824;1199
6;3;0200033220133002111000111110001110003310223300022;c1-b1;0;0;17017;15824;1364
7;2;0200033221330002111000111110001110003310223300022;f2-e2;0;0;17017;13894;1930
8;3;0200033022133002111000111110001110003310223300022;a2-b2;0;0;15296;13894;1721
9;2;0220033021133002111000111110003110003010223300022;c6-c5;0;0;15296;12966;928
10;3;0022033021133002111000111110003110003010223300022;b1-c1;0;0;13966;12966;1330
11;3;0012033021133002111000131110000110003010223300022;c5-c4x;0;0;13966;11900;1066
12;3;0012033021133002311000101110000110003010223300022;c4-c3x;0;1;13966;11143;757
13;3;0012033023133002011000101110000110003010223300022;c3-c2x;0;2;13966;10535;608
14;2;0012033231330002011000101110000110003010223300022;f2-e2;0;2;13966;9071;1464
15;3;0012033031330022011000101110000110003010223300022;a2-a3;0;2;13292;9071;674
16;2;0012033031300022013000101110000110003011223300022;e2-e3;0;2;13292;7256;1815
17;3;0010033031200022033000101110000110003011223301022;d1-d2;0;2;12599;7256;693
18;2;0010033003120022033000101110000110003011223301022;b2-c2;0;2;12599;7169;87
19;3;0010033003120002233000101110000110003011223301022;a3-b3;0;2;12047;7169;552
20;2;0010033003120022330000101110000110003011223301022;e3-d3;0;2;12047;7111;58
21;3;0010033003120020330000201110010110003011223301022;b3-b4;0;2;11510;7111;537
22;3;0030033003120020030000201110010110003011223301022;c3-c2x;0;3;11510;7062;49
23;2;0003033003120020030000201110010110003011223301022;c1-d1;0;3;11510;6940;122
24;3;0003033203120000030000201110010110003011223301022;a3-a2;0;3;11195;6940;315
25;3;0000033203320000010000203110010110003011223301022;d1-d2x;0;4;11195;6919;21
26;3;0000033203020000030000201110010310003011223301022;d2-d3x;0;5;11195;6899;20
27;3;0000033203020000000000203110010110003031223301022;d3-d4x;0;6;11195;6884;15
28;3;0000033203020000000000200110010310003011223303022;d4-d5x;0;7;11195;6878;6
